file_name,cell_id,family,cycle,discharge_capacity_Ah,soh,mean_voltage_V,mean_current_A,is_interpolated,true_eol_cycle
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,105,1.0867544609474296,0.9879586008612995,3.84185134724152,-0.013700156983624074,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,106,1.0893221781424847,0.9902928892204406,3.8468481566348185,-0.014539807432453585,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,107,1.0909126594424985,0.9917387813113622,3.84468560873485,-0.011367151436522855,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,108,1.086168006743403,0.9874254606758208,3.8409931935554695,-0.0114154949726432,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,109,1.0856802855694372,0.9869820777903974,3.845462003356428,-0.012545484499164662,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,110,1.0858695717988023,0.9871541561807292,3.8444984398520017,-0.012476187954487098,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,111,1.084668674749113,0.9860624315901027,3.8428960074032985,-0.013489762187007471,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,112,1.08818890132357,0.9892626375668817,3.8453330973988957,-0.012311140810602738,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,113,1.0830664246558295,0.9846058405962085,3.841659568652078,-0.01336208166086252,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,114,1.0837886382996818,0.985262398454256,3.843885098750166,-0.013175787625598134,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,115,1.0828858173323832,0.9844416521203483,3.8425515301494677,-0.013456908616196766,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,116,1.0853283759766543,0.9866621599787766,3.847228404142257,-0.014102762506083003,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,117,1.0869335601189387,0.9881214182899442,3.844684468593794,-0.012256971014286728,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,118,1.0822314290896922,0.9838467537179019,3.8391352825283263,-0.012581250437317941,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,119,1.0820699609895545,0.9836999645359586,3.842248762967433,-0.014635870458929473,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,120,1.0939612489753299,0.9945102263412089,3.849621464253459,-0.016663409761159428,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,121,1.091765600675075,0.9925141824318864,3.8401786270455567,-0.012801737033277213,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,122,1.0945455142386071,0.9950413765805518,3.8453176706968146,-0.012386886580097557,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,123,1.0942191375676174,0.9947446705160157,3.844728776177422,-0.011394438607790927,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,124,1.0938898895484508,0.9944453541349552,3.844572758576909,-0.011186835462094827,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,125,1.0933479231424803,0.9939526574022547,3.844703541915925,-0.011125255096751479,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,126,1.0932602044969895,0.9938729131790812,3.8447350776586378,-0.0116127352316131,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,127,1.0927087376800377,0.9933715797091252,3.8444300152239252,-0.011572910777327021,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,128,1.0921524019647093,0.9928658199679175,3.8441169838436315,-0.01125247186714436,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,129,1.0916745698974735,0.9924314271795213,3.8441594702298523,-0.011562585982529362,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,130,1.0912815928581583,0.9920741753255984,3.8440462756352347,-0.011692384070109434,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,131,1.0910583428274931,0.9918712207522664,3.8439413817202457,-0.011523499030578827,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,132,1.0907484292634717,0.9915894811486106,3.8439022097431246,-0.01153861748192509,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,133,1.0910474117729656,0.9918612834299686,3.844945599940169,-0.010660331032656949,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,134,1.0843409192109414,0.9857644720099467,3.8428607529981784,-0.012125607461482479,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,135,1.083577490152634,0.9850704455933036,3.8424147446620514,-0.013247467791811365,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,136,1.0824085577033915,0.9840077797303558,3.841859535062956,-0.013500588713455327,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,137,1.0851873072637428,0.9865339156943116,3.8479866635255298,-0.013616322487879147,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,138,1.0862088727573744,0.9874626115976131,3.8438414426194023,-0.012339338596031722,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,139,1.0806535116914553,0.9824122833558684,3.8402701812077957,-0.012347434135553236,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,140,1.0801010191568277,0.9819100174152978,3.8436382353305816,-0.013384457288702833,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,141,1.0797441812992539,0.981585619362958,3.8431748698155084,-0.013719609159670654,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,142,1.0799727615752437,0.9817934196138578,3.8436344107904614,-0.014238349855369509,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,143,1.0832171853991135,0.9847428958173758,3.8451450734898662,-0.012663959027446351,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,144,1.0810580788956312,0.9827800717233011,3.8427034594257425,-0.01047739406979419,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,145,1.0781608216565421,0.9801462015059473,3.842839749654134,-0.013595895639082301,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,146,1.0785924906262903,0.980538627842082,3.8429183810949326,-0.013696366080148436,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,147,1.0779317826747412,0.9799379842497646,3.8426119421919185,-0.013688118722044843,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,148,1.0812387717843188,0.9829443379857443,3.845488212909936,-0.013410988214816531,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,149,1.0816686344192983,0.983335122199362,3.844127170787835,-0.012862161846251052,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,150,1.076840730482303,0.9789461186202755,3.842922535719105,-0.012612813063906913,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,151,1.0768532072028345,0.9789574610934858,3.8445462781515083,-0.013347916616013401,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,152,1.076177589090223,0.9783432628092935,3.843938986626629,-0.013733786919675904,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,153,1.077731519948396,0.9797559272258146,3.8443118047614684,-0.015003219896080245,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,154,1.0808868808720813,0.9826244371564374,3.844321360992842,-0.012813728924743797,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,155,1.0767359360406166,0.978850850946015,3.842215088449744,-0.010870070298642343,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,156,1.0761202178101361,0.9782911071001237,3.8448597621718212,-0.013668659570939629,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,157,1.078953301431634,0.9808666376651217,3.846686720351378,-0.013933671630972337,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,158,1.0806139702760682,0.9823763366146073,3.846707640720944,-0.010835053224762994,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,159,1.0805675439528648,0.9823341308662407,3.8465328961919307,-0.010477021404886213,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,160,1.0804967576011943,0.9822697796374493,3.8463558138774294,-0.010809346353929243,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,161,1.0804562693035946,0.9822329720941768,3.846357818962871,-0.010737441986132563,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,162,1.0806633397246734,0.9824212179315213,3.846645593149568,-0.010741167658697487,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,163,1.0808240875558512,0.982567352323501,3.844026183786471,-0.011995490251589098,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,164,1.080689020697692,0.982444564270629,3.846222666726596,-0.010968430234696793,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,165,1.0804442329359327,0.9822220299417569,3.8463333358922607,-0.01081381708419232,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,166,1.0804120884459618,0.982192807678147,3.8463058372955636,-0.010907330061754936,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,167,1.0802744254506507,0.9820676595005914,3.8460885061733965,-0.010799659758516517,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,168,1.0802182996722023,0.9820166360656384,3.8462377566975343,-0.010962841802676291,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,169,1.0849660955475076,0.9863328141340977,3.8494139105081557,-0.01602743376588478,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,170,1.082161924470895,0.9837835677008137,3.8412763914459735,-0.010463609359435367,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,171,1.08070234075611,0.9824566734146454,3.8440640170955858,-0.012528129525239658,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,172,1.0800027107646784,0.9818206461497075,3.8431218842665356,-0.01313103129814408,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,173,1.0779833619797003,0.9799848745270002,3.8403999984637682,-0.014532501433075782,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,174,1.0816414622399895,0.9833104202181722,3.8450058864016956,-0.0127097838382308,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,175,1.080228982692979,0.982026347902708,3.8436985817192997,-0.011831035291743697,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,176,1.0751878955682586,0.9774435414256896,3.841915108668754,-0.013615954906370872,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,177,1.0748930276385358,0.9771754796713961,3.843229678884211,-0.013806443264287562,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,178,1.073229124937415,0.9756628408521955,3.8438536189183465,-0.013128096771063557,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,179,1.0761112245311941,0.9782829313919946,3.846946045037835,-0.014545590104486411,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,180,1.0773832203484444,0.9794392912258584,3.8442879823537974,-0.012858095161896102,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,181,1.072197182338105,0.9747247112164589,3.8405808252858415,-0.01246808489131257,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,182,1.071913514011382,0.9744668309194381,3.8443681762999846,-0.013405200545155118,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,183,1.0719343235538532,0.974485748685321,3.8441758947212157,-0.013901189827747122,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,184,1.072248997955515,0.9747718163231953,3.8446411144833603,-0.013867166207405296,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,185,1.0754467831320276,0.9776788937563886,3.84620024764712,-0.012770595376115848,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,186,1.0727295258586278,0.9752086598714798,3.8439164619605077,-0.010359526474365676,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,187,1.069002359451547,0.9718203267741335,3.8419909080706143,-0.014953915491626647,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,188,1.0683927876881587,0.9712661706255987,3.8441455137880545,-0.013544210215970551,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,189,1.0612655949107273,0.9647869044642974,3.7769096814669094,-0.4280366937720708,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,190,1.0625249247231783,0.9659317497483438,3.8433022636048335,-0.016219078094705918,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,191,1.0670958919734148,0.9700871745212861,3.8455945580317503,-0.014313731542167073,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,192,1.065005619734137,0.9681869270310336,3.841051357670834,-0.013105951133245405,False,473
