file_name,cell_id,protocol,cycle,discharge_capacity_Ah,soh,mean_voltage_V,mean_current_A,is_interpolated,true_eol_cycle
HUST_1-1.pkl,HUST_1-1,protocol_1,37,1.1793556916666594,1.0721415378787813,3.3004474452554744,-0.005540401459854167,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,38,1.179352319444437,1.0721384722222154,3.300062728380024,-0.0061468599269184935,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,39,1.1793281472222155,1.0721164974747412,3.300320924574209,-0.006046641119221233,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,40,1.1793224361111039,1.072111305555549,3.3002441605839414,-0.006061824817518184,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,41,1.179325580555548,1.0721141641414071,3.3000914841849145,-0.006075935523114209,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,42,1.178707119444438,1.071551926767671,3.30026094890511,-0.006081967153284649,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,43,1.1787002944444387,1.071545722222217,3.3002626520681266,-0.006636557177615684,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,44,1.1787153527777723,1.0715594116161566,3.3001408759124087,-0.006646448905109383,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,45,1.1787151999999919,1.0715592727272651,3.2996225334957368,-0.006888434835566211,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,46,1.1787050694444374,1.0715500631313066,3.2998205596107053,-0.006497620437956217,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,47,1.1787122777777708,1.0715566161616097,3.3015571254567604,-0.003979386114494626,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,48,1.1780955333333272,1.0709959393939337,3.301151951219512,-0.004493931707317072,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,49,1.1774925805555483,1.0704478005050437,3.3014510353227773,-0.004457598051157077,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,50,1.178097563888883,1.07099778535353,3.3013722289890377,-0.004462116930572232,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,51,1.178099019444439,1.0709991085858535,3.3012841656516443,-0.004381600487210621,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,52,1.1774794944444382,1.0704359040403983,3.301498660170524,-0.004494320341047517,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,53,1.1774639888888834,1.070421808080803,3.3010818292682926,-0.005085846341463399,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,54,1.1774654666666602,1.0704231515151454,3.3014719853836785,-0.005020610231425283,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,55,1.1774646277777707,1.0704223888888824,3.301342143727162,-0.005062649208282428,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,56,1.177462952777772,1.0704208661616108,3.301252618757613,-0.005096767356881827,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,57,1.1768482555555493,1.0698620505050447,3.3013526187576128,-0.005073956151035286,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,58,1.176864477777772,1.0698767979797925,3.301015365853658,-0.005662763414634134,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,59,1.1768539277777714,1.0698672070707012,3.30129987819732,-0.005509518879415378,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,60,1.1768385361111044,1.0698532146464586,3.3012232643118145,-0.005555289890377822,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,61,1.1768269111111052,1.069842646464641,3.301151400730816,-0.005522915956150752,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,62,1.1768582999999928,1.0698711818181752,3.301066869671133,-0.005581182704019432,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,63,1.1762351333333276,1.0693046666666615,3.301205237515225,-0.005599289890377512,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,64,1.176238055555548,1.0693073232323163,3.300784756097561,-0.006226389024390101,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,65,1.1762155944444381,1.0692869040403983,3.3011831912302068,-0.006008032886723498,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,66,1.1762660444444377,1.0693327676767614,3.3009483556638246,-0.00623039585870898,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,67,1.1756878277777703,1.0688071161616093,3.3009801461632153,-0.006130673568818494,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,68,1.1771935888888823,1.0701759898989838,3.300687317073171,-0.006718454878048943,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,69,1.1756669444444368,1.0687881313131242,3.3009595615103535,-0.0066319780755176175,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,70,1.1750464666666591,1.0682240606060536,3.3008847746650423,-0.0065824945188794025,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,71,1.1756741166666589,1.0687946515151443,3.300770036540804,-0.006614116930572381,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,72,1.1750302083333266,1.068209280303024,3.3025035365853657,-0.0038641085365852855,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,73,1.1750377166666597,1.0682161060605997,3.30215115995116,-0.0045004163614164785,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,74,1.1750251972222152,1.0682047247474682,3.3020964590964597,-0.0044812087912088185,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,75,1.1750209694444382,1.0682008813131256,3.302002442002442,-0.004511219780219828,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,76,1.1750125805555478,1.068193255050498,3.3019015873015873,-0.00449749084249085,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,77,1.1750446861111048,1.0682224419191861,3.3018216117216115,-0.004584008547008469,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,78,1.1750238722222155,1.068203520202014,3.301767032967033,-0.0045470085470084645,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,79,1.175005780555549,1.068187073232317,3.302104756097561,-0.004501442682926858,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,80,1.1743893416666598,1.0676266742424179,3.3022135365853655,-0.004474620731707408,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,81,1.1743909055555497,1.0676280959595905,3.301936874236874,-0.005093914529914681,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,82,1.1759228722222166,1.0690207929292876,3.3018518925518925,-0.005092398046398278,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,83,1.174404222222217,1.0676402020201972,3.301688034188034,-0.005126075702075859,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,84,1.1744052472222157,1.0676411338383778,3.301659096459096,-0.005127496947496848,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,85,1.1738123499999937,1.0671021363636306,3.301765811965812,-0.005130490842490957,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,86,1.1738315666666599,1.0671196060605999,3.3018006105006106,-0.005638347985348088,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,87,1.17413924166666,1.0673993106060544,3.3017117216117216,-0.005591384615384883,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,88,1.1738589666666588,1.067144515151508,3.3016380952380953,-0.005602637362637538,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,89,1.1732383638888828,1.0665803308080752,3.3017512820512818,-0.005573560439560457,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,90,1.1732422222222156,1.0665838383838324,3.301788766788767,-0.006121017094017064,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,91,1.1732265555555488,1.0665695959595898,3.3017272283272283,-0.006105468864468945,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,92,1.173231344444438,1.0665739494949436,3.301669963369963,-0.00611012454212439,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,93,1.1732290777777716,1.0665718888888833,3.3015956043956045,-0.00612238583638596,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,94,1.17321965555555,1.0665633232323182,3.301529548229548,-0.006109547008547065,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,95,1.173221047222216,1.0665645883838326,3.301542368742369,-0.00615387423687426,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,96,1.1732104888888832,1.0665549898989848,3.3014111111111113,-0.0061123846153844485,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,97,1.1732083999999936,1.066553090909085,3.3013619047619054,-0.006081322344322312,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,98,1.1726042222222153,1.066003838383832,3.3014335775335777,-0.006101456654456454,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,99,1.1726065305555495,1.0660059368686814,3.3014544566544566,-0.006616267399267399,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,100,1.172898455555548,1.0662713232323162,3.301109645909646,-0.00660525518925523,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,101,1.1725842361111052,1.0659856691919136,3.301185347985348,-0.006421174603174661,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,102,1.1725968472222148,1.065997133838377,3.3011310134310135,-0.00666400854700864,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,103,1.1725895027777722,1.065990457070702,3.301053357753358,-0.006661969474969441,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,104,1.1725938416666608,1.0659944015151461,3.3010577533577536,-0.00670028083028096,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,105,1.17199443055555,1.0654494823232272,3.302700855745721,-0.0040481356968213745,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,106,1.1719997583333261,1.065454325757569,3.3027496332518336,-0.004523079462102702,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,107,1.1720099138888829,1.0654635580808025,3.302748899755502,-0.004661312958435197,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,108,1.17200709166666,1.0654609924242364,3.3026471882640585,-0.004512662591687086,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,109,1.1720071499999938,1.0654610454545397,3.30260880195599,-0.004487536674816593,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,110,1.1714064138888824,1.0649149217171658,3.3027732273838626,-0.004499727383863123,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,111,1.1714017777777712,1.0649107070707011,3.3028507334963324,-0.00496721393643044,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,112,1.1714198666666586,1.0649271515151442,3.3027709046454774,-0.005021420537897331,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,113,1.1714062472222153,1.0649147702020139,3.3026810513447433,-0.00499141809290956,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,114,1.1713933138888823,1.0649030126262566,3.302629951100245,-0.004989561124694225,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,115,1.171404572222216,1.0649132474747416,3.302559046454768,-0.005001297066014769,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,116,1.1713871499999926,1.0648974090909022,3.30252457212714,-0.004977124694376505,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,117,1.1716820972222155,1.0651655429292868,3.3024656479217604,-0.0050041821515894236,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,118,1.170766238888882,1.064332944444438,3.3025770171149142,-0.004988679706601596,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,119,1.1707484249999915,1.0643167499999922,3.3022877600979195,-0.005572853121174962,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,120,1.1710562416666597,1.0645965833333269,3.3021515299877597,-0.005575971848225482,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,121,1.170753536111104,1.06432139646464,3.3021099143206856,-0.005549614443084477,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,122,1.1707555638888807,1.0643232398989824,3.3020080783353736,-0.005587080783353784,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,123,1.1707460166666603,1.0643145606060547,3.301949326805386,-0.00557114320685442,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,124,1.1707435111111044,1.0643122828282767,3.301880783353733,-0.005610237454100397,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,125,1.1707483333333264,1.0643166666666604,3.3018865361077108,-0.005597123623010897,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,126,1.1701429222222153,1.0637662929292866,3.3019652386780907,-0.005629620563035569,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,127,1.1701649361111028,1.0637863055555479,3.301896817625459,-0.006138975520195953,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,128,1.1701867722222143,1.0638061565656494,3.301820807833537,-0.006172927784577834,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,129,1.170209574999992,1.0638268863636289,3.3016843329253365,-0.006141134638922978,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,130,1.1701904611111043,1.0638095101010039,3.3016755201958388,-0.0061028372093023964,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,131,1.1695997277777705,1.0632724797979731,3.3021731051344743,-0.006067442542787559,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,132,1.1696184666666587,1.0632895151515078,3.301794492044064,-0.00668834271725842,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,133,1.169595452777769,1.0632685934343353,3.3017776009791926,-0.006585481028151838,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,134,1.1695950527777699,1.0632682297979725,3.301746756425949,-0.006599930232558041,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,135,1.1698836138888833,1.063530558080803,3.3015506731946145,-0.0065722080783354115,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,136,1.1695715722222157,1.063246883838378,3.3016235006119956,-0.006423648714810105,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,137,1.1695826749999925,1.0632569772727203,3.301544186046512,-0.006633212974296262,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,138,1.1695702638888832,1.0632456944444393,3.301482252141983,-0.006620124847001207,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,139,1.170174836111106,1.0637953055555507,3.3014440636474904,-0.006632148102815279,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,140,1.1689654583333282,1.0626958712121164,3.303173897058824,-0.003950776960784466,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,141,1.1689614138888837,1.0626921944444396,3.3032007352941175,-0.004477594362745273,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,142,1.168961008333329,1.0626918257575717,3.303145710784314,-0.004470908088235352,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,143,1.1689623166666607,1.0626930151515097,3.303125857843137,-0.0044803970588234545,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,144,1.1689725527777715,1.062702320707065,3.303032843137255,-0.004471966911764738,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,145,1.168973474999995,1.0627031590909044,3.3030058823529416,-0.00443830637254905,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,146,1.1689730527777713,1.0627027752525193,3.3030368872549025,-0.004435008578431509,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,147,1.16837384166666,1.0621580378787818,3.3030990196078434,-0.004473930147059054,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,148,1.1683891972222153,1.0621719974747412,3.3027944785276073,-0.005052725153374247,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,149,1.168996011111103,1.062723646464639,3.3026369325153375,-0.005052726380367969,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,150,1.168434169444439,1.0622128813131262,3.302553742331288,-0.0050641742331289565,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,151,1.1684469083333275,1.0622244621212067,3.302532515337423,-0.005010319018404996,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,152,1.168444269444438,1.062222063131307,3.3024179141104297,-0.005005905521472464,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,153,1.1684688833333283,1.0622444393939348,3.3027801470588236,-0.004985289215686406,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,154,1.1684615055555498,1.062237732323227,3.3026950980392153,-0.005004522058823726,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,155,1.167830330555549,1.0616639368686809,3.3028758578431376,-0.0050036605392156895,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,156,1.1678105611111058,1.0616459646464598,3.3025746012269934,-0.005583411042944777,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,157,1.1678639277777725,1.0616944797979748,3.3029785539215686,-0.0055519227941177255,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,158,1.1677989555555495,1.0616354141414086,3.302609693251534,-0.005520660122699345,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,159,1.167839144444439,1.0616719494949445,3.3024179141104297,-0.005612374233128935,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,160,1.16777850555555,1.0616168232323182,3.302399509202454,-0.005530251533742345,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,161,1.1680933777777711,1.0619030707070645,3.302333496932515,-0.005552786503067517,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,162,1.1677963361111041,1.0616330328282764,3.302687745098039,-0.0055409460784313,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,163,1.1677999611111038,1.0616363282828216,3.3026080882352944,-0.005528270833333219,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,164,1.1671926527777707,1.0610842297979732,3.3027333333333333,-0.005519446078431386,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,165,1.1671929222222157,1.0610844747474688,3.30242282208589,-0.00613658159509186,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,166,1.167183749999992,1.061076136363629,3.3023173006134967,-0.006060134969325218,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,167,1.1671738083333263,1.061067098484842,3.302378773006135,-0.006052211042944769,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,168,1.1671704194444374,1.0610640176767612,3.3022744785276075,-0.006039630674846567,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,169,1.1671684472222146,1.0610622247474677,3.302222331288344,-0.0060526858895707325,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,170,1.1671825083333265,1.0610750075757513,3.302101840490798,-0.0061103533742330645,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,171,1.1671761333333257,1.061069212121205,3.3020049079754603,-0.006078862576687048,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,172,1.1671822055555483,1.0610747323232257,3.301938895705522,-0.006101575460122896,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,173,1.167144024999993,1.0610400227272663,3.302021717791411,-0.006072181595092224,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,174,1.1671237194444373,1.0610215631313065,3.301984049079755,-0.006144107975459927,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,175,1.167102508333327,1.0610022803030246,3.302010920245399,-0.006045838036809709,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,176,1.1665334055555487,1.0604849141414079,3.301979018404908,-0.006265100613496889,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,177,1.1665368777777707,1.0604880707070643,3.302045644171779,-0.006695371779140963,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,178,1.1665514583333254,1.0605013257575684,3.3019679754601228,-0.006702582822085955,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,179,1.1665574722222147,1.060506792929286,3.30193226993865,-0.006693871165644192,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,180,1.1665494888888828,1.0604995353535298,3.3019073619631905,-0.006692031901840551,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,181,1.1665350888888817,1.0604864444444377,3.301885030674846,-0.006637149693251642,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,182,1.1665702333333268,1.0605183939393878,3.3018353374233125,-0.006697857668711655,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,183,1.1665508361111032,1.0605007601010028,3.3018218404907977,-0.006662840490797516,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,184,1.1671752111111036,1.0610683737373667,3.30170245398773,-0.006669728834355844,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,185,1.165956483333327,1.0599604393939335,3.303448402948403,-0.0039975847665848245,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,186,1.1659321611111044,1.059938328282822,3.3035259213759214,-0.004461044226044269,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,187,1.165949036111104,1.0599536691919127,3.303432800982801,-0.004484022113022243,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,188,1.1659548472222148,1.059958952020195,3.303415847665848,-0.004509674447174476,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,189,1.1659545777777698,1.0599587070706997,3.303352702702703,-0.004551438574938606,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,190,1.165940605555549,1.059946005050499,3.303333538083539,-0.004507137592137741,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,191,1.165942736111106,1.0599479419191873,3.303235135135136,-0.004479915233415258,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,192,1.165979369444438,1.059981244949489,3.3032444717444718,-0.004515843980344075,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,193,1.1659784833333267,1.0599804393939332,3.3033847665847667,-0.0045001719901719885,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,194,1.1653678833333265,1.0594253484848422,3.3030222632226325,-0.005100416974169803,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,195,1.1653638861111044,1.0594217146464584,3.3033303439803436,-0.005000520884520888,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,196,1.1653688805555487,1.0594262550504987,3.302865928659287,-0.005101849938499464,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,197,1.1653524361111034,1.0594113055555485,3.3032024570024574,-0.005008103194103188,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,198,1.165343036111103,1.0594027601010028,3.303120515970516,-0.0050032321867321886,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,199,1.1653424138888813,1.0594021944444374,3.303090417690418,-0.005010963144963041,False,1542
HUST_1-1.pkl,HUST_1-1,protocol_1,200,1.1653279083333261,1.0593890075757508,3.3030893120393126,-0.005022740786240975,False,1542
