cell_id,reference_cycle,cycle,normalized_cycle_position,q_min,q_max,q_points,delta_v_mean,delta_v_median,delta_v_min,delta_v_max,delta_v_at_last_q
HUST_7-5,10,27,0.008583690987124463,0.00784313725490196,1.0,254,0.0028069151815781727,0.00271639341694474,-0.0033450487108002136,0.005599082859510496,-0.0031309195391222566
HUST_7-5,10,28,0.009120171673819743,0.00784313725490196,1.0,254,0.002725007264398564,0.002658500271242703,-0.004359228957713235,0.006439246409802202,-0.004260173395954414
HUST_7-5,10,29,0.009656652360515022,0.00784313725490196,1.0,254,0.002796061985052877,0.002769808640595617,-0.004469371310594106,0.006199617428030546,-0.003989691982773547
HUST_7-5,10,30,0.0101931330472103,0.00784313725490196,1.0,254,0.0025724399840449975,0.0024594067492269556,-0.005810114151723056,0.006079038456545227,-0.005252845003922424
HUST_7-5,10,31,0.01072961373390558,0.00784313725490196,1.0,254,0.0026139095869992086,0.0021615145237794398,-0.003945742001487673,0.006199694667255784,-0.003712227134287982
HUST_7-5,10,32,0.011266094420600859,0.00784313725490196,1.0,254,0.002511118649336532,0.002168250636168434,-0.004592316558980958,0.005899219396737543,-0.0042948844478916115
HUST_7-5,10,33,0.011802575107296138,0.00784313725490196,1.0,254,0.0031385576992819762,0.003205548190547969,-0.012025728639020183,0.0373326904665352,9.672802658489132e-05
HUST_7-5,10,34,0.012339055793991416,0.00784313725490196,1.0,254,0.0033806673156988355,0.0036809543559519486,0.0010199826758157116,0.005268256531212323,0.0029677621293946466
HUST_7-5,10,35,0.012875536480686695,0.00784313725490196,1.0,254,0.003995734145752757,0.004314624405155065,0.0007107526245344609,0.007048932392897722,0.0015130469566315696
HUST_7-5,10,36,0.013412017167381975,0.00784313725490196,1.0,254,0.004209604568904994,0.0044347239930147,-0.00024077766528796118,0.008071227291593264,0.0003121237989880399
HUST_7-5,10,37,0.013948497854077254,0.00784313725490196,1.0,254,0.00450149432741655,0.005022841673630207,-1.9944023834206348e-05,0.008067755930523113,0.0002825861659982998
HUST_7-5,10,38,0.014484978540772532,0.00784313725490196,1.0,254,0.004560724506421068,0.0055989519220907,-0.002266435978023118,0.007948751256886766,-0.001968485825034616
HUST_7-5,10,39,0.015021459227467811,0.00784313725490196,1.0,254,0.0045571543453534,0.0052586841106094795,-0.002239790300142097,0.007798780570325015,-0.0019384950233582998
HUST_7-5,10,40,0.01555793991416309,0.00784313725490196,1.0,254,0.004467759476831217,0.004995801442406966,-0.0020203711503024024,0.008098583100566437,-0.0016781009651585244
HUST_7-5,10,41,0.016094420600858368,0.00784313725490196,1.0,254,0.004038188507613355,0.004603908264539269,-0.00411448771648848,0.008098529432784662,-0.0039062197524692976
HUST_7-5,10,42,0.016630901287553648,0.00784313725490196,1.0,254,0.0037117568935932962,0.003970177397315311,-0.004664842793726365,0.007798659080856307,-0.004200937420090423
HUST_7-5,10,43,0.017167381974248927,0.00784313725490196,1.0,254,0.0035163411680108007,0.003776467692317098,-0.0035229467366617584,0.007198566908885873,-0.0032631907925981807
HUST_7-5,10,44,0.017703862660944206,0.00784313725490196,1.0,254,0.003530057240723024,0.0040242259014520165,-0.0026165846645738178,0.006898937773021974,-0.002195050925588138
HUST_7-5,10,45,0.018240343347639486,0.00784313725490196,1.0,254,0.003961139057183091,0.0047990415386633956,-0.0009561154351906964,0.006898916394481702,-0.0006630687632571686
HUST_7-5,10,46,0.018776824034334765,0.00784313725490196,1.0,254,0.005004237506230182,0.0058895341049909344,0.0004316575655076704,0.009052737001958633,0.0008003599563215502
HUST_7-5,10,47,0.019313304721030045,0.00784313725490196,1.0,254,0.004640056425830897,0.005598046067741835,-0.002590175871365119,0.008543229532162577,-0.002296164331025974
HUST_7-5,10,48,0.01984978540772532,0.00784313725490196,1.0,254,0.0044594216482021515,0.0056011490305525324,-0.004668943430424122,0.00825191076919296,-0.004453148111494443
HUST_7-5,10,49,0.0203862660944206,0.00784313725490196,1.0,254,0.004471774908918857,0.005376348996243063,-0.005249851376806003,0.007499064854076032,-0.004695063478691974
HUST_7-5,10,50,0.02092274678111588,0.00784313725490196,1.0,254,0.0045894760120061,0.005304999184733816,-0.006169911683278961,0.008992503513337802,-0.005691446275483791
HUST_7-5,10,51,0.02145922746781116,0.00784313725490196,1.0,254,0.004383639299033041,0.00482779901021102,-0.007133779332892054,0.009599436496030123,-0.007133779332892054
HUST_7-5,10,52,0.021995708154506438,0.00784313725490196,1.0,254,0.0036694311686095867,0.004280154652262613,-0.007491875749559007,0.00839963986768355,-0.007491875749559007
HUST_7-5,10,53,0.022532188841201718,0.00784313725490196,1.0,254,0.0035959956527153235,0.004529630084022074,-0.006795204744942662,0.007639136966392623,-0.006419594966049047
HUST_7-5,10,54,0.023068669527896997,0.00784313725490196,1.0,254,0.0037974089818543686,0.004269234441154346,-0.005888651370180575,0.007798866000150895,-0.005711368409875295
HUST_7-5,10,55,0.023605150214592276,0.00784313725490196,1.0,254,0.004026746551374734,0.0046227544228922834,-0.006094275630090351,0.02214056935399933,-0.0059091221110305625
HUST_7-5,10,56,0.024141630901287552,0.00784313725490196,1.0,254,0.004630788420354227,0.005610954719115435,-0.0016019093278338836,0.008098649504649114,-0.0013925979016402579
HUST_7-5,10,57,0.02467811158798283,0.00784313725490196,1.0,254,0.005177737931461474,0.006189555186172813,-0.0020089560156293373,0.00866754091530142,-0.0019642652051685694
HUST_7-5,10,58,0.02521459227467811,0.00784313725490196,1.0,254,0.005259568600392273,0.0065378169343657255,-0.005076606171419584,0.010109240288033838,-0.004780478186589221
HUST_7-5,10,59,0.02575107296137339,0.00784313725490196,1.0,254,0.005092170663950061,0.006577043932195492,-0.006500970317749211,0.009198843543195334,-0.006126443137209225
HUST_7-5,10,60,0.02628755364806867,0.00784313725490196,1.0,254,0.005193694243869386,0.006100392237650576,-0.006516266735903553,0.008999010555071685,-0.006443118111967294
HUST_7-5,10,61,0.02682403433476395,0.00784313725490196,1.0,254,0.005231692523403471,0.005899599882435824,-0.00653548371351631,0.009999014194070899,-0.00616374137497866
HUST_7-5,10,62,0.02736051502145923,0.00784313725490196,1.0,254,0.004968526244139277,0.0060394307510935885,-0.006440035961930324,0.009598434440371229,-0.006440035961930324
HUST_7-5,10,63,0.027896995708154508,0.00784313725490196,1.0,254,0.0043293558375135325,0.005663715250146861,-0.008417685320595503,0.008698879263163928,-0.00839008035260358
HUST_7-5,10,64,0.028433476394849784,0.00784313725490196,1.0,254,0.004126190857393581,0.005311170936192822,-0.006930089285567043,0.00779824059008094,-0.006930089285567043
HUST_7-5,10,65,0.028969957081545063,0.00784313725490196,1.0,254,0.00464310567665686,0.0059068157360206985,-0.005426390720512764,0.008507981226415495,-0.0049669860596561755
HUST_7-5,10,66,0.029506437768240343,0.00784313725490196,1.0,254,0.004278740392424249,0.005405825605533376,-0.006457810391557128,0.00809886279897043,-0.006302902220898687
HUST_7-5,10,67,0.030042918454935622,0.00784313725490196,1.0,254,0.004160765844892765,0.005215749708644912,-0.00519871314027931,0.007499413690415402,-0.004940459842189604
HUST_7-5,10,68,0.0305793991416309,0.00784313725490196,1.0,254,0.004620739374015822,0.00559164667036427,-0.005749973329221891,0.008610829845393297,-0.005566518400339504
HUST_7-5,10,69,0.03111587982832618,0.00784313725490196,1.0,254,0.004649730661193838,0.006140486769188547,-0.007923788237562679,0.009215124100069527,-0.007923788237562679
HUST_7-5,10,70,0.03165236051502146,0.00784313725490196,1.0,254,0.004206120274466783,0.005198058533464778,-0.010875190655977196,0.008687705110483446,-0.010875190655977196
HUST_7-5,10,71,0.032188841201716736,0.00784313725490196,1.0,254,0.004164105913668167,0.00475378869849119,-0.01149266772444113,0.00899301555413512,-0.01149266772444113
HUST_7-5,10,72,0.03272532188841202,0.00784313725490196,1.0,254,0.003967243889299415,0.004453532160424656,-0.012583488240295093,0.009584379512574515,-0.012583488240295093
HUST_7-5,10,73,0.033261802575107295,0.00784313725490196,1.0,254,0.0035523920475616514,0.00392138164280631,-0.013434811045553552,0.00958477688103443,-0.013434811045553552
HUST_7-5,10,74,0.03379828326180258,0.00784313725490196,1.0,254,0.0032190707278633465,0.0037715607282320374,-0.013471575344630171,0.008399549212311452,-0.01341996203425655
HUST_7-5,10,75,0.034334763948497854,0.00784313725490196,1.0,254,0.003264140797104004,0.003799224693244563,-0.012558256163837545,0.008279379259680475,-0.012525339233144361
HUST_7-5,10,76,0.03487124463519313,0.00784313725490196,1.0,254,0.0034180126851670128,0.004397456225568863,-0.011963364289822476,0.007639178974404359,-0.009144883629279121
HUST_7-5,10,77,0.03540772532188841,0.00784313725490196,1.0,254,0.003928834545407375,0.005311866063638204,-0.009439844790618324,0.007799503714766232,-0.009439844790618324
HUST_7-5,10,78,0.03594420600858369,0.00784313725490196,1.0,254,0.004171750643259049,0.005492164330956006,-0.009434393915604744,0.008280129934235436,-0.009434393915604744
HUST_7-5,10,79,0.03648068669527897,0.00784313725490196,1.0,254,0.00439133447788024,0.0058852667998343655,-0.010048506266669754,0.008371276586968346,-0.010048506266669754
HUST_7-5,10,80,0.03701716738197425,0.00784313725490196,1.0,254,0.004783298181611919,0.006654737818126533,-0.010943185834129121,0.009211775393735966,-0.010943185834129121
HUST_7-5,10,81,0.03755364806866953,0.00784313725490196,1.0,254,0.004539932448985541,0.005789113833227999,-0.012651241527078305,0.009979082581530463,-0.012651241527078305
HUST_7-5,10,82,0.038090128755364806,0.00784313725490196,1.0,254,0.004498972585565924,0.0053595237324839395,-0.012607019108026307,0.009979375517199074,-0.012585929453440947
HUST_7-5,10,83,0.03862660944206009,0.00784313725490196,1.0,254,0.004339885860191097,0.005032864391222747,-0.013463038518032988,0.010299390163218902,-0.013463038518032988
HUST_7-5,10,84,0.039163090128755365,0.00784313725490196,1.0,254,0.003925849617217315,0.004260970070240067,-0.01576739201340116,0.01920223628184825,-0.01576739201340116
HUST_7-5,10,85,0.03969957081545064,0.00784313725490196,1.0,254,0.0036138142747984764,0.004572548897947115,-0.01518995075558216,0.009299266802100359,-0.01518995075558216
HUST_7-5,10,86,0.040236051502145924,0.00784313725490196,1.0,254,0.003573586327387995,0.00461445933217508,-0.01281970287160572,0.008278467795425293,-0.012783394935242498
HUST_7-5,10,87,0.0407725321888412,0.00784313725490196,1.0,254,0.00383437509805512,0.005288358618104061,-0.011952380116559524,0.00802179613242826,-0.011860666277749843
HUST_7-5,10,88,0.04130901287553648,0.00784313725490196,1.0,254,0.003953469080459969,0.005732334659004135,-0.013635473185226399,0.00853214506246669,-0.013635473185226399
HUST_7-5,10,89,0.04184549356223176,0.00784313725490196,1.0,254,0.0040551006163976845,0.005571166083034429,-0.012104330842216182,0.008350821234086148,-0.012060148678122218
HUST_7-5,10,90,0.04238197424892704,0.00784313725490196,1.0,254,0.004414897626044545,0.006114102060058357,-0.011793766506897896,0.00863411287535909,-0.011793766506897896
HUST_7-5,10,91,0.04291845493562232,0.00784313725490196,1.0,254,0.004496713756383854,0.006228445302247643,-0.01298783373024337,0.009278423852860929,-0.01298783373024337
HUST_7-5,10,92,0.04345493562231759,0.00784313725490196,1.0,254,0.004389130293321018,0.00620023912171952,-0.014488135139848257,0.00925692389289079,-0.014488135139848257
HUST_7-5,10,93,0.043991416309012876,0.00784313725490196,1.0,254,0.003833188117908085,0.005044876782518637,-0.016735553800823144,0.008679668175252786,-0.016735553800823144
HUST_7-5,10,94,0.04452789699570815,0.00784313725490196,1.0,254,0.0037459728865165843,0.004374188162170611,-0.016402629622620513,0.009584865177239,-0.016402629622620513
HUST_7-5,10,95,0.045064377682403435,0.00784313725490196,1.0,254,0.003633922577406452,0.004103880438151686,-0.015779312248396682,0.00999473615037072,-0.015779312248396682
HUST_7-5,10,96,0.04560085836909871,0.00784313725490196,1.0,254,0.003605536078852775,0.004468897396649574,-0.015533895296111488,0.00958467248564876,-0.015533895296111488
HUST_7-5,10,97,0.046137339055793994,0.00784313725490196,1.0,254,0.003919758424343785,0.005188788047176818,-0.014695715158630662,0.03908857632244178,-0.014695715158630662
HUST_7-5,10,98,0.04667381974248927,0.00784313725490196,1.0,254,0.003313692480716432,0.00461533348001808,-0.017765034527026824,0.00837964480690001,-0.017765034527026824
HUST_7-5,10,99,0.04721030042918455,0.00784313725490196,1.0,254,0.003338574894099206,0.004225832676690633,-0.017641091084119154,0.00839986881721888,-0.017641091084119154
HUST_7-5,10,100,0.04774678111587983,0.00784313725490196,1.0,254,0.0034578557271976963,0.004315438285520168,-0.016521237888798446,0.008896759662703424,-0.016521237888798446
HUST_7-5,10,101,0.048283261802575105,0.00784313725490196,1.0,254,0.003997841501079543,0.0055908294442972295,-0.013752637717798777,0.00899254220421275,-0.013752637717798777
HUST_7-5,10,102,0.04881974248927039,0.00784313725490196,1.0,254,0.004134554816490598,0.006262017120244323,-0.017136435902295855,0.008905168700271915,-0.017136435902295855
HUST_7-5,10,103,0.04935622317596566,0.00784313725490196,1.0,254,0.003771913327652715,0.005547877937867929,-0.019325427916266236,0.009300001197485308,-0.019325427916266236
HUST_7-5,10,104,0.049892703862660946,0.00784313725490196,1.0,254,0.003563132049291762,0.0043149832410860345,-0.018433515304570935,0.00929583110353338,-0.018433515304570935
HUST_7-5,10,105,0.05042918454935622,0.00784313725490196,1.0,254,0.003778968872235763,0.004522734998476885,-0.01777901534027926,0.009584053773929568,-0.01777901534027926
HUST_7-5,10,106,0.050965665236051505,0.00784313725490196,1.0,254,0.0038360049511399104,0.004566169289310862,-0.017376555145914185,0.010579698664087367,-0.017376555145914185
HUST_7-5,10,107,0.05150214592274678,0.00784313725490196,1.0,254,0.0037568826517108264,0.004923828254727702,-0.017702004208218547,0.009994015546349821,-0.017702004208218547
HUST_7-5,10,108,0.05203862660944206,0.00784313725490196,1.0,254,0.0035655782595350152,0.005253956418849848,-0.019529260171904372,0.009299297732904055,-0.019529260171904372
HUST_7-5,10,109,0.05257510729613734,0.00784313725490196,1.0,254,0.003339992922055061,0.004684583730813596,-0.020404520528733983,0.008897974347275461,-0.020404520528733983
HUST_7-5,10,110,0.053111587982832616,0.00784313725490196,1.0,254,0.003622830439098703,0.004701864116304133,-0.019256009056637602,0.008999894292896826,-0.019256009056637602
HUST_7-5,10,111,0.0536480686695279,0.00784313725490196,1.0,254,0.0036204423621717017,0.004595452408658218,-0.018589967312091726,0.009584791377300839,-0.018589967312091726
HUST_7-5,10,112,0.054184549356223174,0.00784313725490196,1.0,254,0.00372285240694085,0.005204930505845251,-0.01698799985451771,0.008993143648561741,-0.01698799985451771
HUST_7-5,10,113,0.05472103004291846,0.00784313725490196,1.0,254,0.0037420815979307353,0.00557593736346651,-0.018028617416185888,0.008910408220840882,-0.018028617416185888
HUST_7-5,10,114,0.05525751072961373,0.00784313725490196,1.0,254,0.003716380698483317,0.005593755801614586,-0.01930956473386214,0.009551286974745832,-0.01930956473386214
HUST_7-5,10,115,0.055793991416309016,0.00784313725490196,1.0,254,0.0036640727271084962,0.005644014803953601,-0.019522477822855322,0.008921163713070612,-0.019522477822855322
HUST_7-5,10,116,0.05633047210300429,0.00784313725490196,1.0,254,0.0038179372597792484,0.005343411799301867,-0.01927636568345248,0.008699971218784075,-0.01927636568345248
HUST_7-5,10,117,0.05686695278969957,0.00784313725490196,1.0,254,0.0040037157639558,0.005101959994890937,-0.0192643259137677,0.010299618148102763,-0.0192643259137677
HUST_7-5,10,118,0.05740343347639485,0.00784313725490196,1.0,254,0.0035302200113719938,0.00455553397052344,-0.020852124174293607,0.01027944120489721,-0.020852124174293607
HUST_7-5,10,119,0.05793991416309013,0.00784313725490196,1.0,254,0.003190894652718571,0.0045402708742496856,-0.021473784673723628,0.00958442684965144,-0.021473784673723628
HUST_7-5,10,120,0.05847639484978541,0.00784313725490196,1.0,254,0.0031479480269413964,0.003967239195856509,-0.021800970111243156,0.009296653658743548,-0.021800970111243156
HUST_7-5,10,121,0.059012875536480686,0.00784313725490196,1.0,254,0.0030343581682828716,0.0036251140797425307,-0.02266878741490963,0.00959937102205144,-0.02266878741490963
HUST_7-5,10,122,0.05954935622317597,0.00784313725490196,1.0,254,0.0036266977867715185,0.004586065092356151,-0.018716840206382646,0.0399950212868716,-0.018716840206382646
HUST_7-5,10,123,0.060085836909871244,0.00784313725490196,1.0,254,0.003405712103302639,0.005196160639370895,-0.019630046533355205,0.008897408057634948,-0.019630046533355205
HUST_7-5,10,124,0.06062231759656652,0.00784313725490196,1.0,254,0.003495189992335981,0.005195117276595385,-0.020243050844719335,0.008896909636328054,-0.020243050844719335
HUST_7-5,10,125,0.0611587982832618,0.00784313725490196,1.0,254,0.003612257278259466,0.005636670883027994,-0.020559331610942255,0.008897110603731218,-0.020559331610942255
HUST_7-5,10,126,0.06169527896995708,0.00784313725490196,1.0,254,0.003757512335523472,0.005798404278678282,-0.02090953059434053,0.009230403270727106,-0.02090953059434053
HUST_7-5,10,127,0.06223175965665236,0.00784313725490196,1.0,254,0.00370852902296058,0.004988939844247309,-0.02244258005102928,0.009979664201885452,-0.02244258005102928
HUST_7-5,10,128,0.06276824034334764,0.00784313725490196,1.0,254,0.0036731782491690756,0.005005364240518784,-0.0229706612595999,0.01027919175666936,-0.0229706612595999
HUST_7-5,10,129,0.06330472103004292,0.00784313725490196,1.0,254,0.0035467050705939216,0.004771974769201215,-0.023437831282888233,0.01057989155899497,-0.023437831282888233
HUST_7-5,10,130,0.0638412017167382,0.00784313725490196,1.0,254,0.00330197331040617,0.004675323761384131,-0.025152308334047024,0.010299919960222503,-0.025152308334047024
HUST_7-5,10,131,0.06437768240343347,0.00784313725490196,1.0,254,0.0030212932627044845,0.0040223031702542045,-0.025997820218833123,0.010280011618661433,-0.025997820218833123
HUST_7-5,10,132,0.06491416309012875,0.00784313725490196,1.0,254,0.002772757604945821,0.0033959288788751874,-0.02537947762185011,0.0102795452050497,-0.02537947762185011
HUST_7-5,10,133,0.06545064377682404,0.00784313725490196,1.0,254,0.002872074426074112,0.003996974366967665,-0.024497544080511524,0.009600119568922594,-0.024497544080511524
HUST_7-5,10,134,0.06598712446351931,0.00784313725490196,1.0,254,0.003016631322893697,0.004378640159567793,-0.022506467576983713,0.008994682332021053,-0.022506467576983713
HUST_7-5,10,135,0.06652360515021459,0.00784313725490196,1.0,254,0.0032861097098038222,0.004849052206231441,-0.020781765378939276,0.008679973773539462,-0.020781765378939276
HUST_7-5,10,136,0.06706008583690987,0.00784313725490196,1.0,254,0.003707679630518499,0.005902129049366822,-0.02144922833968721,0.009239732794264377,-0.02144922833968721
HUST_7-5,10,137,0.06759656652360516,0.00784313725490196,1.0,254,0.0038358909082123103,0.006017329170004526,-0.021320911404244747,0.009766040203366355,-0.021320911404244747
HUST_7-5,10,138,0.06813304721030043,0.00784313725490196,1.0,254,0.003825876613140772,0.005914065089670517,-0.02316287953664009,0.00929690326952759,-0.02316287953664009
HUST_7-5,10,139,0.06866952789699571,0.00784313725490196,1.0,254,0.0036924958423807754,0.005386309321542715,-0.025121922158683585,0.0095998783661293,-0.025121922158683585
HUST_7-5,10,140,0.06920600858369098,0.00784313725490196,1.0,254,0.0036369582045665347,0.00487074910288432,-0.024522986436766647,0.010300344171042308,-0.024522986436766647
HUST_7-5,10,141,0.06974248927038626,0.00784313725490196,1.0,254,0.0034083467161186297,0.004719543291000772,-0.026091047697602843,0.010594052300241241,-0.026091047697602843
HUST_7-5,10,142,0.07027896995708155,0.00784313725490196,1.0,254,0.0034433628600285416,0.004373808916987798,-0.025122874781938975,0.040630043852452946,-0.025122874781938975
HUST_7-5,10,143,0.07081545064377683,0.00784313725490196,1.0,254,0.0027467877985614206,0.003923212575891233,-0.02513618956260144,0.00997985759240505,-0.02513618956260144
HUST_7-5,10,144,0.0713519313304721,0.00784313725490196,1.0,254,0.002702597565355152,0.004110194082157292,-0.02607423481981508,0.008898264397405597,-0.02607423481981508
HUST_7-5,10,145,0.07188841201716738,0.00784313725490196,1.0,254,0.002803338789026293,0.004223286799215131,-0.025748870003912128,0.009297853961455882,-0.025748870003912128
HUST_7-5,10,146,0.07242489270386267,0.00784313725490196,1.0,254,0.002777972316564454,0.004018032988435172,-0.023983459281049058,0.008994970111402267,-0.023983459281049058
HUST_7-5,10,147,0.07296137339055794,0.00784313725490196,1.0,254,0.003220812881192266,0.0051337275630609636,-0.02258636544104453,0.008673366280773642,-0.02258636544104453
HUST_7-5,10,148,0.07349785407725322,0.00784313725490196,1.0,254,0.0038337843256560705,0.0059627426831334596,-0.021917871552699975,0.009553102931290969,-0.021917871552699975
HUST_7-5,10,149,0.0740343347639485,0.00784313725490196,1.0,254,0.0037252981383921204,0.006111359724385146,-0.025124292499583145,0.009759967237024547,-0.025124292499583145
HUST_7-5,10,150,0.07457081545064377,0.00784313725490196,1.0,254,0.00381970095376765,0.005525931694753128,-0.026080219185649067,0.009994877044100292,-0.026080219185649067
HUST_7-5,10,151,0.07510729613733906,0.00784313725490196,1.0,254,0.004035517510852175,0.0053767247877489766,-0.025991725809381805,0.010900327442357138,-0.025991725809381805
HUST_7-5,10,152,0.07564377682403434,0.00784313725490196,1.0,254,0.003196870821828099,0.003825043391583627,-0.0288117472482754,0.011479697911052522,-0.0288117472482754
HUST_7-5,10,153,0.07618025751072961,0.00784313725490196,1.0,254,0.003093276654116606,0.0039247404268230035,-0.027912705872960686,0.01120024230223482,-0.027912705872960686
HUST_7-5,10,154,0.07671673819742489,0.00784313725490196,1.0,254,0.0037485054362220312,0.0053520164232743195,-0.026685013209931885,0.01149526473385265,-0.026685013209931885
HUST_7-5,10,155,0.07725321888412018,0.00784313725490196,1.0,254,0.0022318743220819726,0.0033966146823063426,-0.030420148700026406,0.0099951218231622,-0.030420148700026406
HUST_7-5,10,156,0.07778969957081545,0.00784313725490196,1.0,254,0.0023210960944582033,0.0033221242379029015,-0.028790211386552134,0.009600454038174,-0.028790211386552134
HUST_7-5,10,157,0.07832618025751073,0.00784313725490196,1.0,254,0.003665846253528825,0.005150683410992674,-0.024184024340399013,0.01030057020239239,-0.024184024340399013
HUST_7-5,10,158,0.078862660944206,0.00784313725490196,1.0,254,0.0032250395449136397,0.00472596370212508,-0.024483503389602035,0.00959993111162838,-0.024483503389602035
HUST_7-5,10,159,0.07939914163090128,0.00784313725490196,1.0,254,0.0035122230459439644,0.005897161947704177,-0.025674622718117046,0.009291440440507337,-0.025674622718117046
HUST_7-5,10,160,0.07993562231759657,0.00784313725490196,1.0,254,0.0037260617949878383,0.006412228658805308,-0.02737968088601317,0.01017857001440392,-0.02737968088601317
HUST_7-5,10,161,0.08047210300429185,0.00784313725490196,1.0,254,0.0036506729310298034,0.006019552039031151,-0.027685858926789653,0.00998013377993301,-0.027685858926789653
HUST_7-5,10,162,0.08100858369098712,0.00784313725490196,1.0,254,0.00408694083893704,0.005840061026763488,-0.026327000357347696,0.010579946131570761,-0.026327000357347696
HUST_7-5,10,163,0.0815450643776824,0.00784313725490196,1.0,254,0.002991577484523652,0.003801252889649831,-0.0303439612901224,0.010880330686318995,-0.0303439612901224
HUST_7-5,10,164,0.08208154506437768,0.00784313725490196,1.0,254,0.0028849072323822657,0.0036964200452793694,-0.028208526302880177,0.010900325991029192,-0.028208526302880177
HUST_7-5,10,165,0.08261802575107297,0.00784313725490196,1.0,254,0.002630153829382911,0.004098926658943736,-0.02943895799880858,0.01029990304272399,-0.02943895799880858
HUST_7-5,10,166,0.08315450643776824,0.00784313725490196,1.0,254,0.002273694082543953,0.0034190193614429543,-0.031005727346873346,0.010280013437747204,-0.031005727346873346
HUST_7-5,10,167,0.08369098712446352,0.00784313725490196,1.0,254,0.0017954367300417613,0.003095444996754848,-0.030704606563491943,0.00899393543100624,-0.030704606563491943
HUST_7-5,10,168,0.0842274678111588,0.00784313725490196,1.0,254,0.0020724149280102852,0.0037139501516076923,-0.028931276222417424,0.008279942702546617,-0.028931276222417424
HUST_7-5,10,169,0.08476394849785408,0.00784313725490196,1.0,254,0.0025983092842135074,0.004266915282749251,-0.02714127938037203,0.008992977945368796,-0.02714127938037203
HUST_7-5,10,170,0.08530042918454936,0.00784313725490196,1.0,254,0.002939737523178545,0.004972248525648704,-0.026191744903807823,0.008679916697095003,-0.026191744903807823
HUST_7-5,10,171,0.08583690987124463,0.00784313725490196,1.0,254,0.0032898930197334396,0.005556647002728843,-0.02718890320323819,0.009542516781642085,-0.02718890320323819
HUST_7-5,10,172,0.08637339055793991,0.00784313725490196,1.0,254,0.0032561402881361987,0.005838347533272614,-0.029785159956797536,0.009741344908400063,-0.029785159956797536
HUST_7-5,10,173,0.08690987124463519,0.00784313725490196,1.0,254,0.0031862844667711367,0.005135426481769123,-0.031268361099217046,0.009994643039766604,-0.031268361099217046
HUST_7-5,10,174,0.08744635193133048,0.00784313725490196,1.0,254,0.0031546047193327254,0.004629291783790457,-0.03164528523750043,0.010594064213443222,-0.03164528523750043
