cell_id,reference_cycle,cycle,normalized_cycle_position,q_min,q_max,q_points,delta_v_mean,delta_v_median,delta_v_min,delta_v_max,delta_v_at_last_q
CALCE_CX2_33,10,39,0.022222222222222223,0.00392156862745098,0.9490196078431372,242,0.010243254737676977,0.011739952869064041,-0.13674873415440647,0.01716587582379958,-0.13674873415440647
CALCE_CX2_33,10,40,0.023015873015873017,0.00392156862745098,0.9490196078431372,242,0.0125774566875452,0.012916754462707791,-0.09497321306196449,0.022715589616995047,-0.09497321306196449
CALCE_CX2_33,10,41,0.023809523809523808,0.00392156862745098,0.9529411764705882,243,0.01396516749899326,0.014469590866812432,-0.12575204206681434,0.026168823041127,-0.12575204206681434
CALCE_CX2_33,10,42,0.024603174603174603,0.00392156862745098,0.9529411764705882,243,0.016180707024655083,0.015705476788725026,-0.08120171592366043,0.03272964032241488,-0.08120171592366043
CALCE_CX2_33,10,43,0.025396825396825397,0.00392156862745098,0.9529411764705882,243,0.016756197531179632,0.016035036768167643,-0.0733659016316901,0.03486102885096587,-0.0733659016316901
CALCE_CX2_33,10,44,0.02619047619047619,0.00392156862745098,0.9529411764705882,243,0.01796786502888047,0.017323706852843568,-0.05066925723858828,0.03729692292226083,-0.05066925723858828
CALCE_CX2_33,10,45,0.026984126984126985,0.00392156862745098,0.9529411764705882,243,0.018169040575856114,0.017165289941492023,-0.04617790352632323,0.038664072806487315,-0.04617790352632323
CALCE_CX2_33,10,46,0.027777777777777776,0.00392156862745098,0.9529411764705882,243,0.01922762378528613,0.01767072249669832,-0.030383465888648153,0.04197700224309564,-0.030383465888648153
CALCE_CX2_33,10,47,0.02857142857142857,0.00392156862745098,0.9529411764705882,243,0.01969546293835446,0.018540283960532644,-0.020266448592980435,0.0434660991606961,-0.020266448592980435
CALCE_CX2_33,10,48,0.029365079365079365,0.00392156862745098,0.9529411764705882,243,0.019731512886954076,0.018247253368605332,-0.020865002610365835,0.04425346420648246,-0.020865002610365835
CALCE_CX2_33,10,49,0.03015873015873016,0.00392156862745098,0.9490196078431372,242,0.0050351740937522255,0.008431220892544111,-0.2601042181140918,0.019245099645718966,-0.2601042181140918
CALCE_CX2_33,10,50,0.030952380952380953,0.00392156862745098,0.9411764705882353,240,-0.007768716167845591,-0.00032605522624429284,-0.3422073375582886,0.004623902094488486,-0.3422073375582886
CALCE_CX2_33,10,51,0.031746031746031744,0.00392156862745098,0.9450980392156862,241,0.008456364193407765,0.010683544744654494,-0.18556563921083713,0.014271415486829753,-0.18556563921083713
CALCE_CX2_33,10,52,0.03253968253968254,0.00392156862745098,0.9372549019607843,239,-0.013684557878081377,-0.0038783040746532826,-0.3931991301547466,0.0025967694903625826,-0.3931991301547466
CALCE_CX2_33,10,53,0.03333333333333333,0.00392156862745098,0.9372549019607843,239,-0.008950544840663299,-0.0012410268344114073,-0.34092974937062337,0.004661223684377269,-0.34092974937062337
CALCE_CX2_33,10,54,0.034126984126984124,0.00392156862745098,0.9372549019607843,239,-0.010148928822641934,-0.0012197742947899215,-0.3848140276578036,0.003355453962373467,-0.3848140276578036
CALCE_CX2_33,10,55,0.03492063492063492,0.00392156862745098,0.9411764705882353,240,-2.6746790536373113e-05,0.005517487584784986,-0.31936396976677806,0.008019500781982991,-0.31936396976677806
CALCE_CX2_33,10,56,0.03571428571428571,0.00392156862745098,0.9372549019607843,239,-0.013441455678169966,-0.002006664968325911,-0.44836838428735337,0.0036745640571433924,-0.44836838428735337
CALCE_CX2_33,10,57,0.03650793650793651,0.00392156862745098,0.9333333333333333,238,-0.016410093979398813,-0.005662522340672327,-0.4552321024852275,0.0004566970565313966,-0.4552321024852275
CALCE_CX2_33,10,58,0.0373015873015873,0.00392156862745098,0.9372549019607843,239,-0.012152336870515914,-0.001864086858496261,-0.4532785370479111,0.0015854609291707789,-0.4532785370479111
CALCE_CX2_33,10,59,0.0380952380952381,0.00392156862745098,0.9333333333333333,238,-0.01452560086342995,-0.0055895648218537985,-0.3813623208553194,0.00033023276295640613,-0.3813623208553194
CALCE_CX2_33,10,60,0.03888888888888889,0.00392156862745098,0.9411764705882353,240,0.00407253959234367,0.009080383600746478,-0.28080492839816174,0.010615730133078483,-0.28080492839816174
CALCE_CX2_33,10,61,0.03968253968253968,0.00392156862745098,0.9372549019607843,239,-0.005063245317425516,0.0019637253489532824,-0.37712205395101694,0.012308064501214133,-0.37712205395101694
CALCE_CX2_33,10,62,0.04047619047619048,0.00392156862745098,0.9450980392156862,241,-0.012050572487523998,-0.004656335172542381,-0.3071917708235614,0.0009917640081305024,-0.3071917708235614
CALCE_CX2_33,10,63,0.04126984126984127,0.00392156862745098,0.9450980392156862,241,-0.008979604190363647,-0.004814052190745155,-0.2544474476401213,1.9729920217592678e-05,-0.2544474476401213
CALCE_CX2_33,10,64,0.04206349206349207,0.00392156862745098,0.9490196078431372,242,0.007380994759030242,0.00896991849279516,-0.10977040788689019,0.013509918366668483,-0.10977040788689019
CALCE_CX2_33,10,65,0.04285714285714286,0.00392156862745098,0.9490196078431372,242,0.009136875210286506,0.01009629280002411,-0.10227070474871258,0.01767660315384534,-0.10227070474871258
CALCE_CX2_33,10,66,0.04365079365079365,0.00392156862745098,0.9490196078431372,242,0.010146418012256424,0.011999376404504991,-0.12645533443728718,0.01624689091296805,-0.12645533443728718
CALCE_CX2_33,10,67,0.044444444444444446,0.00392156862745098,0.9490196078431372,242,0.011287283847780646,0.012658042813180392,-0.11576330292945114,0.01935263664112341,-0.11576330292945114
CALCE_CX2_33,10,68,0.04523809523809524,0.00392156862745098,0.9490196078431372,242,0.012988082509308854,0.014206800017998233,-0.11527745466851025,0.022435879701242722,-0.11527745466851025
CALCE_CX2_33,10,69,0.046031746031746035,0.00392156862745098,0.9490196078431372,242,0.013753542349479701,0.015064494917874871,-0.11182035431408544,0.02203751626112238,-0.11182035431408544
CALCE_CX2_33,10,70,0.046825396825396826,0.00392156862745098,0.9490196078431372,242,0.013080354319601082,0.014843748373954524,-0.13259062184486803,0.02204678094217849,-0.13259062184486803
CALCE_CX2_33,10,71,0.047619047619047616,0.00392156862745098,0.9490196078431372,242,0.013383920900105989,0.015466797956662726,-0.1558645614214611,0.020328836826088548,-0.1558645614214611
CALCE_CX2_33,10,72,0.048412698412698414,0.00392156862745098,0.9490196078431372,242,0.013380647100734234,0.01549839191026936,-0.15463866844708507,0.021061162571507808,-0.15463866844708507
CALCE_CX2_33,10,73,0.049206349206349205,0.00392156862745098,0.9490196078431372,242,0.014134995134426254,0.016089162685179126,-0.15480845383972897,0.023531932496008157,-0.15480845383972897
CALCE_CX2_33,10,74,0.05,0.00392156862745098,0.9490196078431372,242,0.015528311549149644,0.01732665045745274,-0.1420614100492208,0.02451959571345297,-0.1420614100492208
CALCE_CX2_33,10,75,0.050793650793650794,0.00392156862745098,0.9490196078431372,242,0.01681820570043857,0.018137809259055615,-0.1198245269948961,0.027562781776178547,-0.1198245269948961
CALCE_CX2_33,10,76,0.051587301587301584,0.00392156862745098,0.9372549019607843,239,-0.005352200709349986,0.0020195714078545812,-0.34074885793720755,0.009716293326035519,-0.34074885793720755
CALCE_CX2_33,10,77,0.05238095238095238,0.00392156862745098,0.9372549019607843,239,-0.007007866156693624,0.0019112197098252182,-0.37565493820260487,0.005915437770423804,-0.37565493820260487
CALCE_CX2_33,10,78,0.05317460317460317,0.00392156862745098,0.9372549019607843,239,-0.008982506863076684,0.0007088326943343048,-0.4253299738965377,0.005194967765755898,-0.4253299738965377
CALCE_CX2_33,10,79,0.05396825396825397,0.00392156862745098,0.9372549019607843,239,-0.011163188605699453,-0.003076934827175304,-0.41686139217911444,0.00421137619142975,-0.41686139217911444
CALCE_CX2_33,10,80,0.05476190476190476,0.00392156862745098,0.9411764705882353,240,0.0061319910349667455,0.010892103798149533,-0.25990403272202345,0.012629508516410315,-0.25990403272202345
CALCE_CX2_33,10,81,0.05555555555555555,0.00392156862745098,0.9372549019607843,239,-0.004439611114377358,0.0026193516342893908,-0.3913701250727821,0.015389619306814595,-0.3913701250727821
CALCE_CX2_33,10,82,0.05634920634920635,0.00392156862745098,0.9333333333333333,238,-0.01496155627021157,-0.003684626471440078,-0.46947225141694204,0.0030455744389552564,-0.46947225141694204
CALCE_CX2_33,10,83,0.05714285714285714,0.00392156862745098,0.9333333333333333,238,-0.013563489894689763,-0.0026325753401370555,-0.46079445754314774,0.0033610566985498025,-0.46079445754314774
CALCE_CX2_33,10,84,0.05793650793650794,0.00392156862745098,0.9333333333333333,238,-0.015728252889450154,-0.0038402087913282923,-0.5106824567779125,0.003650444733317215,-0.5106824567779125
CALCE_CX2_33,10,85,0.05873015873015873,0.00392156862745098,0.9372549019607843,239,0.0011056761823956369,0.007942089185366985,-0.34680769448246185,0.01037250145835289,-0.34680769448246185
CALCE_CX2_33,10,86,0.05952380952380952,0.00392156862745098,0.9294117647058824,237,-0.01420986501495297,-0.003135790906203084,-0.43678215993124825,0.005019628590203773,-0.43678215993124825
CALCE_CX2_33,10,87,0.06031746031746032,0.00392156862745098,0.9333333333333333,238,-0.012007876203421508,-0.0013958078116960149,-0.4830991217868785,0.0043686605992316885,-0.4830991217868785
CALCE_CX2_33,10,88,0.06111111111111111,0.00392156862745098,0.9333333333333333,238,-0.012306288925005264,-0.0009862749078262123,-0.5059868406043302,0.00723849907170937,-0.5059868406043302
CALCE_CX2_33,10,89,0.06190476190476191,0.00392156862745098,0.9333333333333333,238,-0.009752691090023427,-0.000748586780933147,-0.4419206405574352,0.00502447512002302,-0.4419206405574352
CALCE_CX2_33,10,90,0.0626984126984127,0.00392156862745098,0.9372549019607843,239,0.00402634846350393,0.00992887953815913,-0.3260803483382735,0.014051401415907883,-0.3260803483382735
CALCE_CX2_33,10,91,0.06349206349206349,0.00392156862745098,0.9333333333333333,238,-0.004242061768619652,0.0032113744892241503,-0.4021837794325709,0.014903210904369857,-0.4021837794325709
CALCE_CX2_33,10,92,0.06428571428571428,0.00392156862745098,0.9294117647058824,237,-0.011995833180480317,-0.0007885377481722244,-0.45892160455287945,0.004806106229168883,-0.45892160455287945
CALCE_CX2_33,10,93,0.06507936507936508,0.00392156862745098,0.9294117647058824,237,-0.01271721721402295,-0.0017391289358594797,-0.4678539612795696,0.007032386848598193,-0.4678539612795696
CALCE_CX2_33,10,94,0.06587301587301587,0.00392156862745098,0.9294117647058824,237,-0.01376885593167605,-0.0017737325526274716,-0.5017225230514457,0.005612628149059162,-0.5017225230514457
CALCE_CX2_33,10,95,0.06666666666666667,0.00392156862745098,0.9372549019607843,239,0.002498895400566099,0.010210934407388184,-0.4065393598368918,0.012910022263909582,-0.4065393598368918
CALCE_CX2_33,10,96,0.06746031746031746,0.00392156862745098,0.9372549019607843,239,0.0069024612787361135,0.012466540177769936,-0.31478260978523354,0.016276276220970498,-0.31478260978523354
CALCE_CX2_33,10,97,0.06825396825396825,0.00392156862745098,0.9372549019607843,239,0.007543201731153451,0.013341781461159385,-0.32145288380064097,0.016193704541419773,-0.32145288380064097
CALCE_CX2_33,10,98,0.06904761904761905,0.00392156862745098,0.9411764705882353,240,0.008112510400455285,0.014761433371506483,-0.39378751966175285,0.017326254317199474,-0.39378751966175285
CALCE_CX2_33,10,99,0.06984126984126984,0.00392156862745098,0.9411764705882353,240,0.008322001608353162,0.014735619710861014,-0.3928173628679863,0.017951557031824716,-0.3928173628679863
CALCE_CX2_33,10,100,0.07063492063492063,0.00392156862745098,0.9411764705882353,240,0.009383523076192399,0.015397855060888643,-0.36749008702789476,0.01818287853464895,-0.36749008702789476
CALCE_CX2_33,10,101,0.07142857142857142,0.00392156862745098,0.9411764705882353,240,0.010036852125602274,0.015787641554606324,-0.35645141850282647,0.018743341753805876,-0.35645141850282647
CALCE_CX2_33,10,102,0.07222222222222222,0.00392156862745098,0.9411764705882353,240,0.011900894290590722,0.017023470215579595,-0.3146577505973336,0.01925313377147031,-0.3146577505973336
CALCE_CX2_33,10,103,0.07301587301587302,0.00392156862745098,0.9411764705882353,240,0.012176865157467909,0.017102195615844362,-0.3139705507826118,0.01971619379559586,-0.3139705507826118
CALCE_CX2_33,10,104,0.07380952380952381,0.00392156862745098,0.9411764705882353,240,0.01258188903741937,0.017334381906711327,-0.3058549971061497,0.020200617820252287,-0.3058549971061497
CALCE_CX2_33,10,105,0.0746031746031746,0.00392156862745098,0.9411764705882353,240,0.012819805958925538,0.01752541367350946,-0.3027187245229044,0.020075326403071525,-0.3027187245229044
CALCE_CX2_33,10,106,0.07539682539682539,0.00392156862745098,0.9411764705882353,240,0.013324440570106254,0.0181148376194864,-0.2959154253389671,0.02038686453219629,-0.2959154253389671
CALCE_CX2_33,10,107,0.0761904761904762,0.00392156862745098,0.9411764705882353,240,0.013754873650479674,0.018155090551052133,-0.28583858759244096,0.020884731804591716,-0.28583858759244096
CALCE_CX2_33,10,108,0.07698412698412699,0.00392156862745098,0.9411764705882353,240,0.014016997084370274,0.018381741388820094,-0.2803278113351815,0.020867088809672918,-0.2803278113351815
CALCE_CX2_33,10,109,0.07777777777777778,0.00392156862745098,0.9411764705882353,240,-0.009100390435848338,-0.0010940699897976636,-0.3624175813981809,0.00615685542586597,-0.3624175813981809
CALCE_CX2_33,10,110,0.07857142857142857,0.00392156862745098,0.9372549019607843,239,-0.008523055440400535,-0.00013309213819079346,-0.3748268488442803,0.006964794207090286,-0.3748268488442803
CALCE_CX2_33,10,111,0.07936507936507936,0.00392156862745098,0.9372549019607843,239,-0.004410594082200793,0.0028569910076305938,-0.3397367160184763,0.00723410054302942,-0.3397367160184763
CALCE_CX2_33,10,112,0.08015873015873017,0.00392156862745098,0.9372549019607843,239,-0.007328630296718377,0.0015328981099838046,-0.41999694724003955,0.007893747729825762,-0.41999694724003955
CALCE_CX2_33,10,113,0.08095238095238096,0.00392156862745098,0.9372549019607843,239,-0.0027024957273759182,0.0030741941215719493,-0.36406113928146633,0.00874694334165893,-0.36406113928146633
CALCE_CX2_33,10,114,0.08174603174603175,0.00392156862745098,0.9411764705882353,240,0.00660786784686999,0.012008375671817673,-0.2847050888353255,0.014524141223617448,-0.2847050888353255
CALCE_CX2_33,10,115,0.08253968253968254,0.00392156862745098,0.9333333333333333,238,-0.011709105203600804,-0.0006269096207114355,-0.4674538446910992,0.008585683600427885,-0.4674538446910992
CALCE_CX2_33,10,116,0.08333333333333333,0.00392156862745098,0.9333333333333333,238,-0.015009659094618096,-0.0026141527466845282,-0.5229312650427991,0.004974089962254347,-0.5229312650427991
CALCE_CX2_33,10,117,0.08412698412698413,0.00392156862745098,0.9294117647058824,237,-0.01676478755482703,-0.0036978441875725743,-0.5208654588691242,0.004325399153827902,-0.5208654588691242
CALCE_CX2_33,10,118,0.08492063492063492,0.00392156862745098,0.9294117647058824,237,-0.019794199574695585,-0.005606469899733124,-0.5554046457011017,0.003722513517942616,-0.5554046457011017
CALCE_CX2_33,10,119,0.08571428571428572,0.00392156862745098,0.9372549019607843,239,-0.0020981726109245875,0.007295585579181196,-0.46804540831226715,0.011505591434903373,-0.46804540831226715
CALCE_CX2_33,10,120,0.0865079365079365,0.00392156862745098,0.9333333333333333,238,-0.003916645968915683,0.008230826487680254,-0.46869318444832553,0.014093775313730461,-0.46869318444832553
CALCE_CX2_33,10,121,0.0873015873015873,0.00392156862745098,0.9254901960784314,236,-0.017352144738577054,-0.004668557266310991,-0.5066139379561614,0.0037260887793451047,-0.5066139379561614
CALCE_CX2_33,10,122,0.0880952380952381,0.00392156862745098,0.9254901960784314,236,-0.011715897845629675,-0.0006718136306143041,-0.46120464844309916,0.005749139757787347,-0.46120464844309916
CALCE_CX2_33,10,123,0.08888888888888889,0.00392156862745098,0.9254901960784314,236,-0.013922958983020478,-0.001949502972144579,-0.5001178321032103,0.006147674040794193,-0.5001178321032103
CALCE_CX2_33,10,124,0.08968253968253968,0.00392156862745098,0.9333333333333333,238,-0.003246070803692097,0.006794264134034611,-0.48500137090641227,0.010589715022331525,-0.48500137090641227
CALCE_CX2_33,10,125,0.09047619047619047,0.00392156862745098,0.9254901960784314,236,-0.01954141311731152,-0.004857415914541141,-0.5866194698688547,0.005664710733914724,-0.5866194698688547
CALCE_CX2_33,10,126,0.09126984126984126,0.00392156862745098,0.9215686274509803,235,-0.01716023914532891,-0.0038877606377378804,-0.5115433824527398,0.005459021569614642,-0.5115433824527398
CALCE_CX2_33,10,127,0.09206349206349207,0.00392156862745098,0.9254901960784314,236,-0.01651531328361971,-0.002588413081253016,-0.5773453294466022,0.004975967004887671,-0.5773453294466022
CALCE_CX2_33,10,128,0.09285714285714286,0.00392156862745098,0.9254901960784314,236,-0.010559171363199484,0.00043777948538692435,-0.49665409418282325,0.005105250318178989,-0.49665409418282325
CALCE_CX2_33,10,129,0.09365079365079365,0.00392156862745098,0.9176470588235294,234,-0.026739403749576906,-0.011766469349901332,-0.5566160335678343,0.0012937269156108044,-0.5566160335678343
CALCE_CX2_33,10,130,0.09444444444444444,0.00392156862745098,0.9176470588235294,234,-0.02776873130722517,-0.011419658029298452,-0.6035766287185269,2.397925143959867e-05,-0.6035766287185269
CALCE_CX2_33,10,131,0.09523809523809523,0.00392156862745098,0.9176470588235294,234,-0.028818002434365147,-0.012426435948866832,-0.6212995797127041,-0.00013198092713562204,-0.6212995797127041
CALCE_CX2_33,10,132,0.09603174603174604,0.00392156862745098,0.9215686274509803,235,-0.01855798908498947,-0.004853024622459401,-0.5776666404860151,0.0051782208892765524,-0.5776666404860151
CALCE_CX2_33,10,133,0.09682539682539683,0.00392156862745098,0.9254901960784314,236,-0.011045388233576942,0.0002944120760726143,-0.528705045704243,0.007399422591310767,-0.528705045704243
CALCE_CX2_33,10,134,0.09761904761904762,0.00392156862745098,0.9215686274509803,235,-0.020756825624595666,-0.006072148134519395,-0.6016587243115219,0.004697011236584281,-0.6016587243115219
CALCE_CX2_33,10,135,0.09841269841269841,0.00392156862745098,0.9215686274509803,235,-0.021010640474429246,-0.0058903163166221795,-0.6264369836706281,0.003166199469630371,-0.6264369836706281
CALCE_CX2_33,10,136,0.0992063492063492,0.00392156862745098,0.9215686274509803,235,-0.014909463778468574,-0.002720899551330813,-0.5362907383336473,0.006359533512644511,-0.5362907383336473
CALCE_CX2_33,10,137,0.1,0.00392156862745098,0.9215686274509803,235,-0.013764110562575933,-0.0012623556972717331,-0.5437972734253003,0.00793665160115875,-0.5437972734253003
CALCE_CX2_33,10,138,0.1007936507936508,0.00392156862745098,0.9254901960784314,236,-0.006012683421775266,0.006315321683125319,-0.5418720239933021,0.01193283360365971,-0.5418720239933021
CALCE_CX2_33,10,139,0.10158730158730159,0.00392156862745098,0.9176470588235294,234,-0.01614453075068801,-0.0033068500525794686,-0.5307859416565175,0.005999377954347018,-0.5307859416565175
CALCE_CX2_33,10,140,0.10238095238095238,0.00392156862745098,0.9176470588235294,234,-0.01421984757428968,-0.0016595833766712698,-0.5195470125009778,0.007135524911235258,-0.5195470125009778
CALCE_CX2_33,10,141,0.10317460317460317,0.00392156862745098,0.9176470588235294,234,-0.014097863376703714,-0.00139791430386782,-0.525148633522289,0.00821380303230601,-0.525148633522289
CALCE_CX2_33,10,142,0.10396825396825397,0.00392156862745098,0.9215686274509803,235,-0.009154779632958318,0.0026303648501078136,-0.5234481287957524,0.007782559120242283,-0.5234481287957524
CALCE_CX2_33,10,143,0.10476190476190476,0.00392156862745098,0.9254901960784314,236,-0.007993876232108383,0.004638141296266829,-0.5829825575471199,0.010798292034717605,-0.5829825575471199
CALCE_CX2_33,10,144,0.10555555555555556,0.00392156862745098,0.9176470588235294,234,-0.017820384177415022,-0.0031563278158339703,-0.5962424913941975,0.0068680970941299435,-0.5962424913941975
CALCE_CX2_33,10,145,0.10634920634920635,0.00392156862745098,0.9176470588235294,234,-0.0168027081340689,-0.00259212353848004,-0.5914840530557215,0.006795138774140952,-0.5914840530557215
CALCE_CX2_33,10,146,0.10714285714285714,0.00392156862745098,0.9176470588235294,234,-0.017871887099107742,-0.0030732368801573706,-0.6130689690800399,0.006270288510918931,-0.6130689690800399
CALCE_CX2_33,10,147,0.10793650793650794,0.00392156862745098,0.9176470588235294,234,-0.020775401073562988,-0.004822288241709272,-0.6350099055602532,0.00529350810702045,-0.6350099055602532
CALCE_CX2_33,10,148,0.10873015873015873,0.00392156862745098,0.9215686274509803,235,-0.008235488500697538,0.004027579714410479,-0.5492825725454287,0.009763687354501727,-0.5492825725454287
CALCE_CX2_33,10,149,0.10952380952380952,0.00392156862745098,0.9176470588235294,234,-0.01042057514135975,0.003400896135159037,-0.5399818967396071,0.010964299030689961,-0.5399818967396071
CALCE_CX2_33,10,150,0.11031746031746031,0.00392156862745098,0.9137254901960784,233,-0.01763465981425924,-0.003937730049788257,-0.5583591866498274,0.005302976157113726,-0.5583591866498274
CALCE_CX2_33,10,151,0.1111111111111111,0.00392156862745098,0.9137254901960784,233,-0.01577612724550288,-0.002682018287355703,-0.5424212160251289,0.007233408992296297,-0.5424212160251289
CALCE_CX2_33,10,152,0.11190476190476191,0.00392156862745098,0.9176470588235294,234,-0.016282415970017096,-0.0010898488266632977,-0.6343332382611018,0.00793602104942881,-0.6343332382611018
CALCE_CX2_33,10,153,0.1126984126984127,0.00392156862745098,0.9215686274509803,235,-0.010343388809640544,0.003562677391889757,-0.6207329286409768,0.009314236624662797,-0.6207329286409768
CALCE_CX2_33,10,154,0.11349206349206349,0.00392156862745098,0.9215686274509803,235,-0.0069650521881144695,0.005507557919987249,-0.5628074385348207,0.01188269342996584,-0.5628074385348207
CALCE_CX2_33,10,155,0.11428571428571428,0.00392156862745098,0.9215686274509803,235,-0.005607025237135174,0.006234079071768761,-0.5401285414337083,0.01262779209018916,-0.5401285414337083
CALCE_CX2_33,10,156,0.11507936507936507,0.00392156862745098,0.9215686274509803,235,-0.004183856885614537,0.006960732725499685,-0.5153112100403883,0.013114852309624503,-0.5153112100403883
CALCE_CX2_33,10,157,0.11587301587301588,0.00392156862745098,0.9215686274509803,235,-0.0022589671787371216,0.008143740421102219,-0.4812146721046431,0.014086328033595663,-0.4812146721046431
CALCE_CX2_33,10,158,0.11666666666666667,0.00392156862745098,0.9254901960784314,236,-0.003064236384563779,0.00910052317110388,-0.577479586053264,0.015219659853379142,-0.577479586053264
CALCE_CX2_33,10,159,0.11746031746031746,0.00392156862745098,0.9254901960784314,236,-0.0024546237177495364,0.009500592611124015,-0.568552069318105,0.0156589292920426,-0.568552069318105
