file_name,cycle,soh,mean_voltage_V,input_soh
CALCE_CX2_37.pkl,83,0.9331922462824943,3.8229137917011107,0.9331922462824943
CALCE_CX2_37.pkl,84,0.9328178085833784,3.822855582014162,0.9328178085833784
CALCE_CX2_37.pkl,85,0.9311180077538254,3.8205619550520376,0.9311180077538254
CALCE_CX2_37.pkl,86,0.9311415219052493,3.821016411921557,0.9311415219052493
CALCE_CX2_37.pkl,87,0.935694930274207,3.823710862287255,0.935694930274207
CALCE_CX2_37.pkl,88,0.9363797462992012,3.8254524275313977,0.9363797462992012
CALCE_CX2_37.pkl,89,0.9284550061089606,3.820643099172374,0.9284550061089606
CALCE_CX2_37.pkl,90,0.927658801692943,3.823278043825718,0.927658801692943
CALCE_CX2_37.pkl,91,0.927631149596547,3.823759235112013,0.927631149596547
CALCE_CX2_37.pkl,92,0.9277180720172042,3.8250771408250346,0.9277180720172042
CALCE_CX2_37.pkl,93,0.9304052802786243,3.823217580890098,0.9304052802786243
CALCE_CX2_37.pkl,94,0.9308594373293428,3.822614257795769,0.9308594373293428
CALCE_CX2_37.pkl,95,0.9323114426853694,3.824358308280522,0.9323114426853694
CALCE_CX2_37.pkl,96,0.9329081892112363,3.8250210195086725,0.9329081892112363
CALCE_CX2_37.pkl,97,0.9333268482984668,3.8250045610028645,0.9333268482984668
CALCE_CX2_37.pkl,98,0.9336699764453095,3.8250191378038982,0.9336699764453095
CALCE_CX2_37.pkl,99,0.934256060038875,3.8230516806892725,0.934256060038875
CALCE_CX2_37.pkl,100,0.9341749785387575,3.8256564520407412,0.9341749785387575
CALCE_CX2_37.pkl,101,0.934333656121887,3.8260401566823323,0.934333656121887
CALCE_CX2_37.pkl,102,0.9344040916537963,3.825826260663461,0.9344040916537963
CALCE_CX2_37.pkl,103,0.9343748305861409,3.8258543933647267,0.9343748305861409
CALCE_CX2_37.pkl,104,0.9343961736248062,3.825787780595862,0.9343961736248062
CALCE_CX2_37.pkl,105,0.9343686755225934,3.825761055600816,0.9343686755225934
CALCE_CX2_37.pkl,106,0.9343246232606991,3.825873171073803,0.9343246232606991
CALCE_CX2_37.pkl,107,0.9342678082411172,3.8257010162740515,0.9342678082411172
CALCE_CX2_37.pkl,108,0.9312937660721203,3.824376350900401,0.9312937660721203
CALCE_CX2_37.pkl,109,0.9270957105151141,3.8230382343481857,0.9270957105151141
CALCE_CX2_37.pkl,110,0.9279648516831727,3.8236529458716033,0.9279648516831727
CALCE_CX2_37.pkl,111,0.9323688897865975,3.8228669452388386,0.9323688897865975
CALCE_CX2_37.pkl,112,0.9309836228749199,3.821376329992524,0.9309836228749199
CALCE_CX2_37.pkl,113,0.9297556575294509,3.8237308922935935,0.9297556575294509
CALCE_CX2_37.pkl,114,0.9293619538253243,3.820423353419584,0.9293619538253243
CALCE_CX2_37.pkl,115,0.925199314830448,3.8211831731880164,0.925199314830448
CALCE_CX2_37.pkl,116,0.9244403662548185,3.8228918563651475,0.9244403662548185
CALCE_CX2_37.pkl,117,0.9243142331907669,3.8228212063994733,0.9243142331907669
CALCE_CX2_37.pkl,118,0.9245345535841977,3.824702737599435,0.9245345535841977
CALCE_CX2_37.pkl,119,0.9277223249289177,3.822681887058918,0.9277223249289177
CALCE_CX2_37.pkl,120,0.9281368138315153,3.8225011616422417,0.9281368138315153
CALCE_CX2_37.pkl,121,0.9281764692132983,3.822947857672708,0.9281764692132983
CALCE_CX2_37.pkl,122,0.9280468956665938,3.8225664618419626,0.9280468956665938
CALCE_CX2_37.pkl,123,0.9282787636405467,3.8235533967310067,0.9282787636405467
CALCE_CX2_37.pkl,124,0.9283830878043191,3.8231424611094393,0.9283830878043191
CALCE_CX2_37.pkl,125,0.9284497052325127,3.8232509860491963,0.9284497052325127
CALCE_CX2_37.pkl,126,0.9281395762653901,3.8229259012739445,0.9281395762653901
CALCE_CX2_37.pkl,127,0.9277227336697376,3.8236505880995324,0.9277227336697376
CALCE_CX2_37.pkl,128,0.9274382563529608,3.823149535815848,0.9274382563529608
CALCE_CX2_37.pkl,129,0.9272582945270256,3.822792373662787,0.9272582945270256
CALCE_CX2_37.pkl,130,0.9271351401520416,3.823047619866908,0.9271351401520416
CALCE_CX2_37.pkl,131,0.9270452459064507,3.82333116559176,0.9270452459064507
CALCE_CX2_37.pkl,132,0.9271179457950514,3.8230414918838367,0.9271179457950514
CALCE_CX2_37.pkl,133,0.9277082746498483,3.8232198248104172,0.9277082746498483
CALCE_CX2_37.pkl,134,0.9262048605068471,3.8261714746236106,0.9262048605068471
CALCE_CX2_37.pkl,135,0.9167361762762737,3.8218588020245936,0.9167361762762737
CALCE_CX2_37.pkl,136,0.9161654836838129,3.8237350235382714,0.9161654836838129
CALCE_CX2_37.pkl,137,0.914416553311592,3.8220521765095845,0.914416553311592
CALCE_CX2_37.pkl,138,0.9126822270415558,3.8250525823279995,0.9126822270415558
CALCE_CX2_37.pkl,139,0.9161667518926702,3.8266274089243875,0.9161667518926702
CALCE_CX2_37.pkl,140,0.9191638327211149,3.823607434213689,0.9191638327211149
CALCE_CX2_37.pkl,141,0.9186045231923038,3.8265017731703135,0.9186045231923038
CALCE_CX2_37.pkl,142,0.9096133946906942,3.8213435108981915,0.9096133946906942
CALCE_CX2_37.pkl,143,0.9097702776321842,3.823674888582201,0.9097702776321842
CALCE_CX2_37.pkl,144,0.9091434779423294,3.8232151438166073,0.9091434779423294
CALCE_CX2_37.pkl,145,0.9117552191570311,3.8239069563186097,0.9117552191570311
CALCE_CX2_37.pkl,146,0.9148847395573236,3.8261065730709,0.9148847395573236
CALCE_CX2_37.pkl,147,0.9145734862446011,3.8268357282559546,0.9145734862446011
CALCE_CX2_37.pkl,148,0.9250331686159934,3.836570198277393,0.9250331686159934
CALCE_CX2_37.pkl,149,0.9290055413951053,3.822164522353993,0.9290055413951053
CALCE_CX2_37.pkl,150,0.9222268988712115,3.8220188147881453,0.9222268988712115
CALCE_CX2_37.pkl,151,0.9226256021694671,3.8228312241995934,0.9226256021694671
CALCE_CX2_37.pkl,152,0.927307938825133,3.826699644239767,0.927307938825133
CALCE_CX2_37.pkl,153,0.9290547734274794,3.823743066704308,0.9290547734274794
CALCE_CX2_37.pkl,154,0.9283628357057578,3.8220775752999,0.9283628357057578
CALCE_CX2_37.pkl,155,0.9278862278555878,3.8223884981505725,0.9278862278555878
CALCE_CX2_37.pkl,156,0.9276019666216133,3.82226063767258,0.9276019666216133
CALCE_CX2_37.pkl,157,0.927252052927036,3.8226432807243946,0.927252052927036
CALCE_CX2_37.pkl,158,0.9268790578683067,3.8223498173427304,0.9268790578683067
CALCE_CX2_37.pkl,159,0.9271504192599394,3.8246343212294507,0.9271504192599394
CALCE_CX2_37.pkl,160,0.9267678672386932,3.8233918908030486,0.9267678672386932
CALCE_CX2_37.pkl,161,0.9262800965560222,3.821796841246046,0.9262800965560222
CALCE_CX2_37.pkl,162,0.9258674452330661,3.8220370031306765,0.9258674452330661
CALCE_CX2_37.pkl,163,0.9254273052581391,3.8224875746245983,0.9254273052581391
CALCE_CX2_37.pkl,164,0.9251467984001296,3.8250696380235993,0.9251467984001296
CALCE_CX2_37.pkl,165,0.9248838022970819,3.823862909228044,0.9248838022970819
CALCE_CX2_37.pkl,166,0.9247015550805275,3.8252901417470118,0.9247015550805275
CALCE_CX2_37.pkl,167,0.9241748595833894,3.8248675775806804,0.9241748595833894
CALCE_CX2_37.pkl,168,0.9237833818314539,3.8241157914042123,0.9237833818314539
CALCE_CX2_37.pkl,169,0.9234732909238134,3.8247615837911417,0.9234732909238134
CALCE_CX2_37.pkl,170,0.9197961244877381,3.8223118775072153,0.9197961244877381
CALCE_CX2_37.pkl,171,0.9127410335667909,3.821419195310604,0.9127410335667909
CALCE_CX2_37.pkl,172,0.9123598531903753,3.8225635704017886,0.9123598531903753
CALCE_CX2_37.pkl,173,0.9100866987009719,3.8241216737832597,0.9100866987009719
CALCE_CX2_37.pkl,174,0.908047177395601,3.8225279882282552,0.908047177395601
CALCE_CX2_37.pkl,175,0.9132103598331304,3.8254549809356235,0.9132103598331304
CALCE_CX2_37.pkl,176,0.915462079620673,3.8251183216388407,0.915462079620673
CALCE_CX2_37.pkl,177,0.9131511347464025,3.8233429717454936,0.9131511347464025
CALCE_CX2_37.pkl,178,0.9059634966742393,3.8211359613669846,0.9059634966742393
CALCE_CX2_37.pkl,179,0.9062130115018279,3.822856502132015,0.9062130115018279
CALCE_CX2_37.pkl,180,0.9060654150140484,3.8231593341884498,0.9060654150140484
CALCE_CX2_37.pkl,181,0.9029259276742126,3.8240422916125967,0.9029259276742126
CALCE_CX2_37.pkl,182,0.9074214449752588,3.8251937706786467,0.9074214449752588
CALCE_CX2_37.pkl,183,0.9101820787317456,3.822351266230856,0.9101820787317456
CALCE_CX2_37.pkl,184,0.9082475603415585,3.824531165616853,0.9082475603415585
CALCE_CX2_37.pkl,185,0.9002612943449996,3.8213863688779166,0.9002612943449996
CALCE_CX2_37.pkl,186,0.9005567241268454,3.8238059574023473,0.9005567241268454
CALCE_CX2_37.pkl,187,0.8979854989922796,3.8217629049763535,0.8979854989922796
CALCE_CX2_37.pkl,188,0.902065830248356,3.8265643813393333,0.902065830248356
CALCE_CX2_37.pkl,189,0.9052766098221134,3.824012078210979,0.9052766098221134
CALCE_CX2_37.pkl,190,0.9044399487262893,3.823378228429538,0.9044399487262893
CALCE_CX2_37.pkl,191,0.9094161011665574,3.8334608332413,0.9094161011665574
CALCE_CX2_37.pkl,192,0.9101605446071459,3.823647673065598,0.9101605446071459
CALCE_CX2_37.pkl,193,0.9090898468260628,3.8366566416505097,0.9090898468260628
CALCE_CX2_37.pkl,194,0.9099312270317923,3.819322309921037,0.9099312270317923
CALCE_CX2_37.pkl,195,0.9085677744669,3.8241051662364396,0.9085677744669
CALCE_CX2_37.pkl,196,0.9072646853002257,3.823073063011976,0.9072646853002257
CALCE_CX2_37.pkl,197,0.9114402684346369,3.6119605433331787,0.9114402684346369
CALCE_CX2_37.pkl,198,0.90469582263715,3.823490111849459,0.90469582263715
CALCE_CX2_37.pkl,199,0.904007249897666,3.824389460592559,0.904007249897666
CALCE_CX2_37.pkl,200,0.9074474322335873,3.8229239505583426,0.9074474322335873
CALCE_CX2_37.pkl,201,0.9013150724503941,3.8199064911129965,0.9013150724503941
CALCE_CX2_37.pkl,202,0.9006530981104803,3.824321830418052,0.9006530981104803
CALCE_CX2_37.pkl,203,0.8987114848252548,3.8246985981891943,0.8987114848252548
CALCE_CX2_37.pkl,204,0.8976650465524573,3.820871711139621,0.8976650465524573
CALCE_CX2_37.pkl,205,0.9019764293047503,3.825039733539928,0.9019764293047503
CALCE_CX2_37.pkl,206,0.9030065227955961,3.82255617133132,0.9030065227955961
CALCE_CX2_37.pkl,207,0.894536155804843,3.8184924385764383,0.894536155804843
CALCE_CX2_37.pkl,208,0.8959265933619756,3.825892160427315,0.8959265933619756
CALCE_CX2_37.pkl,209,0.8970042736225932,3.8252485204250255,0.8970042736225932
CALCE_CX2_37.pkl,210,0.897481299254274,3.8227533321726357,0.897481299254274
CALCE_CX2_37.pkl,211,0.897717050685191,3.822903903949657,0.897717050685191
CALCE_CX2_37.pkl,212,0.8980778214658109,3.8236138078741435,0.8980778214658109
CALCE_CX2_37.pkl,213,0.8983711875712206,3.8229586703539615,0.8983711875712206
CALCE_CX2_37.pkl,214,0.8987744469245678,3.82478285841195,0.8987744469245678
CALCE_CX2_37.pkl,215,0.8988998003154139,3.8250884815870996,0.8988998003154139
CALCE_CX2_37.pkl,216,0.8990907843147854,3.8261852314673273,0.8990907843147854
CALCE_CX2_37.pkl,217,0.8986614774134496,3.8240653434431695,0.8986614774134496
CALCE_CX2_37.pkl,218,0.8985295049644779,3.8213553049184896,0.8985295049644779
CALCE_CX2_37.pkl,219,0.8992684796114293,3.8246000789734254,0.8992684796114293
CALCE_CX2_37.pkl,220,0.8989824753655722,3.8247994435838906,0.8989824753655722
CALCE_CX2_37.pkl,221,0.8994001141954352,3.824900821030858,0.8994001141954352
CALCE_CX2_37.pkl,222,0.8998249174026893,3.8250382765229927,0.8998249174026893
CALCE_CX2_37.pkl,223,0.9000306863706887,3.8253879618716313,0.9000306863706887
CALCE_CX2_37.pkl,224,0.893191678502641,3.8229271776704903,0.893191678502641
CALCE_CX2_37.pkl,225,0.8863211463479594,3.824687900543213,0.8863211463479594
CALCE_CX2_37.pkl,226,0.8852674435824102,3.8220682210188643,0.8852674435824102
CALCE_CX2_37.pkl,227,0.8832400720896577,3.8242097063330305,0.8832400720896577
CALCE_CX2_37.pkl,228,0.8899532914283206,3.82451112307035,0.8899532914283206
CALCE_CX2_37.pkl,229,0.8894700829661281,3.8249410281820997,0.8894700829661281
CALCE_CX2_37.pkl,230,0.8815425339839512,3.8224720551417426,0.8815425339839512
CALCE_CX2_37.pkl,231,0.8816095719702189,3.8244963640011616,0.8816095719702189
CALCE_CX2_37.pkl,232,0.8813538334622875,3.825249343464618,0.8813538334622875
CALCE_CX2_37.pkl,233,0.884274921224228,3.824658137725972,0.884274921224228
CALCE_CX2_37.pkl,234,0.8875908984691996,3.826255897802809,0.8875908984691996
CALCE_CX2_37.pkl,235,0.8869302159814654,3.8256263871440828,0.8869302159814654
CALCE_CX2_37.pkl,236,0.8921630762500007,3.833506726618833,0.8921630762500007
CALCE_CX2_37.pkl,237,0.8922169692575187,3.8246834072699913,0.8922169692575187
CALCE_CX2_37.pkl,238,0.8902750589599411,3.819824244997917,0.8902750589599411
CALCE_CX2_37.pkl,239,0.8882991758102681,3.82209825736505,0.8882991758102681
CALCE_CX2_37.pkl,240,0.8873763254546033,3.8213480284184587,0.8873763254546033
CALCE_CX2_37.pkl,241,0.8916217621170512,3.8233156511388673,0.8916217621170512
CALCE_CX2_37.pkl,242,0.8924152987756909,3.8227060110926265,0.8924152987756909
CALCE_CX2_37.pkl,243,0.8927947617427857,3.824693341807621,0.8927947617427857
CALCE_CX2_37.pkl,244,0.8928344935226361,3.823370569362873,0.8928344935226361
CALCE_CX2_37.pkl,245,0.8932919877958819,3.8234465652849616,0.8932919877958819
CALCE_CX2_37.pkl,246,0.8932723308968634,3.8253301704545875,0.8932723308968634
CALCE_CX2_37.pkl,247,0.8932012525084705,3.8250291361997193,0.8932012525084705
CALCE_CX2_37.pkl,248,0.8928776373239464,3.8239587918603313,0.8928776373239464
CALCE_CX2_37.pkl,249,0.8925337339005623,3.8240084800314396,0.8925337339005623
CALCE_CX2_37.pkl,250,0.8923130206099784,3.823942072848056,0.8923130206099784
CALCE_CX2_37.pkl,251,0.8920042722416427,3.826251477093682,0.8920042722416427
CALCE_CX2_37.pkl,252,0.8919700341731281,3.8242308013707307,0.8919700341731281
CALCE_CX2_37.pkl,253,0.891970990018234,3.824845169815249,0.891970990018234
CALCE_CX2_37.pkl,254,0.8918628495634646,3.8241619498534045,0.8918628495634646
CALCE_CX2_37.pkl,255,0.891818031514284,3.824794015623516,0.891818031514284
CALCE_CX2_37.pkl,256,0.8885161299588272,3.822647424454385,0.8885161299588272
CALCE_CX2_37.pkl,257,0.878659728341571,3.8227482299686586,0.878659728341571
CALCE_CX2_37.pkl,258,0.8776201968955223,3.821711527595639,0.8776201968955223
CALCE_CX2_37.pkl,259,0.8764774954190052,3.825326893478632,0.8764774954190052
CALCE_CX2_37.pkl,260,0.8746417035236728,3.824318975955248,0.8746417035236728
CALCE_CX2_37.pkl,261,0.8794165056096196,3.826357038319111,0.8794165056096196
CALCE_CX2_37.pkl,262,0.8740607162832986,3.8219157089696867,0.8740607162832986
CALCE_CX2_37.pkl,263,0.8730792388394512,3.824367702567839,0.8730792388394512
CALCE_CX2_37.pkl,264,0.8715904867017652,3.8227833834561435,0.8715904867017652
CALCE_CX2_37.pkl,265,0.8718818418917051,3.8228910329206935,0.8718818418917051
CALCE_CX2_37.pkl,266,0.8742441570376027,3.8219113252753374,0.8742441570376027
CALCE_CX2_37.pkl,267,0.8779203812427009,3.8246074315183654,0.8779203812427009
CALCE_CX2_37.pkl,268,0.8712919527932078,3.819978275774424,0.8712919527932078
CALCE_CX2_37.pkl,269,0.8691467694286902,3.8251072420306764,0.8691467694286902
CALCE_CX2_37.pkl,270,0.8680328109632085,3.8248091120073098,0.8680328109632085
CALCE_CX2_37.pkl,271,0.8679905966481871,3.825194763231881,0.8679905966481871
CALCE_CX2_37.pkl,272,0.8685053638710177,3.8243641068663776,0.8685053638710177
CALCE_CX2_37.pkl,273,0.8678823899777325,3.820990060937816,0.8678823899777325
CALCE_CX2_37.pkl,274,0.866335598873655,3.8203580041036997,0.866335598873655
CALCE_CX2_37.pkl,275,0.8673396637979344,3.829779288436793,0.8673396637979344
CALCE_CX2_37.pkl,276,0.8661041912532246,3.824161811719967,0.8661041912532246
CALCE_CX2_37.pkl,277,0.8635002081466326,3.8207140922546388,0.8635002081466326
CALCE_CX2_37.pkl,278,0.8719132225548866,3.826992555371594,0.8719132225548866
CALCE_CX2_37.pkl,279,0.8662232773785651,3.821420236814732,0.8662232773785651
CALCE_CX2_37.pkl,280,0.8629663320671657,3.8244314262062122,0.8629663320671657
CALCE_CX2_37.pkl,281,0.8630397240997889,3.82240122310699,0.8630397240997889
CALCE_CX2_37.pkl,282,0.8686869223567804,3.825975627177145,0.8686869223567804
CALCE_CX2_37.pkl,283,0.8709238659475588,3.8244221568107606,0.8709238659475588
CALCE_CX2_37.pkl,284,0.8716700280170957,3.821871304512024,0.8716700280170957
CALCE_CX2_37.pkl,285,0.8722430350377604,3.8262017861008646,0.8722430350377604
CALCE_CX2_37.pkl,286,0.8737630888646639,3.826293316483498,0.8737630888646639
CALCE_CX2_37.pkl,287,0.8744381611289574,3.824023932403659,0.8744381611289574
CALCE_CX2_37.pkl,288,0.8750459118737369,3.823584680971892,0.8750459118737369
CALCE_CX2_37.pkl,289,0.8754072709798932,3.8242450722996493,0.8754072709798932
CALCE_CX2_37.pkl,290,0.8757742090922227,3.824209377632378,0.8757742090922227
CALCE_CX2_37.pkl,291,0.8760708036745691,3.8250178545252087,0.8760708036745691
CALCE_CX2_37.pkl,292,0.8762415856543397,3.8247713644069044,0.8762415856543397
CALCE_CX2_37.pkl,293,0.8765033396271613,3.8257849327181885,0.8765033396271613
CALCE_CX2_37.pkl,294,0.8769164695771609,3.8260319343661378,0.8769164695771609
CALCE_CX2_37.pkl,295,0.8773072392296564,3.825737336840792,0.8773072392296564
CALCE_CX2_37.pkl,296,0.8773656639536129,3.8252879163429094,0.8773656639536129
CALCE_CX2_37.pkl,297,0.8774995980537635,3.8251406090916493,0.8774995980537635
CALCE_CX2_37.pkl,298,0.8664944735796051,3.8217553839876643,0.8664944735796051
CALCE_CX2_37.pkl,299,0.8634275511881508,3.8225527285020564,0.8634275511881508
CALCE_CX2_37.pkl,300,0.8628274712909021,3.821737465025887,0.8628274712909021
CALCE_CX2_37.pkl,301,0.8618981298869297,3.821277662307497,0.8618981298869297
CALCE_CX2_37.pkl,302,0.8685023784542931,3.826722500076053,0.8685023784542931
CALCE_CX2_37.pkl,303,0.8649912036281256,3.8238806851605265,0.8649912036281256
CALCE_CX2_37.pkl,304,0.8601099400641881,3.823471773202252,0.8601099400641881
CALCE_CX2_37.pkl,305,0.8615300005600299,3.8230572957841176,0.8615300005600299
CALCE_CX2_37.pkl,306,0.8606683553278021,3.8224788143521264,0.8606683553278021
CALCE_CX2_37.pkl,307,0.8589018695904449,3.8247339550856574,0.8589018695904449
CALCE_CX2_37.pkl,308,0.8651456595525446,3.824361190341768,0.8651456595525446
CALCE_CX2_37.pkl,309,0.8673743789612147,3.822768155310221,0.8673743789612147
CALCE_CX2_37.pkl,310,0.8594417883995417,3.824563833731639,0.8594417883995417
CALCE_CX2_37.pkl,311,0.8597614592875377,3.8228471294330184,0.8597614592875377
CALCE_CX2_37.pkl,312,0.8602405669253013,3.8238063411107137,0.8602405669253013
CALCE_CX2_37.pkl,313,0.8592376454868347,3.824614383612469,0.8592376454868347
CALCE_CX2_37.pkl,314,0.8623225510316321,3.8242646081107003,0.8623225510316321
CALCE_CX2_37.pkl,315,0.8592347754727175,3.822252627414993,0.8592347754727175
CALCE_CX2_37.pkl,316,0.8624281056861948,3.834376645857288,0.8624281056861948
CALCE_CX2_37.pkl,317,0.863244216526344,3.822599018944634,0.863244216526344
CALCE_CX2_37.pkl,318,0.8620894577356203,3.8252603223052204,0.8620894577356203
CALCE_CX2_37.pkl,319,0.8592334696440299,3.8228362429256255,0.8592334696440299
CALCE_CX2_37.pkl,320,0.8578538308110637,3.824971055832153,0.8578538308110637
CALCE_CX2_37.pkl,321,0.8583618161183179,3.82291293831972,0.8583618161183179
