elapsed_time_s,elapsed_time_min,voltage_in_V,current_in_A,discharge_capacity_in_Ah,q_normalized
247.74990000005346,4.129165000000891,3.1380906,-4.000123181818181,0.30246964,0.27497239999999995
252.75580000004265,4.212596666667378,3.1369653,-4.000120181818182,0.30863521,0.2805774636363636
257.7592000000295,4.295986666667159,3.1360183,-3.999871818181818,0.31475511,0.28614100909090906
257.7593000000343,4.295988333333905,3.1360183,-3.999871818181818,0.31475511,0.28614100909090906
262.7604000000283,4.379340000000472,3.135076,-4.000215090909091,0.32083529,0.2916684454545454
262.76050000003306,4.379341666667218,3.135076,-4.000215090909091,0.32083529,0.2916684454545454
267.77049999998417,4.462841666666403,3.1338344,-3.999994454545454,0.32697618,0.2972510727272727
267.7706000000471,4.462843333334119,3.1338344,-3.999994454545454,0.32697618,0.2972510727272727
272.77700000000186,4.546283333333364,3.1329942,-4.000180454545454,0.33304965,0.302772409090909
277.780299999984,4.6296716666663995,3.1317811,-4.000291,0.3391276,0.3082978181818181
282.78630000003614,4.713105000000602,3.1307425,-3.999901727272727,0.34529907,0.31390824545454543
287.7932000000146,4.796553333333577,3.1298203,-3.9998856363636364,0.35141259,0.3194659909090909
292.7937999999849,4.879896666666415,3.1283917,-4.000090727272727,0.35743189,0.3249380818181818
297.8013000000501,4.963355000000835,3.127398,-4.0000967272727275,0.36368188,0.3306198909090909
302.8090000000084,5.046816666666806,3.1264596,-4.000008363636364,0.36980724,0.33618839999999994
307.820000000007,5.13033333333345,3.1253352,-4.000312181818181,0.37590966,0.3417360545454545
307.82010000001173,5.130335000000196,3.1253352,-4.000312181818181,0.37590966,0.3417360545454545
312.82680000003893,5.213780000000649,3.1241508,-4.000203363636363,0.38197127,0.34724660909090904
312.82689999998547,5.213781666666424,3.1241508,-4.000203363636363,0.38197127,0.34724660909090904
317.8318999999901,5.297198333333169,3.122828,-4.000032636363636,0.38818008,0.3528909818181818
322.83950000000186,5.380658333333364,3.1217818,-3.999804545454545,0.39429179,0.35844708181818175
327.8493000000017,5.464155000000028,3.1206708,-3.9998231818181815,0.40039036,0.36399123636363634
332.8534000000218,5.54755666666703,3.1194224,-3.9999753636363633,0.40651873,0.3695624818181818
337.85600000002887,5.6309333333338145,3.1182466,-4.000109363636364,0.41256461,0.37505873636363635
337.8561000000336,5.6309350000005605,3.1182466,-4.000109363636364,0.41256461,0.37505873636363635
342.8644000000204,5.714406666667006,3.1171298,-3.999806272727272,0.41875774,0.3806888545454545
347.8646000000299,5.797743333333831,3.11585,-4.000079818181818,0.42483547,0.3862140636363636
347.86470000003465,5.797745000000577,3.11585,-4.000079818181818,0.42483547,0.3862140636363636
352.867200000037,5.8811200000006165,3.1146216,-4.000103272727272,0.43100515,0.3918228636363636
357.87510000000475,5.9645850000000795,3.1133075,-4.000084181818181,0.43710977,0.3973725181818182
357.8752000000095,5.964586666666825,3.1133075,-4.000084181818181,0.43710977,0.3973725181818182
362.8779000000213,6.047965000000356,3.1120925,-4.000087181818182,0.44305396,0.4027763272727273
367.88650000002235,6.1314416666670395,3.110785,-3.9999658181818174,0.44928026,0.4084365999999999
372.89140000002226,6.214856666667037,3.1096358,-4.000072454545454,0.45544741,0.41404309999999994
377.8932999999961,6.298221666666602,3.1082988,-3.9999142727272723,0.46152565,0.4195687727272727
377.89340000000084,6.298223333333348,3.1082988,-3.9999142727272723,0.46152565,0.4195687727272727
382.89990000001853,6.381665000000309,3.1070857,-4.000113636363636,0.46764976,0.4251361454545454
387.90010000002803,6.465001666667134,3.1058469,-4.000124454545454,0.47374359,0.43067599090909087
387.9002000000328,6.46500333333388,3.1058469,-4.000124454545454,0.47374359,0.43067599090909087
392.9065999999875,6.548443333333125,3.104404,-4.000081181818182,0.47992325,0.43629386363636363
392.9067000000505,6.548445000000841,3.104404,-4.000081181818182,0.47992325,0.43629386363636363
397.907600000035,6.631793333333917,3.1031222,-3.999945,0.48604086,0.44185532727272725
402.9126000000397,6.715210000000662,3.101789,-3.999829727272727,0.49215704,0.4474154909090909
407.92440000001807,6.7987400000003015,3.1006141,-3.999963636363636,0.49823508,0.45294098181818176
407.9245000000228,6.798741666667047,3.1006141,-3.999963636363636,0.49823508,0.45294098181818176
412.92619999998715,6.882103333333119,3.0992942,-3.99990909090909,0.50432909,0.4584809909090909
417.93210000003455,6.965535000000576,3.0980783,-3.9999111818181814,0.51038855,0.4639895909090909
417.9322000000393,6.9655366666673215,3.0980783,-3.9999111818181814,0.51038855,0.4639895909090909
422.93310000002384,7.048885000000397,3.0965457,-4.000110636363636,0.5165869,0.4696244545454545
427.93820000003325,7.132303333333888,3.0952554,-4.0001370909090905,0.52261746,0.4751067818181818
432.94250000000466,7.215708333333411,3.0939069,-4.000625636363636,0.52878916,0.4807174181818181
432.9426000000094,7.215710000000157,3.0939069,-4.000625636363636,0.52878916,0.4807174181818181
437.95470000000205,7.299245000000034,3.0925899,-4.000090727272727,0.53496146,0.48632859999999994
437.9548000000068,7.29924666666678,3.0925899,-4.000090727272727,0.53496146,0.48632859999999994
442.96220000000903,7.382703333333484,3.091229,-4.000068181818182,0.54101706,0.4918336909090909
447.97039999999106,7.466173333333185,3.0899062,-4.000043,0.54708564,0.4973505818181818
452.97220000001835,7.549536666666972,3.0884376,-3.9999246363636356,0.55322611,0.5029328272727273
452.9723000000231,7.549538333333718,3.0884376,-3.9999246363636356,0.55322611,0.5029328272727273
457.9805000000051,7.633008333333419,3.0870538,-4.000232,0.55947661,0.5086151
462.98869999998715,7.716478333333119,3.0856118,-4.000042090909091,0.56557006,0.5141545999999999
467.99640000000363,7.799940000000061,3.0841117,-4.000109363636364,0.57171094,0.5197372181818182
473.0072999999975,7.883454999999958,3.082746,-4.0001466363636355,0.5778048,0.5252770909090909
478.0191000000341,7.966985000000568,3.0812812,-3.9999974545454537,0.58392882,0.5308443818181818
483.02090000000317,8.050348333333385,3.0799642,-4.0001370909090905,0.59005386,0.5364126
483.0210000000079,8.050350000000131,3.0799642,-4.0001370909090905,0.59005386,0.5364126
488.0285000000149,8.133808333333581,3.0783963,-3.999673636363636,0.59610868,0.5419169818181817
493.0334000000148,8.21722333333358,3.0768924,-3.9999003636363635,0.60231972,0.5475633818181818
498.0415000000503,8.300691666667506,3.0753522,-3.999811909090909,0.60838228,0.5530748
503.0523000000394,8.384205000000657,3.0738854,-3.9999246363636356,0.61456096,0.5586917818181818
503.05240000004414,8.384206666667403,3.0738854,-3.9999246363636356,0.61456096,0.5586917818181818
508.06020000000717,8.467670000000119,3.0722957,-4.000066454545454,0.62067139,0.5642467181818182
508.0603000000119,8.467671666666865,3.0722957,-4.000066454545454,0.62067139,0.5642467181818182
513.0709000000497,8.551181666667496,3.0706716,-3.9998158181818178,0.6268099,0.5698271818181818
518.0741000000271,8.634568333333785,3.0689502,-3.9998760909090905,0.6329037,0.575367
523.0829000000376,8.718048333333961,3.0672994,-4.000093727272727,0.63901985,0.5809271363636362
523.0829999999842,8.718049999999737,3.0672994,-4.000093727272727,0.63901985,0.5809271363636362
528.0885000000126,8.80147500000021,3.0655942,-3.999979727272727,0.64513737,0.5864885181818181
533.0922000000137,8.884870000000229,3.0638995,-4.00021809090909,0.65124756,0.5920432363636363
533.0923000000184,8.884871666666974,3.0638995,-4.00021809090909,0.65124756,0.5920432363636363
538.0997000000207,8.968328333333679,3.0621638,-4.000101999999999,0.65738064,0.5976187636363636
538.0998000000254,8.968330000000424,3.0621638,-4.000101999999999,0.65738064,0.5976187636363636
543.1047000000253,9.051745000000421,3.0604577,-3.9997252727272725,0.6634894,0.6031721818181818
548.1141000000061,9.135235000000103,3.058538,-4.000032636363636,0.66962916,0.6087537818181817
553.1166000000085,9.218610000000142,3.0566888,-3.999906909090909,0.6757471,0.6143155454545455
553.1167000000132,9.218611666666886,3.0566888,-3.999906909090909,0.6757471,0.6143155454545455
558.1223999999929,9.302039999999883,3.0547252,-3.999919454545454,0.68184882,0.6198625636363636
558.1224999999977,9.302041666666629,3.0547252,-3.999919454545454,0.68184882,0.6198625636363636
563.1249000000535,9.385415000000892,3.0529342,-4.000079818181818,0.68797386,0.6254307818181818
568.1284000000451,9.468806666667417,3.0510077,-4.000069454545454,0.69406784,0.6309707636363636
568.1284999999916,9.468808333333193,3.0510077,-4.000069454545454,0.69406784,0.6309707636363636
573.1343000000343,9.552238333333905,3.0490441,-3.999855272727272,0.70015293,0.6365026636363635
578.1401000000187,9.635668333333646,3.0469317,-4.000109363636364,0.70630276,0.6420934181818182
578.1402000000235,9.635670000000392,3.0469317,-4.000109363636364,0.70630276,0.6420934181818182
583.1451000000234,9.719085000000389,3.0449777,-3.9999510909090903,0.71231055,0.6475550454545453
583.1452000000281,9.719086666667135,3.0449777,-3.9999510909090903,0.71231055,0.6475550454545453
588.1493999999948,9.802489999999914,3.0428853,-4.0001370909090905,0.71856344,0.653239490909091
588.1494999999995,9.80249166666666,3.0428853,-4.0001370909090905,0.71856344,0.653239490909091
593.1543999999994,9.885906666666658,3.0407815,-4.000073818181818,0.72464699,0.6587699909090908
598.1621000000159,9.969368333333598,3.0384955,-3.999896454545454,0.73081028,0.6643729818181818
603.1637000000337,10.052728333333896,3.0362439,-4.0001561818181814,0.73691958,0.6699268909090909
603.1638000000385,10.052730000000642,3.0362439,-4.0001561818181814,0.73691958,0.6699268909090909
608.1705000000075,10.136175000000124,3.0341401,-4.000139272727273,0.74300253,0.6754568454545454
613.1805000000168,10.21967500000028,3.0316091,-3.999992272727272,0.74912763,0.6810251181818182
618.1806000000215,10.30301000000036,3.0290399,-4.000112818181818,0.75526059,0.6866005363636363
623.1824000000488,10.386373333334147,3.0266814,-3.9997738181818177,0.761325,0.6921136363636363
628.1835000000428,10.469725000000714,3.0241389,-4.000195181818182,0.76747072,0.6977006545454545
633.1916000000201,10.553193333333668,3.0213552,-3.9998613636363634,0.77356464,0.7032405818181818
638.2002000000211,10.636670000000352,3.0189052,-4.000122363636364,0.779706,0.7088236363636363
638.2003000000259,10.636671666667098,3.0189052,-4.000122363636364,0.779706,0.7088236363636363
643.2092999999877,10.720154999999796,3.0158534,-3.9999385454545453,0.78581387,0.7143762454545454
648.2166999999899,10.8036116666665,3.013144,-3.999931181818182,0.79197329,0.7199757181818182
653.2249000000302,10.88708166666717,3.0102029,-4.000023909090909,0.79809821,0.7255438272727273
653.2250000000349,10.887083333333916,3.0102029,-4.000023909090909,0.79809821,0.7255438272727273
658.2322000000277,10.970536666667128,3.0071425,-4.000075909090909,0.80422056,0.7311095999999999
663.235800000024,11.0539300000004,3.0040164,-3.9997243636363633,0.81031418,0.7366492545454545
663.2359000000288,11.053931666667147,3.0040164,-3.9997243636363633,0.81031418,0.7366492545454545
668.2380000000121,11.137300000000202,3.0008302,-3.999865727272727,0.81645483,0.7422316636363635
673.2428000000073,11.220713333333455,2.9974418,-4.0001370909090905,0.82254857,0.7477714272727273
678.2480000000214,11.30413333333369,2.9937673,-4.000004,0.82868934,0.7533539454545455
678.2481000000262,11.304135000000436,2.9937673,-4.000004,0.82868934,0.7533539454545455
683.249700000044,11.387495000000733,2.9901786,-3.9997959090909085,0.83475953,0.7588722999999999
688.2501000000047,11.47083500000008,2.9862437,-3.9998106363636357,0.84087145,0.7644285909090908
693.259400000039,11.554323333333985,2.9822526,-4.000074636363636,0.84703529,0.7700320818181817
698.2693999999901,11.637823333333168,2.9781127,-4.000135727272727,0.85315925,0.7755993181818182
698.2695000000531,11.637825000000884,2.9781127,-4.000135727272727,0.85315925,0.7755993181818182
703.2776000000304,11.72129333333384,2.9736047,-3.999970181818181,0.85921854,0.7811077636363636
708.2802000000374,11.804670000000623,2.9690022,-3.9997429999999996,0.86534452,0.7866768363636363
713.2874000000302,11.888123333333835,2.96421,-3.9996589090909085,0.87144494,0.7922226727272726
718.2946000000229,11.97157666666705,2.959044,-3.9999407272727265,0.87762785,0.7978434999999999
718.2947000000277,11.971578333333794,2.959044,-3.9999407272727265,0.87762785,0.7978434999999999
723.3022000000346,12.055036666667243,2.9535241,-3.999996636363636,0.88370579,0.8033688999999999
728.3048999999883,12.138414999999805,2.9478717,-4.000120181818182,0.88987005,0.8089727727272726
733.3162000000011,12.221936666666686,2.9416356,-4.000262818181818,0.89592367,0.8144760636363635
733.3163000000059,12.221938333333432,2.9416356,-4.000262818181818,0.89592367,0.8144760636363635
738.3209000000497,12.305348333334162,2.9352965,-3.9999354545454544,0.90207887,0.8200717
743.329700000002,12.388828333333368,2.928472,-3.9999584545454545,0.90819842,0.8256349272727271
748.3310000000056,12.472183333333426,2.9210353,-4.000109363636364,0.9143371,0.8312155454545453
748.3311000000103,12.472185000000172,2.9210353,-4.000109363636364,0.9143371,0.8312155454545453
753.3385000000126,12.555641666666876,2.9131427,-3.9999415454545453,0.92043883,0.8367625727272727
758.3388000000268,12.638980000000448,2.904634,-3.9999480909090908,0.9265573,0.8423248181818181
763.3466999999946,12.72244499999991,2.8954196,-3.999770727272727,0.93264431,0.8478584636363636
763.3467999999993,12.722446666666656,2.8954196,-3.999770727272727,0.93264431,0.8478584636363636
768.3544000000111,12.805906666666852,2.8857713,-3.999834090909091,0.93875939,0.8534176272727272
768.3545000000158,12.805908333333598,2.8857713,-3.999834090909091,0.93875939,0.8534176272727272
773.0370000000112,12.883950000000187,2.8757405,-4.000043909090909,0.94443178,0.8585743454545455
777.4253000000026,12.957088333333378,2.8657289,-4.000171727272726,0.94979531,0.8634502818181817
781.5424000000348,13.025706666667247,2.8556867,-3.999931181818182,0.95491427,0.8681038818181817
785.3625999999931,13.089376666666551,2.8456492,-4.000251909090909,0.95952082,0.8722916545454545
789.0047000000486,13.150078333334143,2.8355718,-4.000087181818182,0.9640395,0.8763995454545455
789.0047999999952,13.15007999999992,2.8355718,-4.000087181818182,0.9640395,0.8763995454545455
792.3837000000058,13.206395000000096,2.8255544,-3.999649363636363,0.96816486,0.8801498727272726
795.5662000000011,13.259436666666685,2.8155532,-3.9998370909090903,0.97208107,0.8837100636363635
795.5663000000059,13.259438333333431,2.8155532,-3.9998370909090903,0.97208107,0.8837100636363635
798.5982000000076,13.309970000000128,2.8055015,-3.9997672727272726,0.97574639,0.8870421727272726
801.5121000000509,13.358535000000847,2.7953944,-3.999841454545454,0.97934031,0.8903093727272726
801.5121999999974,13.358536666666623,2.7953944,-3.999841454545454,0.97934031,0.8903093727272726
804.2306000000099,13.403843333333498,2.7853742,-4.000064272727272,0.98262668,0.8932969818181817
806.827099999995,13.447118333333249,2.7753596,-4.000148818181818,0.98582602,0.8962054727272726
806.8271999999997,13.447119999999995,2.7753596,-4.000148818181818,0.98582602,0.8962054727272726
809.3126000000047,13.488543333333412,2.7652612,-4.000154818181818,0.98879856,0.8989077818181818
811.6767000000109,13.527945000000182,2.7551532,-3.999998818181818,0.9917559,0.9015962727272727
813.9375,13.565625,2.7451386,-4.000133999999999,0.99453044,0.9041185818181817
816.0842000000412,13.60140333333402,2.7349887,-4.000016545454545,0.99710733,0.906461209090909
816.0842999999877,13.601404999999795,2.7349887,-4.000016545454545,0.99710733,0.906461209090909
818.1809000000358,13.63634833333393,2.7249885,-4.000118,0.99970156,0.9088196
820.1485000000102,13.669141666666837,2.7149739,-3.99980109090909,1.0021117,0.9110106363636362
820.148600000015,13.669143333333583,2.7149739,-3.99980109090909,1.0021117,0.9110106363636362
822.0580000000191,13.700966666666984,2.7049565,-4.000071636363637,1.0043803,0.9130729999999999
822.0581000000238,13.70096833333373,2.7049565,-4.000071636363637,1.0043803,0.9130729999999999
823.9076999999816,13.731794999999693,2.6949048,-3.9997074545454545,1.0066966,0.9151787272727272
825.6524000000209,13.76087333333368,2.6848502,-3.9997369999999997,1.0088019,0.9170926363636362
827.3509000000195,13.789181666666991,2.6748071,-3.99991509090909,1.0107965,0.9189059090909091
827.3510000000242,13.789183333333737,2.6748071,-3.99991509090909,1.0107965,0.9189059090909091
828.9923000000417,13.816538333334028,2.6647372,-3.999982727272727,1.0129322,0.9208474545454546
830.5555000000168,13.842591666666946,2.654676,-4.000018727272727,1.0148232,0.9225665454545453
832.0728000000236,13.867880000000392,2.6446528,-4.000087181818182,1.0166923,0.9242657272727273
833.5385000000242,13.892308333333737,2.634522,-4.000040818181818,1.018373,0.9257936363636363
834.9513000000152,13.915855000000253,2.6244874,-4.0001062727272725,1.0201436,0.9274032727272726
836.2970000000205,13.938283333333676,2.6144395,-3.999785545454545,1.0217854,0.9288958181818181
837.6051999999909,13.960086666666514,2.6043773,-4.000072454545454,1.0234576,0.9304159999999999
838.8598000000347,13.980996666667245,2.5943503,-3.999870909090909,1.02493,0.9317545454545453
838.8599000000395,13.980998333333991,2.5943503,-3.999870909090909,1.02493,0.9317545454545453
840.0716000000248,14.001193333333747,2.5842662,-4.000178272727272,1.0264409,0.9331280909090909
841.2300000000396,14.02050000000066,2.5742097,-3.999781181818182,1.0278176,0.9343796363636364
842.3564999999944,14.039274999999908,2.5641294,-4.000171727272726,1.0292463,0.9356784545454545
843.4526000000187,14.057543333333646,2.5540719,-4.0002783636363635,1.0305537,0.9368669999999999
844.4934000000358,14.074890000000597,2.5438209,-3.9999480909090908,1.0318455,0.9380413636363635
845.5138000000152,14.09189666666692,2.5338044,-3.999868727272727,1.0331213,0.9392011818181817
846.4919000000227,14.108198333333712,2.5236697,-3.999868727272727,1.0342556,0.9402323636363636
847.4280000000144,14.12380000000024,2.5136361,-4.0000386363636355,1.0354525,0.9413204545454545
847.4281000000192,14.123801666666987,2.5136361,-4.0000386363636355,1.0354525,0.9413204545454545
848.3214000000153,14.138690000000254,2.5035481,-3.9998856363636364,1.036545,0.9423136363636363
849.1800000000512,14.153000000000853,2.493505,-3.999888636363636,1.036545,0.9423136363636363
850.0203000000329,14.167005000000549,2.483315,-4.000075909090909,1.0385894,0.9441721818181817
