cell_id,batch,cycle,soh
MATR_b1c0,b1,543,0.9582946363636362
MATR_b1c0,b1,544,0.9615180909090909
MATR_b1c0,b1,545,0.9536961818181817
MATR_b1c0,b1,546,0.9438693636363635
MATR_b1c0,b1,547,0.9427722727272726
MATR_b1c0,b1,548,0.9504126363636364
MATR_b1c0,b1,549,0.958587
MATR_b1c0,b1,550,0.9621285454545454
MATR_b1c0,b1,551,0.9635610909090907
MATR_b1c0,b1,552,0.9593642727272728
MATR_b1c0,b1,553,0.9639018181818181
MATR_b1c0,b1,554,0.9636551818181817
MATR_b1c0,b1,555,0.9635305454545454
MATR_b1c0,b1,556,0.9633929999999999
MATR_b1c0,b1,557,0.9623424545454544
MATR_b1c0,b1,558,0.9589918181818181
MATR_b1c0,b1,559,0.9475129999999999
MATR_b1c0,b1,560,0.9524026363636363
MATR_b1c0,b1,561,0.954524090909091
MATR_b1c0,b1,562,0.9519766363636363
MATR_b1c0,b1,563,0.9607826363636363
MATR_b1c0,b1,564,0.9591555454545453
MATR_b1c0,b1,565,0.962975818181818
MATR_b1c0,b1,566,0.9626861818181817
MATR_b1c0,b1,567,0.9631298181818181
MATR_b1c0,b1,568,0.9617039999999999
MATR_b1c0,b1,569,0.9618350909090908
MATR_b1c0,b1,570,0.9631357272727272
MATR_b1c0,b1,571,0.9628038181818181
MATR_b1c0,b1,572,0.960938909090909
MATR_b1c0,b1,573,0.9628930909090909
MATR_b1c0,b1,574,0.9624812727272727
MATR_b1c0,b1,575,0.9535234545454545
MATR_b1c0,b1,576,0.9336920909090908
MATR_b1c0,b1,577,0.951350909090909
MATR_b1c0,b1,578,0.9617809090909091
MATR_b1c0,b1,579,0.9618814545454545
MATR_b1c0,b1,580,0.9590540909090909
MATR_b1c0,b1,581,0.9524924545454545
MATR_b1c0,b1,582,0.9545861818181818
MATR_b1c0,b1,583,0.9625995454545454
MATR_b1c0,b1,584,0.9622738181818181
MATR_b1c0,b1,585,0.9624508181818181
MATR_b1c0,b1,586,0.9618032727272726
MATR_b1c0,b1,587,0.9623000909090909
MATR_b1c0,b1,588,0.9567257272727271
MATR_b1c0,b1,589,0.950832
MATR_b1c0,b1,590,0.9601213636363636
MATR_b1c0,b1,591,0.9611529999999999
MATR_b1c0,b1,592,0.9524042727272727
MATR_b1c0,b1,593,0.9602035454545453
MATR_b1c0,b1,594,0.9605787272727272
MATR_b1c0,b1,595,0.9484235454545453
MATR_b1c0,b1,596,0.9517180909090909
MATR_b1c0,b1,597,0.960533909090909
MATR_b1c0,b1,598,0.9588863636363636
MATR_b1c0,b1,599,0.9592625454545454
MATR_b1c0,b1,600,0.9614071818181819
MATR_b1c0,b1,601,0.9537689090909091
MATR_b1c0,b1,602,0.9572337272727272
MATR_b1c0,b1,603,0.9580117272727272
MATR_b1c0,b1,604,0.9614591818181817
MATR_b1c0,b1,605,0.9614510909090909
MATR_b1c0,b1,606,0.9576158181818181
MATR_b1c0,b1,607,0.9510433636363634
MATR_b1c0,b1,608,0.9355501818181818
MATR_b1c0,b1,609,0.918910909090909
MATR_b1c0,b1,610,0.9391170909090909
MATR_b1c0,b1,611,0.9612923636363636
MATR_b1c0,b1,612,0.9598366363636363
