file_name,cycle,soh,mean_voltage_V,mean_current_A,input_soh
CALCE_CX2_37.pkl,25,0.9827742719609278,3.8239595528804893,-0.05737571193809049,0.9827742719609278
CALCE_CX2_37.pkl,26,0.9823150050185455,3.823916307165603,-0.05735420563920323,0.9823150050185455
CALCE_CX2_37.pkl,27,0.9819675494472448,3.8238837679555595,-0.05733720132173167,0.9819675494472448
CALCE_CX2_37.pkl,28,0.981831759275327,3.822320437038338,-0.061044972934753756,0.981831759275327
CALCE_CX2_37.pkl,29,0.9814587528211294,3.8236037968932433,-0.05778029057454317,0.9814587528211294
CALCE_CX2_37.pkl,30,0.9809595032895359,3.823717925174177,-0.057566747621409585,0.9809595032895359
CALCE_CX2_37.pkl,31,0.9805599394209596,3.823580615119829,-0.05729369456969912,0.9805599394209596
CALCE_CX2_37.pkl,32,0.9731898929346662,3.8201153801547156,-0.05790628073474283,0.9731898929346662
CALCE_CX2_37.pkl,33,0.9702908250175576,3.824809436370679,-0.05818643179727511,0.9702908250175576
CALCE_CX2_37.pkl,34,0.9690908532719316,3.8249612972977456,-0.06025634446869548,0.9690908532719316
CALCE_CX2_37.pkl,35,0.9694391917643669,3.8220492433965876,-0.06601909517158173,0.9694391917643669
CALCE_CX2_37.pkl,36,0.9733381936330552,3.8251104721143925,-0.06166696365075264,0.9733381936330552
CALCE_CX2_37.pkl,37,0.973878733630242,3.8239551513639998,-0.05991260702664215,0.973878733630242
CALCE_CX2_37.pkl,38,0.9681062363303972,3.8260161395834276,-0.05871935004462339,0.9681062363303972
CALCE_CX2_37.pkl,39,0.9737993542356475,3.8229545064333106,-0.06503293282174341,0.9737993542356475
CALCE_CX2_37.pkl,40,0.972454836353292,3.820376096987257,-0.06381506492326386,0.972454836353292
CALCE_CX2_37.pkl,41,0.9692812236347258,3.819273652816687,-0.059554813856895525,0.9692812236347258
CALCE_CX2_37.pkl,42,0.9666327950645431,3.820797579436652,-0.06448150163084448,0.9666327950645431
CALCE_CX2_37.pkl,43,0.9654996002118159,3.820215939800057,-0.06656781487116094,0.9654996002118159
CALCE_CX2_37.pkl,44,0.9637953066152559,3.821662338191997,-0.06671437933014061,0.9637953066152559
CALCE_CX2_37.pkl,45,0.9610940894008009,3.820772593517249,-0.0650703797239261,0.9610940894008009
CALCE_CX2_37.pkl,46,0.9617115398419284,3.824184234689383,-0.06836208868006682,0.9617115398419284
CALCE_CX2_37.pkl,47,0.9609775402230157,3.822230926606051,-0.06461421661177601,0.9609775402230157
CALCE_CX2_37.pkl,48,0.9572298730056903,3.822557939840934,-0.06339141145584715,0.9572298730056903
CALCE_CX2_37.pkl,49,0.9566705794867892,3.8212525865009854,-0.06334065317508898,0.9566705794867892
CALCE_CX2_37.pkl,50,0.9558823033413679,3.822213864326477,-0.06708237325905689,0.9558823033413679
CALCE_CX2_37.pkl,51,0.9536829707047919,3.8219148742741553,-0.06547065786343274,0.9536829707047919
CALCE_CX2_37.pkl,52,0.9553383576417451,3.824454405527005,-0.0658170398686937,0.9553383576417451
CALCE_CX2_37.pkl,53,0.9545213197293787,3.8237343449305667,-0.06356462821688631,0.9545213197293787
CALCE_CX2_37.pkl,54,0.9536340729699716,3.8221949189049855,-0.06725353940340158,0.9536340729699716
CALCE_CX2_37.pkl,55,0.9527548848728112,3.8229723531624367,-0.06551552289848828,0.9527548848728112
CALCE_CX2_37.pkl,56,0.9520975045536982,3.8231746348841438,-0.06560890070392199,0.9520975045536982
CALCE_CX2_37.pkl,57,0.951796543912764,3.8231523194532286,-0.06585772873118055,0.951796543912764
CALCE_CX2_37.pkl,58,0.9506208983739973,3.822716127866986,-0.06600535830938466,0.9506208983739973
CALCE_CX2_37.pkl,59,0.9497550096829799,3.8224119907137992,-0.06542840730985151,0.9497550096829799
CALCE_CX2_37.pkl,60,0.948926649629226,3.821375368651464,-0.0681687557579757,0.948926649629226
CALCE_CX2_37.pkl,61,0.9481209795516559,3.8211487095362857,-0.06798931148177635,0.9481209795516559
CALCE_CX2_37.pkl,62,0.9474250713688909,3.8218678424956134,-0.06812009973291634,0.9474250713688909
CALCE_CX2_37.pkl,63,0.9468119654266661,3.822086113674153,-0.06736256794711966,0.9468119654266661
CALCE_CX2_37.pkl,64,0.9465752906040366,3.824798989847216,-0.06438072553156664,0.9465752906040366
CALCE_CX2_37.pkl,65,0.9454458226754714,3.8221341546742993,-0.06824199624585393,0.9454458226754714
CALCE_CX2_37.pkl,66,0.9447470841573122,3.8234522702037426,-0.06619993292547735,0.9447470841573122
CALCE_CX2_37.pkl,67,0.9428142291021242,3.8227233257846556,-0.06646513179099808,0.9428142291021242
CALCE_CX2_37.pkl,68,0.9388076067206661,3.8233991190573913,-0.06437168398525148,0.9388076067206661
CALCE_CX2_37.pkl,69,0.9377109337431488,3.8231199228169284,-0.06924788139621718,0.9377109337431488
CALCE_CX2_37.pkl,70,0.9366232794470286,3.8221166630294667,-0.06937777692956654,0.9366232794470286
CALCE_CX2_37.pkl,71,0.9381053761534761,3.675578541057125,-0.9481012123072621,0.9381053761534761
CALCE_CX2_37.pkl,72,0.9398297972928179,3.8244000500024753,-0.06835689784692964,0.9398297972928179
CALCE_CX2_37.pkl,73,0.9395024308131368,3.822245921506438,-0.06887670402804445,0.9395024308131368
CALCE_CX2_37.pkl,74,0.943850808843169,3.824819094872888,-0.07051622734514114,0.943850808843169
CALCE_CX2_37.pkl,75,0.9398392690150686,3.820581573282363,-0.06487391576641294,0.9398392690150686
CALCE_CX2_37.pkl,76,0.9387320476436074,3.8249523694964425,-0.0684793945699694,0.9387320476436074
CALCE_CX2_37.pkl,77,0.9387589113404409,3.8223094198592875,-0.0689041476819744,0.9387589113404409
CALCE_CX2_37.pkl,78,0.937091331284837,3.823570857590211,-0.06549900997265136,0.937091331284837
CALCE_CX2_37.pkl,79,0.9358876344873251,3.822360640380815,-0.06775572053715893,0.9358876344873251
CALCE_CX2_37.pkl,80,0.9405540690394028,3.8247412875078726,-0.06711076918982671,0.9405540690394028
CALCE_CX2_37.pkl,81,0.941069306093651,3.8239753328995896,-0.06470077596269205,0.941069306093651
CALCE_CX2_37.pkl,82,0.9341042429828383,3.8204638833223385,-0.06350186418933655,0.9341042429828383
CALCE_CX2_37.pkl,83,0.9331922462824943,3.8229137917011107,-0.06775306535764579,0.9331922462824943
CALCE_CX2_37.pkl,84,0.9328178085833784,3.822855582014162,-0.0677769523689575,0.9328178085833784
CALCE_CX2_37.pkl,85,0.9311180077538254,3.8205619550520376,-0.06956889706939805,0.9311180077538254
CALCE_CX2_37.pkl,86,0.9311415219052493,3.821016411921557,-0.07177129867529455,0.9311415219052493
CALCE_CX2_37.pkl,87,0.935694930274207,3.823710862287255,-0.0693864865373799,0.935694930274207
CALCE_CX2_37.pkl,88,0.9363797462992012,3.8254524275313977,-0.06367285063928182,0.9363797462992012
CALCE_CX2_37.pkl,89,0.9284550061089606,3.820643099172374,-0.06381617352991881,0.9284550061089606
CALCE_CX2_37.pkl,90,0.927658801692943,3.823278043825718,-0.06775395317398222,0.927658801692943
CALCE_CX2_37.pkl,91,0.927631149596547,3.823759235112013,-0.06829909631257168,0.927631149596547
CALCE_CX2_37.pkl,92,0.9277180720172042,3.8250771408250346,-0.07069929167340694,0.9277180720172042
CALCE_CX2_37.pkl,93,0.9304052802786243,3.823217580890098,-0.06791708885957738,0.9304052802786243
CALCE_CX2_37.pkl,94,0.9308594373293428,3.822614257795769,-0.06799989563466746,0.9308594373293428
CALCE_CX2_37.pkl,95,0.9323114426853694,3.824358308280522,-0.06531747946727468,0.9323114426853694
CALCE_CX2_37.pkl,96,0.9329081892112363,3.8250210195086725,-0.0638232522763902,0.9329081892112363
CALCE_CX2_37.pkl,97,0.9333268482984668,3.8250045610028645,-0.06365807597369916,0.9333268482984668
CALCE_CX2_37.pkl,98,0.9336699764453095,3.8250191378038982,-0.06383803091265754,0.9336699764453095
CALCE_CX2_37.pkl,99,0.934256060038875,3.8230516806892725,-0.06746121845785967,0.934256060038875
CALCE_CX2_37.pkl,100,0.9341749785387575,3.8256564520407412,-0.06144790100511602,0.9341749785387575
CALCE_CX2_37.pkl,101,0.934333656121887,3.8260401566823323,-0.06179203135450708,0.934333656121887
CALCE_CX2_37.pkl,102,0.9344040916537963,3.825826260663461,-0.06177624548237899,0.9344040916537963
CALCE_CX2_37.pkl,103,0.9343748305861409,3.8258543933647267,-0.06160891679743224,0.9343748305861409
CALCE_CX2_37.pkl,104,0.9343961736248062,3.825787780595862,-0.06190147830592637,0.9343961736248062
CALCE_CX2_37.pkl,105,0.9343686755225934,3.825761055600816,-0.06164259264465806,0.9343686755225934
CALCE_CX2_37.pkl,106,0.9343246232606991,3.825873171073803,-0.061793609037936285,0.9343246232606991
CALCE_CX2_37.pkl,107,0.9342678082411172,3.8257010162740515,-0.06200724391923016,0.9342678082411172
CALCE_CX2_37.pkl,108,0.9312937660721203,3.824376350900401,-0.061559978870892616,0.9312937660721203
CALCE_CX2_37.pkl,109,0.9270957105151141,3.8230382343481857,-0.06810074675268608,0.9270957105151141
CALCE_CX2_37.pkl,110,0.9279648516831727,3.8236529458716033,-0.06586631937971531,0.9279648516831727
CALCE_CX2_37.pkl,111,0.9323688897865975,3.8228669452388386,-0.0670433759800215,0.9323688897865975
CALCE_CX2_37.pkl,112,0.9309836228749199,3.821376329992524,-0.06924894852106271,0.9309836228749199
CALCE_CX2_37.pkl,113,0.9297556575294509,3.8237308922935935,-0.06509557441476158,0.9297556575294509
CALCE_CX2_37.pkl,114,0.9293619538253243,3.820423353419584,-0.07180814023505423,0.9293619538253243
CALCE_CX2_37.pkl,115,0.925199314830448,3.8211831731880164,-0.06398972486882522,0.925199314830448
CALCE_CX2_37.pkl,116,0.9244403662548185,3.8228918563651475,-0.06782892489626215,0.9244403662548185
CALCE_CX2_37.pkl,117,0.9243142331907669,3.8228212063994733,-0.06795583932486583,0.9243142331907669
CALCE_CX2_37.pkl,118,0.9245345535841977,3.824702737599435,-0.07030077252149362,0.9245345535841977
CALCE_CX2_37.pkl,119,0.9277223249289177,3.822681887058918,-0.06997882434189329,0.9277223249289177
CALCE_CX2_37.pkl,120,0.9281368138315153,3.8225011616422417,-0.06773767749483973,0.9281368138315153
CALCE_CX2_37.pkl,121,0.9281764692132983,3.822947857672708,-0.067871971579096,0.9281764692132983
CALCE_CX2_37.pkl,122,0.9280468956665938,3.8225664618419626,-0.0676686750666704,0.9280468956665938
CALCE_CX2_37.pkl,123,0.9282787636405467,3.8235533967310067,-0.06553182920960149,0.9282787636405467
CALCE_CX2_37.pkl,124,0.9283830878043191,3.8231424611094393,-0.06564614976706722,0.9283830878043191
CALCE_CX2_37.pkl,125,0.9284497052325127,3.8232509860491963,-0.06541063012115714,0.9284497052325127
CALCE_CX2_37.pkl,126,0.9281395762653901,3.8229259012739445,-0.065593754798011,0.9281395762653901
CALCE_CX2_37.pkl,127,0.9277227336697376,3.8236505880995324,-0.06574776792357766,0.9277227336697376
CALCE_CX2_37.pkl,128,0.9274382563529608,3.823149535815848,-0.0658800825749866,0.9274382563529608
CALCE_CX2_37.pkl,129,0.9272582945270256,3.822792373662787,-0.06599017059908699,0.9272582945270256
CALCE_CX2_37.pkl,130,0.9271351401520416,3.823047619866908,-0.06595894174167341,0.9271351401520416
CALCE_CX2_37.pkl,131,0.9270452459064507,3.82333116559176,-0.06565673704807742,0.9270452459064507
CALCE_CX2_37.pkl,132,0.9271179457950514,3.8230414918838367,-0.0658520335583057,0.9271179457950514
CALCE_CX2_37.pkl,133,0.9277082746498483,3.8232198248104172,-0.06600816694569214,0.9277082746498483
CALCE_CX2_37.pkl,134,0.9262048605068471,3.8261714746236106,-0.060357258450810095,0.9262048605068471
CALCE_CX2_37.pkl,135,0.9167361762762737,3.8218588020245936,-0.06234000443211677,0.9167361762762737
CALCE_CX2_37.pkl,136,0.9161654836838129,3.8237350235382714,-0.0690639744620317,0.9161654836838129
CALCE_CX2_37.pkl,137,0.914416553311592,3.8220521765095845,-0.06928657034396088,0.914416553311592
CALCE_CX2_37.pkl,138,0.9126822270415558,3.8250525823279995,-0.06538616348863337,0.9126822270415558
CALCE_CX2_37.pkl,139,0.9161667518926702,3.8266274089243875,-0.07112216521662645,0.9161667518926702
CALCE_CX2_37.pkl,140,0.9191638327211149,3.823607434213689,-0.068505810766349,0.9191638327211149
CALCE_CX2_37.pkl,141,0.9186045231923038,3.8265017731703135,-0.06228645636378492,0.9186045231923038
CALCE_CX2_37.pkl,142,0.9096133946906942,3.8213435108981915,-0.06526531844635307,0.9096133946906942
CALCE_CX2_37.pkl,143,0.9097702776321842,3.823674888582201,-0.06942994433940933,0.9097702776321842
CALCE_CX2_37.pkl,144,0.9091434779423294,3.8232151438166073,-0.06913937722996483,0.9091434779423294
CALCE_CX2_37.pkl,145,0.9117552191570311,3.8239069563186097,-0.07388022920615381,0.9117552191570311
CALCE_CX2_37.pkl,146,0.9148847395573236,3.8261065730709,-0.06737191714836079,0.9148847395573236
CALCE_CX2_37.pkl,147,0.9145734862446011,3.8268357282559546,-0.06465274800330169,0.9145734862446011
CALCE_CX2_37.pkl,148,0.9250331686159934,3.836570198277393,-0.08337658141576264,0.9250331686159934
CALCE_CX2_37.pkl,149,0.9290055413951053,3.822164522353993,-0.06381269956656006,0.9290055413951053
CALCE_CX2_37.pkl,150,0.9222268988712115,3.8220188147881453,-0.06601180254557916,0.9222268988712115
CALCE_CX2_37.pkl,151,0.9226256021694671,3.8228312241995934,-0.06815933272967824,0.9226256021694671
CALCE_CX2_37.pkl,152,0.927307938825133,3.826699644239767,-0.07154717248020546,0.927307938825133
CALCE_CX2_37.pkl,153,0.9290547734274794,3.823743066704308,-0.06597641022735393,0.9290547734274794
CALCE_CX2_37.pkl,154,0.9283628357057578,3.8220775752999,-0.06570648865261096,0.9283628357057578
CALCE_CX2_37.pkl,155,0.9278862278555878,3.8223884981505725,-0.06583509652413945,0.9278862278555878
CALCE_CX2_37.pkl,156,0.9276019666216133,3.82226063767258,-0.06544238696490488,0.9276019666216133
CALCE_CX2_37.pkl,157,0.927252052927036,3.8226432807243946,-0.06544503316828137,0.927252052927036
CALCE_CX2_37.pkl,158,0.9268790578683067,3.8223498173427304,-0.06593195247445555,0.9268790578683067
CALCE_CX2_37.pkl,159,0.9271504192599394,3.8246343212294507,-0.0660579164789748,0.9271504192599394
CALCE_CX2_37.pkl,160,0.9267678672386932,3.8233918908030486,-0.06387127871502618,0.9267678672386932
CALCE_CX2_37.pkl,161,0.9262800965560222,3.821796841246046,-0.06597905680479525,0.9262800965560222
CALCE_CX2_37.pkl,162,0.9258674452330661,3.8220370031306765,-0.06614153980257624,0.9258674452330661
CALCE_CX2_37.pkl,163,0.9254273052581391,3.8224875746245983,-0.0662981994734682,0.9254273052581391
CALCE_CX2_37.pkl,164,0.9251467984001296,3.8250696380235993,-0.062310707330658126,0.9251467984001296
CALCE_CX2_37.pkl,165,0.9248838022970819,3.823862909228044,-0.06635271495550263,0.9248838022970819
CALCE_CX2_37.pkl,166,0.9247015550805275,3.8252901417470118,-0.06204795820352775,0.9247015550805275
CALCE_CX2_37.pkl,167,0.9241748595833894,3.8248675775806804,-0.06244128709127112,0.9241748595833894
CALCE_CX2_37.pkl,168,0.9237833818314539,3.8241157914042123,-0.06603092315359688,0.9237833818314539
CALCE_CX2_37.pkl,169,0.9234732909238134,3.8247615837911417,-0.062149873535572255,0.9234732909238134
CALCE_CX2_37.pkl,170,0.9197961244877381,3.8223118775072153,-0.062288410741562154,0.9197961244877381
CALCE_CX2_37.pkl,171,0.9127410335667909,3.821419195310604,-0.06638110206395624,0.9127410335667909
CALCE_CX2_37.pkl,172,0.9123598531903753,3.8225635704017886,-0.06703685545536982,0.9123598531903753
CALCE_CX2_37.pkl,173,0.9100866987009719,3.8241216737832597,-0.06523443441642553,0.9100866987009719
CALCE_CX2_37.pkl,174,0.908047177395601,3.8225279882282552,-0.06745581237997819,0.908047177395601
CALCE_CX2_37.pkl,175,0.9132103598331304,3.8254549809356235,-0.07129015492608966,0.9132103598331304
CALCE_CX2_37.pkl,176,0.915462079620673,3.8251183216388407,-0.0648998116083118,0.915462079620673
CALCE_CX2_37.pkl,177,0.9131511347464025,3.8233429717454936,-0.06297725756157459,0.9131511347464025
CALCE_CX2_37.pkl,178,0.9059634966742393,3.8211359613669846,-0.06785910512662449,0.9059634966742393
CALCE_CX2_37.pkl,179,0.9062130115018279,3.822856502132015,-0.0697875674645306,0.9062130115018279
CALCE_CX2_37.pkl,180,0.9060654150140484,3.8231593341884498,-0.06721394437833683,0.9060654150140484
CALCE_CX2_37.pkl,181,0.9029259276742126,3.8240422916125967,-0.06372763984351575,0.9029259276742126
CALCE_CX2_37.pkl,182,0.9074214449752588,3.8251937706786467,-0.07165711478368592,0.9074214449752588
CALCE_CX2_37.pkl,183,0.9101820787317456,3.822351266230856,-0.06964856658114946,0.9101820787317456
CALCE_CX2_37.pkl,184,0.9082475603415585,3.824531165616853,-0.06338989287520408,0.9082475603415585
CALCE_CX2_37.pkl,185,0.9002612943449996,3.8213863688779166,-0.0661093241130391,0.9002612943449996
CALCE_CX2_37.pkl,186,0.9005567241268454,3.8238059574023473,-0.06813903476245767,0.9005567241268454
CALCE_CX2_37.pkl,187,0.8979854989922796,3.8217629049763535,-0.07058372642548585,0.8979854989922796
CALCE_CX2_37.pkl,188,0.902065830248356,3.8265643813393333,-0.07066349609857284,0.902065830248356
CALCE_CX2_37.pkl,189,0.9052766098221134,3.824012078210979,-0.06794606931357712,0.9052766098221134
CALCE_CX2_37.pkl,190,0.9044399487262893,3.823378228429538,-0.06515802739347928,0.9044399487262893
CALCE_CX2_37.pkl,191,0.9094161011665574,3.8334608332413,-0.08265511398229403,0.9094161011665574
CALCE_CX2_37.pkl,192,0.9101605446071459,3.823647673065598,-0.06915954791073052,0.9101605446071459
CALCE_CX2_37.pkl,193,0.9090898468260628,3.8366566416505097,-0.12855947923502778,0.9090898468260628
CALCE_CX2_37.pkl,194,0.9099312270317923,3.819322309921037,-0.06524635162274006,0.9099312270317923
CALCE_CX2_37.pkl,195,0.9085677744669,3.8241051662364396,-0.067602103588242,0.9085677744669
CALCE_CX2_37.pkl,196,0.9072646853002257,3.823073063011976,-0.06777760878317318,0.9072646853002257
CALCE_CX2_37.pkl,197,0.9114402684346369,3.6119605433331787,-1.144360952873597,0.9114402684346369
CALCE_CX2_37.pkl,198,0.90469582263715,3.823490111849459,-0.06772056919948326,0.90469582263715
CALCE_CX2_37.pkl,199,0.904007249897666,3.824389460592559,-0.06997530556783949,0.904007249897666
CALCE_CX2_37.pkl,200,0.9074474322335873,3.8229239505583426,-0.07392515651966984,0.9074474322335873
CALCE_CX2_37.pkl,201,0.9013150724503941,3.8199064911129965,-0.06584959250684766,0.9013150724503941
CALCE_CX2_37.pkl,202,0.9006530981104803,3.824321830418052,-0.06844235083150213,0.9006530981104803
CALCE_CX2_37.pkl,203,0.8987114848252548,3.8246985981891943,-0.06633140976558613,0.8987114848252548
CALCE_CX2_37.pkl,204,0.8976650465524573,3.820871711139621,-0.07038369280433687,0.8976650465524573
CALCE_CX2_37.pkl,205,0.9019764293047503,3.825039733539928,-0.07030702262863721,0.9019764293047503
CALCE_CX2_37.pkl,206,0.9030065227955961,3.82255617133132,-0.0699674678615409,0.9030065227955961
CALCE_CX2_37.pkl,207,0.894536155804843,3.8184924385764383,-0.0646463963367613,0.894536155804843
CALCE_CX2_37.pkl,208,0.8959265933619756,3.825892160427315,-0.07088264494843137,0.8959265933619756
CALCE_CX2_37.pkl,209,0.8970042736225932,3.8252485204250255,-0.06645611650363534,0.8970042736225932
CALCE_CX2_37.pkl,210,0.897481299254274,3.8227533321726357,-0.06790539846736045,0.897481299254274
CALCE_CX2_37.pkl,211,0.897717050685191,3.822903903949657,-0.06846042809388221,0.897717050685191
CALCE_CX2_37.pkl,212,0.8980778214658109,3.8236138078741435,-0.06771892990587769,0.8980778214658109
CALCE_CX2_37.pkl,213,0.8983711875712206,3.8229586703539615,-0.06823063099294693,0.8983711875712206
CALCE_CX2_37.pkl,214,0.8987744469245678,3.82478285841195,-0.0662323569436505,0.8987744469245678
CALCE_CX2_37.pkl,215,0.8988998003154139,3.8250884815870996,-0.066165650276841,0.8988998003154139
CALCE_CX2_37.pkl,216,0.8990907843147854,3.8261852314673273,-0.06589553101638371,0.8990907843147854
CALCE_CX2_37.pkl,217,0.8986614774134496,3.8240653434431695,-0.06604043207861025,0.8986614774134496
CALCE_CX2_37.pkl,218,0.8985295049644779,3.8213553049184896,-0.06928384919824251,0.8985295049644779
CALCE_CX2_37.pkl,219,0.8992684796114293,3.8246000789734254,-0.06609456640361747,0.8992684796114293
CALCE_CX2_37.pkl,220,0.8989824753655722,3.8247994435838906,-0.06626461906213431,0.8989824753655722
CALCE_CX2_37.pkl,221,0.8994001141954352,3.824900821030858,-0.06596771123523983,0.8994001141954352
CALCE_CX2_37.pkl,222,0.8998249174026893,3.8250382765229927,-0.06640405266829563,0.8998249174026893
CALCE_CX2_37.pkl,223,0.9000306863706887,3.8253879618716313,-0.0642073811512572,0.9000306863706887
CALCE_CX2_37.pkl,224,0.893191678502641,3.8229271776704903,-0.06014597519979032,0.893191678502641
CALCE_CX2_37.pkl,225,0.8863211463479594,3.824687900543213,-0.06953718215209218,0.8863211463479594
CALCE_CX2_37.pkl,226,0.8852674435824102,3.8220682210188643,-0.06925566078015925,0.8852674435824102
CALCE_CX2_37.pkl,227,0.8832400720896577,3.8242097063330305,-0.06757031120272496,0.8832400720896577
CALCE_CX2_37.pkl,228,0.8899532914283206,3.82451112307035,-0.07532790507888422,0.8899532914283206
CALCE_CX2_37.pkl,229,0.8894700829661281,3.8249410281820997,-0.0620863789881696,0.8894700829661281
CALCE_CX2_37.pkl,230,0.8815425339839512,3.8224720551417426,-0.06940032982625641,0.8815425339839512
CALCE_CX2_37.pkl,231,0.8816095719702189,3.8244963640011616,-0.06992062769963273,0.8816095719702189
CALCE_CX2_37.pkl,232,0.8813538334622875,3.825249343464618,-0.0676017855744122,0.8813538334622875
CALCE_CX2_37.pkl,233,0.884274921224228,3.824658137725972,-0.07332551442229963,0.884274921224228
CALCE_CX2_37.pkl,234,0.8875908984691996,3.826255897802809,-0.06736225437764307,0.8875908984691996
CALCE_CX2_37.pkl,235,0.8869302159814654,3.8256263871440828,-0.06515343507862363,0.8869302159814654
CALCE_CX2_37.pkl,236,0.8921630762500007,3.833506726618833,-0.09075577854934447,0.8921630762500007
CALCE_CX2_37.pkl,237,0.8922169692575187,3.8246834072699913,-0.06871328630717471,0.8922169692575187
CALCE_CX2_37.pkl,238,0.8902750589599411,3.819824244997917,-0.06442284624198906,0.8902750589599411
CALCE_CX2_37.pkl,239,0.8882991758102681,3.82209825736505,-0.07074894230103337,0.8882991758102681
CALCE_CX2_37.pkl,240,0.8873763254546033,3.8213480284184587,-0.07132940816769899,0.8873763254546033
CALCE_CX2_37.pkl,241,0.8916217621170512,3.8233156511388673,-0.07307117383330211,0.8916217621170512
CALCE_CX2_37.pkl,242,0.8924152987756909,3.8227060110926265,-0.07085211211313502,0.8924152987756909
CALCE_CX2_37.pkl,243,0.8927947617427857,3.824693341807621,-0.0679735729650796,0.8927947617427857
CALCE_CX2_37.pkl,244,0.8928344935226361,3.823370569362873,-0.06823203986100342,0.8928344935226361
CALCE_CX2_37.pkl,245,0.8932919877958819,3.8234465652849616,-0.06862721403341289,0.8932919877958819
CALCE_CX2_37.pkl,246,0.8932723308968634,3.8253301704545875,-0.06618519428544918,0.8932723308968634
CALCE_CX2_37.pkl,247,0.8932012525084705,3.8250291361997193,-0.06595234183002247,0.8932012525084705
CALCE_CX2_37.pkl,248,0.8928776373239464,3.8239587918603313,-0.06629444701890079,0.8928776373239464
CALCE_CX2_37.pkl,249,0.8925337339005623,3.8240084800314396,-0.06664262080541564,0.8925337339005623
CALCE_CX2_37.pkl,250,0.8923130206099784,3.823942072848056,-0.06633417684840333,0.8923130206099784
CALCE_CX2_37.pkl,251,0.8920042722416427,3.826251477093682,-0.06637887008000579,0.8920042722416427
CALCE_CX2_37.pkl,252,0.8919700341731281,3.8242308013707307,-0.06587509403223211,0.8919700341731281
CALCE_CX2_37.pkl,253,0.891970990018234,3.824845169815249,-0.0666222061947647,0.891970990018234
CALCE_CX2_37.pkl,254,0.8918628495634646,3.8241619498534045,-0.06628341595508692,0.8918628495634646
CALCE_CX2_37.pkl,255,0.891818031514284,3.824794015623516,-0.06620009620064454,0.891818031514284
CALCE_CX2_37.pkl,256,0.8885161299588272,3.822647424454385,-0.0625428874434841,0.8885161299588272
CALCE_CX2_37.pkl,257,0.878659728341571,3.8227482299686586,-0.06762145560082689,0.878659728341571
CALCE_CX2_37.pkl,258,0.8776201968955223,3.821711527595639,-0.07189310937115308,0.8776201968955223
CALCE_CX2_37.pkl,259,0.8764774954190052,3.825326893478632,-0.06801089862215122,0.8764774954190052
CALCE_CX2_37.pkl,260,0.8746417035236728,3.824318975955248,-0.06749408826958643,0.8746417035236728
CALCE_CX2_37.pkl,261,0.8794165056096196,3.826357038319111,-0.07438792363896027,0.8794165056096196
