iteration,joint_total,joint_task,joint_domain,joint_fuzzy,joint_orthogonality,meta_total,meta_support,meta_query,meta_query_domain,body_update_norm,joint_gradient_norm,meta_gradient_norm,grl_strength,source_cv_meta_mae_cycles
16,0.19793017208576202,0.10719676315784454,0.8865659236907959,0.024824626743793488,0.008355808444321156,0.13961666822433472,0.1336897611618042,0.005926907528191805,CS2_0.5C,0.009304763749241829,0.44756177067756653,0.5835075378417969,0.07982976911113138,
17,0.17964668571949005,0.08885574340820312,0.8829531073570251,0.02841116674244404,0.01075071468949318,0.2811158299446106,0.2742345333099365,0.006881308741867542,CS2_1C,0.027038421481847763,0.6169760823249817,1.1767308712005615,0.08479588154870199,
18,0.1658337116241455,0.08034370839595795,0.8310532569885254,0.03089151717722416,0.008401034399867058,0.3359510600566864,0.012242933735251427,0.32370811700820923,CX2_0.5C,0.0056078084744513035,0.4367499351501465,1.3263895511627197,0.08975778474716023,
19,0.17755256593227386,0.0904499962925911,0.8445706367492676,0.035985324531793594,0.00846244115382433,0.08010471612215042,0.07829126715660095,0.0018134517595171928,CS2_0.5C,0.007904109545052052,0.5004305243492126,0.4095914959907532,0.09471523628617873,
20,0.21794117987155914,0.1302855759859085,0.8430143594741821,0.04255204275250435,0.012265756726264954,0.10112307965755463,0.09320982545614243,0.00791325606405735,CS2_1C,0.01642085611820221,0.8378714919090271,0.6083396077156067,0.0996679946249559,22.068237962417154
21,0.14783692359924316,0.06332564353942871,0.8088939189910889,0.04407478868961334,0.014181388542056084,0.11521371454000473,0.01516442559659481,0.10004928708076477,CX2_0.5C,0.0027246903628110886,0.46714073419570923,0.766003429889679,0.10461581914865059,
22,0.10662289708852768,0.02316197194159031,0.8002550005912781,0.0438360758125782,0.01243622787296772,0.0815800130367279,0.0673406720161438,0.014239341020584106,CS2_0.5C,0.016038313508033752,0.32914894819259644,0.7241779565811157,0.10955847021442966,
23,0.11144552379846573,0.025281468406319618,0.8141645193099976,0.05001593008637428,0.022468119859695435,0.06098164618015289,0.05391334369778633,0.007068303879350424,CS2_1C,0.012058665975928307,0.5071964859962463,0.7281138896942139,0.11449570919711105,
24,0.11097169667482376,0.028300490230321884,0.7817318439483643,0.054113298654556274,0.017923671752214432,0.026002030819654465,0.0049940478056669235,0.02100798301398754,CX2_0.5C,0.0017266016220673919,0.4143264591693878,0.47406095266342163,0.11942729853438583,
25,0.09217982739210129,0.01113888993859291,0.7667958736419678,0.05965884402394295,0.013784090988337994,0.032677579671144485,0.010503599420189857,0.022173980250954628,CS2_0.5C,0.006169804371893406,0.14550521969795227,0.6649957299232483,0.12435300177159614,
26,0.09951934963464737,0.015153816901147366,0.8022797107696533,0.05187641456723213,0.015437381342053413,0.0354996882379055,0.02087198942899704,0.014627698808908463,CS2_1C,0.01029577013105154,0.14715449512004852,0.5056740641593933,0.12927258360605842,
27,0.09005085378885269,0.01027649361640215,0.7536222338676453,0.06750814616680145,0.010367248207330704,0.048016488552093506,0.02609594725072384,0.021920543164014816,CX2_0.5C,0.006946710869669914,0.16723518073558807,0.7185543179512024,0.13418580993090856,
28,0.08875614404678345,0.009117561392486095,0.7509368062019348,0.0638548955321312,0.013521645218133926,0.02790222316980362,0.023221461102366447,0.004680762533098459,CS2_0.5C,0.014293205924332142,0.2461203783750534,0.46027737855911255,0.1390924478784581,
29,0.09943193942308426,0.01802949421107769,0.7588558197021484,0.07952604442834854,0.015405545942485332,0.020871467888355255,0.0077384770847857,0.013132990337908268,CS2_1C,0.0068693081848323345,0.4816054403781891,0.28808820247650146,0.14399226586303726,
30,0.18178966641426086,0.10117601603269577,0.7604658007621765,0.06908275187015533,0.011129362508654594,0.012946095317602158,0.01005744468420744,0.002888650633394718,CX2_0.5C,0.0047274623066186905,0.9779170155525208,0.2487390786409378,0.14888503362331806,
31,0.09610790759325027,0.018626447767019272,0.7274908423423767,0.07274247705936432,0.01095259003341198,0.17333273589611053,0.16322274506092072,0.010109994560480118,CS2_0.5C,0.018071141093969345,0.4173872768878937,0.7442592978477478,0.1537705222640926,
32,0.09907760471105576,0.020907720550894737,0.7345537543296814,0.07920936495065689,0.007540365215390921,0.010730249807238579,0.0055402428843081,0.005190007388591766,CS2_1C,0.00603680731728673,0.7408249378204346,0.22981683909893036,0.158648504297499,
33,0.09252697974443436,0.014362499117851257,0.7368780970573425,0.07599198073148727,0.006770670413970947,0.015286877751350403,0.006712061818689108,0.008574816398322582,CX2_0.5C,0.004375700373202562,0.24953483045101166,0.4481780529022217,0.16351875368367264,
34,0.08849108964204788,0.012478100135922432,0.7151344418525696,0.07571309059858322,0.007138911169022322,0.010749703273177147,0.006198632065206766,0.004551071673631668,CS2_0.5C,0.0042476714588701725,0.27537140250205994,0.1629597544670105,0.16838104587081482,
35,0.0945812538266182,0.016287127509713173,0.7313859462738037,0.0896654948592186,0.006722571793943644,0.05427005887031555,0.049170177429914474,0.0050998833030462265,CS2_1C,0.023905742913484573,0.23412436246871948,0.9185952544212341,0.17323515783466026,
36,0.09146203100681305,0.013708011247217655,0.7252341508865356,0.09334824234247208,0.005631995853036642,0.050498753786087036,0.011629259213805199,0.03886949270963669,CX2_0.5C,0.003712679259479046,0.23087042570114136,1.2132378816604614,0.17808086811733026,
37,0.10333330929279327,0.0241501796990633,0.7384458780288696,0.09759481996297836,0.004587997682392597,0.023447057232260704,0.011753981932997704,0.011693075299263,CS2_0.5C,0.007972894236445427,0.3507404923439026,0.6626908183097839,0.18291795686556012,
38,0.15011708438396454,0.06855972111225128,0.7581827044487,0.1086195707321167,0.0030811354517936707,0.02724228799343109,0.024045875295996666,0.0031964117661118507,CS2_1C,0.011485028080642223,0.38112208247184753,0.6535587906837463,0.1877462058682855,
39,0.08731787651777267,0.012097347527742386,0.7015218138694763,0.09487620741128922,0.0032452892046421766,0.03612574189901352,0.006559732370078564,0.02956600859761238,CX2_0.5C,0.004638697952032089,0.264893114566803,0.8033860921859741,0.1925653985935758,
40,0.0861867144703865,0.010726911947131157,0.7023513317108154,0.09948814660310745,0.002502546878531575,0.018514268100261688,0.00890393927693367,0.009610327892005444,CS2_0.5C,0.0052848500199615955,0.22280223667621613,0.5134632587432861,0.197375320224904,9.599261606350353
41,0.0890275314450264,0.012959565967321396,0.7108801007270813,0.09448806196451187,0.0025555831380188465,0.29522207379341125,0.2875305116176605,0.0076915547251701355,CS2_1C,0.0327969454228878,0.35633012652397156,0.9226164817810059,0.20217575769673957,
42,0.08311991393566132,0.006031565833836794,0.7156351804733276,0.1015058234333992,0.004495356231927872,0.011374339461326599,0.0064742485992610455,0.004900090396404266,CX2_0.5C,0.002158519346266985,0.13891461491584778,0.4724043607711792,0.2069664997294527,
43,0.08494357764720917,0.008035178296267986,0.7112373113632202,0.1116555780172348,0.0020188975613564253,0.051831405609846115,0.03323353826999664,0.018597867339849472,CS2_0.5C,0.011444919742643833,0.3043272793292999,0.4908476769924164,0.21174733686352099,
44,0.08373382687568665,0.005861986894160509,0.7264965772628784,0.09959036856889725,0.002426590071991086,0.016148382797837257,0.013698562979698181,0.002449820516631007,CS2_1C,0.005096615757793188,0.17898234724998474,0.27353325486183167,0.21651806149302866,
45,0.08779674768447876,0.00926982518285513,0.7318593263626099,0.10139760375022888,0.0027110425289720297,0.04859229922294617,0.005795693024992943,0.04279660806059837,CX2_0.5C,0.003659225767478347,0.15974056720733643,1.0910917520523071,0.22127846789844408,
46,0.1278129667043686,0.04797229543328285,0.7466938495635986,0.09467697143554688,0.004374368581920862,0.03310780227184296,0.023045621812343597,0.01006217859685421,CS2_0.5C,0.006311499513685703,0.6921062469482422,0.5004311800003052,0.22602835227867102,
47,0.11919234693050385,0.04058225825428963,0.7296264171600342,0.10483161360025406,0.004058701917529106,0.025741517543792725,0.022607043385505676,0.003134475089609623,CS2_1C,0.005282021593302488,0.4403902590274811,0.3228599429130554,0.2307675127823643,
48,0.08819897472858429,0.009028864093124866,0.7335181832313538,0.10830891877412796,0.0040283785201609135,0.01496670302003622,0.0024717263877391815,0.012494976632297039,CX2_0.5C,0.0015282415552064776,0.12514767050743103,0.5002655386924744,0.23549574953849794,
49,0.08740416169166565,0.007414305582642555,0.7455899715423584,0.10153435170650482,0.003541445592418313,0.011417293921113014,0.00303682591766119,0.008380468003451824,CS2_0.5C,0.003065612865611911,0.1769135296344757,0.32067424058914185,0.2402128646861803,
50,0.08832499384880066,0.009041782468557358,0.7431180477142334,0.09272605925798416,0.0033509365748614073,0.015588942915201187,0.00868378859013319,0.00690515385940671,CS2_1C,0.0051759518682956696,0.20897918939590454,0.382350355386734,0.2449186624037092,
51,0.08663704246282578,0.00831371545791626,0.7328983545303345,0.09251707792282104,0.004076325334608555,0.010645090602338314,0.005944063887000084,0.00470102671533823,CX2_0.5C,0.0048757256008684635,0.24581456184387207,0.36984336376190186,0.2496129489368586,
52,0.09110565483570099,0.010412675328552723,0.7465512752532959,0.11278906464576721,0.0039839306846261024,0.029641710221767426,0.019058147445321083,0.010583563707768917,CS2_0.5C,0.008861000649631023,0.21192355453968048,0.4121079444885254,0.25429553262639115,
53,0.09361761808395386,0.01340446900576353,0.7469123005867004,0.10326813161373138,0.0035851432476192713,0.01036025583744049,0.009013890288770199,0.0013463657815009356,CS2_1C,0.004991086665540934,0.2375539243221283,0.24049431085586548,0.25896622393478985,
54,0.09752092510461807,0.017024142667651176,0.7414224147796631,0.11530394107103348,0.005893430206924677,0.009427884593605995,0.005758077837526798,0.0036698065232485533,CX2_0.5C,0.00670691579580307,0.21579590439796448,0.3141702115535736,0.2636248354722033,
55,0.09195107966661453,0.010496332310140133,0.7565423250198364,0.10485152155160904,0.005579373333603144,0.01781107485294342,0.00947000551968813,0.008341070264577866,CS2_0.5C,0.006791380234062672,0.23221315443515778,0.5168686509132385,0.2682711820216015,
56,0.0838565081357956,0.0039276122115552425,0.7412588596343994,0.10635322332382202,0.004853528458625078,0.003259852761402726,0.0024001861456781626,0.0008596666739322245,CS2_1C,0.0023443831596523523,0.10337798297405243,0.13130146265029907,0.2729050805631328,
57,0.09581995010375977,0.011675174348056316,0.7841575741767883,0.10127975791692734,0.006650303490459919,0.018320143222808838,0.0066504268907010555,0.01166971679776907,CX2_0.5C,0.0065429615788161755,0.22484999895095825,0.6601210832595825,0.2775263502976837,
58,0.08646338433027267,0.006298457272350788,0.7463095784187317,0.09340396523475647,0.008637663908302784,0.010564779862761497,0.010514522902667522,5.025700738769956e-05,CS2_0.5C,0.004960823804140091,0.3182280659675598,0.18852898478507996,0.28213481266963414,
59,0.08565998822450638,0.003035367000848055,0.7766702175140381,0.08672825247049332,0.00621189596131444,0.005231257062405348,0.003996237646788359,0.0012350194156169891,CS2_1C,0.002399513265118003,0.13655133545398712,0.1619560867547989,0.28673029138880346,
60,0.09110131114721298,0.007864543236792088,0.7778326272964478,0.09829428791999817,0.005387861281633377,0.02190179005265236,0.013362235389649868,0.008539553731679916,CX2_0.5C,0.0058099632151424885,0.15857525169849396,0.6415916681289673,0.2913126124515908,6.106273177803909
61,0.08952227234840393,0.004015701357275248,0.7990148067474365,0.10273334383964539,0.00468425964936614,0.011484576389193535,0.007336428388953209,0.004148148000240326,CS2_0.5C,0.007522214204072952,0.14605271816253662,0.33773064613342285,0.2958816041613006,
62,0.09603134542703629,0.00791957788169384,0.8278012871742249,0.09893140941858292,0.003850705921649933,0.008472511544823647,0.005152647849172354,0.00331986416131258,CS2_1C,0.005812688264995813,0.22423623502254486,0.19525915384292603,0.3004370971476542,
63,0.09566985815763474,0.009930573403835297,0.798146665096283,0.10491546243429184,0.006788482423871756,0.013159036636352539,0.003851932007819414,0.009307105094194412,CX2_0.5C,0.0025906560476869345,0.19245070219039917,0.2951655685901642,0.3049789243854888,
64,0.09012378752231598,0.0032660034485161304,0.8219004273414612,0.0804005041718483,0.00647710170596838,0.020078511908650398,0.01606602407991886,0.0040124873630702496,CS2_0.5C,0.004729182459414005,0.13136033713817596,0.33975735306739807,0.30950692121263845,
65,0.10740872472524643,0.019063472747802734,0.8416652083396912,0.07399932295084,0.0047876788303256035,0.007126095704734325,0.004392068367451429,0.002734027337282896,CS2_1C,0.0026885352563112974,0.21749652922153473,0.25680020451545715,0.31402092534699766,
66,0.10157724469900131,0.011930611915886402,0.8531813025474548,0.07733072340488434,0.004619581159204245,0.033461231738328934,0.021604429930448532,0.011856801807880402,CX2_0.5C,0.021532217040657997,0.37609484791755676,0.7017655968666077,0.3185207769027709,
67,0.17144256830215454,0.07820530235767365,0.8793032765388489,0.0942634716629982,0.005937535315752029,0.012386295013129711,0.007951727136969566,0.004434567876160145,CS2_0.5C,0.004455693531781435,0.48717108368873596,0.19244979321956635,0.3230063184059049,
68,0.0985926166176796,0.00865960493683815,0.8486246466636658,0.09263775497674942,0.0043866285122931,0.014713911339640617,0.009159269742667675,0.005554641131311655,CS2_1C,0.006110478658229113,0.4388442933559418,0.526218593120575,0.3274773948087055,
69,0.10022523999214172,0.007526902947574854,0.8841157555580139,0.07288343459367752,0.006425880361348391,0.022060927003622055,0.011917969211935997,0.010142956860363483,CX2_0.5C,0.006720523815602064,0.1817152202129364,0.44035202264785767,0.33193385350364046,
70,0.09641146659851074,0.002347717760130763,0.8950786590576172,0.08158154785633087,0.004768062848597765,0.004395818337798119,0.0021170347463339567,0.0022787838242948055,CS2_0.5C,0.00318467547185719,0.10817880183458328,0.18953920900821686,0.3363755443363323,
71,0.10544120520353317,0.010008526034653187,0.9081497192382812,0.08200303465127945,0.005175553262233734,0.06986154615879059,0.06618509441614151,0.0036764536052942276,CS2_1C,0.01825518161058426,0.17346498370170593,1.1173464059829712,0.3408023196177372,
72,0.10113627463579178,0.004966414999216795,0.9212118983268738,0.07084193080663681,0.005065722856670618,0.005343800410628319,0.0009810267947614193,0.0043627736158668995,CX2_0.5C,0.0031677987426519394,0.14816054701805115,0.26056140661239624,0.34521403413552076,
73,0.10393054038286209,0.006785416975617409,0.9309976100921631,0.07326781749725342,0.0038196544628590345,0.010984879918396473,0.009315164759755135,0.0016697150422260165,CS2_0.5C,0.006486143916845322,0.23076646029949188,0.2888502776622772,0.349610545164627,
74,0.10206010192632675,0.0031440213788300753,0.947270929813385,0.07663798332214355,0.003570933360606432,0.00962429866194725,0.007785742171108723,0.0018385563744232059,CS2_1C,0.007566072978079319,0.16015812754631042,0.30945268273353577,0.35399171247704597,
75,0.10789397358894348,0.00878055114299059,0.9491626024246216,0.07489708811044693,0.0045230090618133545,0.0142506193369627,0.011562243103981018,0.002688376232981682,CX2_0.5C,0.013915752060711384,0.2640404999256134,0.42535603046417236,0.35835739835078595,
76,0.10857044160366058,0.007890445180237293,0.9687666296958923,0.06790579855442047,0.00408040639013052,0.026534300297498703,0.02132548578083515,0.005208814982324839,CS2_0.5C,0.005798004567623138,0.24266910552978516,0.4096965193748474,0.3627074675780513,
77,0.11008395254611969,0.009632422588765621,0.9737175703048706,0.052865903824567795,0.004364809487015009,0.014891039580106735,0.010084952227771282,0.004806086886674166,CS2_1C,0.008066236041486263,0.300784170627594,0.5817229747772217,0.3670417874726313,
78,0.14330624043941498,0.043186694383621216,0.9654650092124939,0.05824938043951988,0.006605828180909157,0.020390212535858154,0.001734056742861867,0.018656155094504356,CX2_0.5C,0.004999257158488035,0.5668324828147888,0.4735473692417145,0.3713602278765078,
79,0.10575598478317261,0.0030914621893316507,0.9968502521514893,0.04927991330623627,0.0051549808122217655,0.01811390183866024,0.013087984174489975,0.0050259181298315525,CS2_0.5C,0.006994771771132946,0.11646642535924911,0.4659859240055084,0.3756626611656808,
80,0.11200910061597824,0.009680350311100483,0.9911806583404541,0.05271225422620773,0.00575066264718771,0.012035306543111801,0.009680009447038174,0.0023552970960736275,CS2_1C,0.004728170111775398,0.240749791264534,0.37188977003097534,0.379948962255225,6.299048288549569
81,0.1179066076874733,0.011714703403413296,1.0250864028930664,0.05559287592768669,0.009036223404109478,0.03047887794673443,0.003084519412368536,0.027394358068704605,CX2_0.5C,0.005727615673094988,0.2925945818424225,0.752320408821106,0.3842190086035764,
82,0.10585276782512665,0.004099336452782154,0.985869288444519,0.05208031088113785,0.005624781828373671,0.009240618906915188,0.007134872023016214,0.0021057468838989735,CS2_0.5C,0.005360846407711506,0.1425706148147583,0.2241126298904419,0.3884726802160612,
83,0.11960412561893463,0.010831182822585106,1.047393560409546,0.06622978299856186,0.007220851257443428,0.01687474548816681,0.01629742421209812,0.0005773220327682793,CS2_1C,0.004993357229977846,0.17607177793979645,0.3703135848045349,0.39270985964766836,
84,0.10993675887584686,0.006515661720186472,1.002044677734375,0.05070752650499344,0.006812608800828457,0.005630840547382832,0.0030555836856365204,0.002575256861746311,CX2_0.5C,0.0027675984892994165,0.17781753838062286,0.22265011072158813,0.3969304320050775,
85,0.10859476774930954,0.004867864307016134,1.0065131187438965,0.045062098652124405,0.008224796503782272,0.028615474700927734,0.0036382079124450684,0.024977266788482666,CS2_0.5C,0.002997663803398609,0.19844506680965424,0.6285902261734009,0.401134284947946,
86,0.11850733309984207,0.01130572147667408,1.0380535125732422,0.053004808723926544,0.007460176944732666,0.008761344477534294,0.006328366696834564,0.0024329775478690863,CS2_1C,0.00297559448517859,0.2265062779188156,0.30584201216697693,0.4053213086894629,
87,0.10825169831514359,0.005729264114052057,0.995905339717865,0.042107436805963516,0.008265333250164986,0.007684594020247459,0.004816635046154261,0.0028679592069238424,CX2_0.5C,0.004784122109413147,0.22961989045143127,0.2919641435146332,0.4094913959961821,
88,0.11279554665088654,0.007220970466732979,1.0196278095245361,0.05561396852135658,0.008310985751450062,0.014289089478552341,0.010006509721279144,0.004282579757273197,CS2_0.5C,0.010769746266305447,0.18456389009952545,0.34617453813552856,0.41364444218713503,
89,0.11441560089588165,0.008352447301149368,1.0318408012390137,0.04474955424666405,0.006415936164557934,0.01468607783317566,0.011927109211683273,0.002758968621492386,CS2_1C,0.009784978814423084,0.20607700943946838,0.4292793869972229,0.4177803451322397,
90,0.11383136361837387,0.011349176056683064,0.9956209659576416,0.04366045072674751,0.0073705995455384254,0.09994207322597504,0.0023502297699451447,0.09759184718132019,CX2_0.5C,0.003162716282531619,0.2383027970790863,0.8685450553894043,0.4218990052500078,
91,0.11489860713481903,0.008871166966855526,1.0280568599700928,0.04917246475815773,0.007631286978721619,0.030453773215413094,0.021969396620988846,0.008484376594424248,CS2_0.5C,0.01935087889432907,0.19686387479305267,0.5792160034179688,0.42600032550456324,
92,0.11255636066198349,0.005054728128015995,1.0420681238174438,0.05300881341099739,0.0064438083209097385,0.01426645740866661,0.008555698208510876,0.005710758734494448,CS2_1C,0.00472332863137126,0.2151811271905899,0.4006708860397339,0.4300842114019794,
93,0.11035750061273575,0.008337883278727531,0.9918842315673828,0.03985171020030975,0.00838609877973795,0.016968416050076485,0.005529740359634161,0.011438675224781036,CX2_0.5C,0.0025472287088632584,0.2409403771162033,0.6263140439987183,0.434150570985945,
94,0.11415855586528778,0.008610893040895462,1.0169920921325684,0.05573182553052902,0.01061857957392931,0.010740986093878746,0.0067216879688203335,0.0040192985907197,CS2_0.5C,0.003559109754860401,0.15207481384277344,0.17233650386333466,0.43819931483276786,
95,0.11476312577724457,0.009833039715886116,1.0136181116104126,0.05263950675725937,0.009362995624542236,0.01765449345111847,0.013874799013137817,0.003779694903641939,CS2_1C,0.0060185641050338745,0.24105948209762573,0.21725371479988098,0.44223035604572614,
96,0.11585109680891037,0.011681669391691685,1.0048086643218994,0.053551189601421356,0.010109974071383476,0.011908398941159248,0.0016453543212264776,0.010263044387102127,CX2_0.5C,0.0034369162749499083,0.3964770436286926,0.3760686218738556,0.4462436102487797,
97,0.10979291051626205,0.007153071463108063,0.9905058741569519,0.05097682774066925,0.010404062457382679,0.004684004001319408,0.0024885213933885098,0.0021954828407615423,CS2_0.5C,0.00432242825627327,0.1677715927362442,0.1407768279314041,0.4502389955796462,
98,0.10324203968048096,0.0037326067686080933,0.966842770576477,0.03808547928929329,0.00920887291431427,0.010336143895983696,0.004819722380489111,0.005516421515494585,CS2_1C,0.0053710732609033585,0.16298288106918335,0.33174625039100647,0.4542164326822591,
99,0.1032586544752121,0.004376646131277084,0.9563761949539185,0.0442996546626091,0.010294015519320965,0.024481765925884247,0.001820171601139009,0.022661594673991203,CX2_0.5C,0.0024368653539568186,0.1640239953994751,0.9858901500701904,0.45817584469861306,
100,0.10138184577226639,0.004709473345428705,0.9342348575592041,0.04912716895341873,0.007925261743366718,0.01422558631747961,0.002352806506678462,0.011872779577970505,CS2_0.5C,0.003627849742770195,0.21903669834136963,0.4802810251712799,0.4621171572600098,5.7716707280148905
101,0.10651741921901703,0.007052612025290728,0.968069314956665,0.037088990211486816,0.008034216240048409,0.03589485213160515,0.030650991946458817,0.005243860650807619,CS2_1C,0.012765999883413315,0.1322956681251526,0.612598180770874,0.466040298477715,
102,0.10647984594106674,0.009116697125136852,0.9418964385986328,0.04889093339443207,0.007289542816579342,0.027670390903949738,0.005390222184360027,0.022280169650912285,CX2_0.5C,0.004843406844884157,0.3004568815231323,0.85482257604599,0.46994519893303766,
103,0.10084925591945648,0.0036126072518527508,0.9410942792892456,0.048047151416540146,0.007248604670166969,0.02463098242878914,0.011217755265533924,0.01341322623193264,CS2_0.5C,0.00679144449532032,0.1558857560157776,0.4651219844818115,0.4738317916668404,
104,0.1102677583694458,0.013743971474468708,0.9328293204307556,0.04996926337480545,0.007423900067806244,0.011388090439140797,0.010469666682183743,0.0009184240479953587,CS2_1C,0.006691437214612961,0.28414449095726013,0.284083753824234,0.4777000121684978,
105,0.10071301460266113,0.005176847334951162,0.9216216206550598,0.05223168432712555,0.007624198216944933,0.011754538863897324,0.006791668012738228,0.0049628703854978085,CX2_0.5C,0.006204057950526476,0.17051978409290314,0.3529066741466522,0.481549798364308,
106,0.10452356189489365,0.007150785997509956,0.9377572536468506,0.055558934807777405,0.008191038854420185,0.00634407065808773,0.002626472618430853,0.003717598272487521,CS2_0.5C,0.003432972589507699,0.14988766610622406,0.3950904905796051,0.4853810906053715,
107,0.10449594259262085,0.007778604049235582,0.9342208504676819,0.052261244505643845,0.00682187732309103,0.014541738666594028,0.014060482382774353,0.00048125622561201453,CS2_1C,0.009775939397513866,0.3165595531463623,0.5149109959602356,0.4891938316549518,
108,0.10633593052625656,0.010467282496392727,0.9241503477096558,0.05649346113204956,0.00628938153386116,0.0012765618739649653,0.0008849359583109617,0.0003916259156540036,CX2_0.5C,0.0026680659502744675,0.4200593829154968,0.12702898681163788,0.4929879666753243,
109,0.10008272528648376,0.004802075680345297,0.9201285243034363,0.05121363699436188,0.007071152329444885,0.015004176646471024,0.005234742071479559,0.009769435040652752,CS2_0.5C,0.006717149633914232,0.260492742061615,0.35613515973091125,0.49676344321412835,
110,0.10155582427978516,0.006256950553506613,0.9203454256057739,0.049905214458703995,0.007690722588449717,0.017609573900699615,0.01652642898261547,0.0010831450344994664,CS2_1C,0.009346431121230125,0.13215644657611847,0.46934273838996887,0.5005202111902354,
111,0.10502829402685165,0.00738831190392375,0.940983235836029,0.04851464554667473,0.011159312911331654,0.032285112887620926,0.008306045085191727,0.0239790678024292,CX2_0.5C,0.007996578700840473,0.15938374400138855,0.49162113666534424,0.5042582228791403,
112,0.10597416758537292,0.008031925186514854,0.945265531539917,0.05546630173921585,0.006423743441700935,0.00529812416061759,0.00488674221560359,0.00041138194501399994,CS2_0.5C,0.0037916740402579308,0.3228575885295868,0.17413003742694855,0.5079774328978963,
113,0.11256544291973114,0.01577276922762394,0.9348201751708984,0.04956710338592529,0.008323043584823608,0.00854156818240881,0.0038382678758352995,0.004703300539404154,CS2_1C,0.003059280337765813,0.42942720651626587,0.3214791417121887,0.5116777981895941,
114,0.1095285713672638,0.01111471839249134,0.9500662684440613,0.05362817272543907,0.007258134428411722,0.010481499135494232,0.004415582399815321,0.006065916270017624,CX2_0.5C,0.004229169804602861,0.21178166568279266,0.2573757469654083,0.5153592780074099,
