iteration,joint_total,joint_task,joint_domain,joint_fuzzy,joint_orthogonality,meta_total,meta_support,meta_query,meta_query_domain,body_update_norm,joint_gradient_norm,meta_gradient_norm,grl_strength,source_cv_meta_mae_cycles
26,0.16294488310813904,0.07409223914146423,0.8615371584892273,0.03989638015627861,0.007041133474558592,0.14595581591129303,0.10586898028850555,0.040086835622787476,CS2_1C,0.023407872766256332,0.2965177595615387,0.7133625149726868,0.12927258360605842,
27,0.16133557260036469,0.07397744059562683,0.8452386856079102,0.041619427502155304,0.007532796356827021,0.1940355896949768,0.09163354337215424,0.10240204632282257,CX2_1C,0.0228443443775177,0.42328134179115295,1.0701860189437866,0.13418580993090856,
28,0.1433979570865631,0.056334853172302246,0.8356469869613647,0.04674224555492401,0.011612968519330025,0.09858144819736481,0.05440673232078552,0.044174715876579285,CS2_0.5C,0.018752776086330414,0.37761011719703674,1.4303889274597168,0.1390924478784581,
29,0.11496606469154358,0.02748454175889492,0.8384994268417358,0.05087786912918091,0.010876839980483055,0.0593809150159359,0.042240262031555176,0.017140652984380722,CS2_1C,0.01335536316037178,0.3323284387588501,0.47645941376686096,0.14399226586303726,
30,0.13559219241142273,0.04920925199985504,0.8239212036132812,0.052303966134786606,0.013756254687905312,0.05494078993797302,0.013023143634200096,0.04191764444112778,CX2_1C,0.008138560689985752,0.29617902636528015,0.8060696721076965,0.14888503362331806,
31,0.10470005124807358,0.020388029515743256,0.8069174885749817,0.05152082443237305,0.010442361235618591,0.08494153618812561,0.03572960942983627,0.04921192675828934,CS2_0.5C,0.037891685962677,0.25712791085243225,1.3105719089508057,0.1537705222640926,
32,0.11353626847267151,0.027905866503715515,0.8188467025756836,0.05567584186792374,0.00961935706436634,0.05151326209306717,0.04013283550739288,0.011380426585674286,CS2_1C,0.010881376452744007,0.3506154417991638,0.7476693987846375,0.158648504297499,
33,0.11921889334917068,0.03347271308302879,0.8194106221199036,0.058799244463443756,0.008651620708405972,0.0390588715672493,0.02112388238310814,0.01793498918414116,CX2_1C,0.010616377927362919,0.4891345500946045,0.6790699362754822,0.16351875368367264,
34,0.1048470064997673,0.020198503509163857,0.8043540716171265,0.06420041620731354,0.01003070455044508,0.17015492916107178,0.13253256678581238,0.037622369825839996,CS2_0.5C,0.0522771030664444,0.21970443427562714,1.374253749847412,0.16838104587081482,
35,0.14263100922107697,0.059065740555524826,0.7920560836791992,0.06677842140197754,0.01020741742104292,0.03476550430059433,0.01790670119225979,0.01685880497097969,CS2_1C,0.006410962902009487,0.7433004975318909,0.33865290880203247,0.17323515783466026,
36,0.10135307908058167,0.01894238591194153,0.77717125415802,0.06865385174751282,0.012608793564140797,0.019101938232779503,0.007997393608093262,0.011104544624686241,CX2_1C,0.008463768288493156,0.22507226467132568,0.8349244594573975,0.17808086811733026,
37,0.10890272259712219,0.026550257578492165,0.7741351127624512,0.07353559881448746,0.012621740810573101,0.07308529317378998,0.024540558457374573,0.048544738441705704,CS2_0.5C,0.013344581238925457,0.26649701595306396,1.157019019126892,0.18291795686556012,
38,0.11336294561624527,0.03112684190273285,0.7721351981163025,0.0774013102054596,0.01152520626783371,0.042373742908239365,0.034641947597265244,0.007731796242296696,CS2_1C,0.02455413155257702,0.4339732229709625,0.6182923913002014,0.1877462058682855,
39,0.13310956954956055,0.051877547055482864,0.7632595300674438,0.08093268424272537,0.008594365790486336,0.024930337443947792,0.018731653690338135,0.006198683753609657,CX2_1C,0.008253314532339573,0.7022036910057068,0.6187788844108582,0.1925653985935758,
40,0.11001380532979965,0.030575988814234734,0.7494305968284607,0.08130830526351929,0.004293416626751423,0.048923298716545105,0.013777713291347027,0.035145584493875504,CS2_0.5C,0.030199838802218437,0.7388373613357544,0.9439308047294617,0.197375320224904,5.862259077252707
41,0.1032550111413002,0.023115776479244232,0.7550649642944336,0.08836241066455841,0.0021461574360728264,0.033808376640081406,0.027353007346391678,0.006455370225012302,CS2_1C,0.004699881188571453,0.37375128269195557,0.4579145312309265,0.20217575769673957,
42,0.1091303601861,0.02947383001446724,0.7517479658126831,0.08715929090976715,0.001237611984834075,0.05305055156350136,0.034376226365566254,0.018674325197935104,CX2_1C,0.022394005209207535,0.3408965468406677,1.043581485748291,0.2069664997294527,
43,0.10035083442926407,0.02269825153052807,0.7263850569725037,0.09754374623298645,0.0013688674662262201,0.09608649462461472,0.024457203224301338,0.07162929326295853,CS2_0.5C,0.011669724248349667,0.5472092628479004,0.4813653826713562,0.21174733686352099,
44,0.09407229721546173,0.015681296586990356,0.7292337417602539,0.10633176565170288,0.0015103839104995131,0.03304743766784668,0.019125647842884064,0.013921789824962616,CS2_1C,0.0038465685211122036,0.13468588888645172,0.3519071042537689,0.21651806149302866,
45,0.09346535801887512,0.016706369817256927,0.7174856662750244,0.09678623825311661,0.0017110791523009539,0.02866203337907791,0.018999777734279633,0.009662255644798279,CX2_1C,0.01547923032194376,0.38981345295906067,0.6043087840080261,0.22127846789844408,
46,0.09558279067277908,0.01677793450653553,0.7361074686050415,0.10071928799152374,0.0015814496437087655,0.05433511361479759,0.015516574494540691,0.038818538188934326,CS2_0.5C,0.017677076160907745,0.46436962485313416,0.6872753500938416,0.22602835227867102,
47,0.10892163962125778,0.03236690163612366,0.7086473703384399,0.11164221912622452,0.0010789040243253112,0.058072108775377274,0.05196069926023483,0.006111409980803728,CS2_1C,0.013121084310114384,0.5695931315422058,0.6836026906967163,0.2307675127823643,
48,0.09863531589508057,0.02048405073583126,0.722586452960968,0.11669464409351349,0.0005788870039395988,0.01345579233020544,0.011745860800147057,0.001709931530058384,CX2_1C,0.015253476798534393,0.25230902433395386,0.44551536440849304,0.23549574953849794,
49,0.09874288737773895,0.022322647273540497,0.7061030268669128,0.1148175597190857,0.0006905472837388515,0.05630141869187355,0.021213095635175705,0.035088323056697845,CS2_0.5C,0.02740946039557457,0.5244708061218262,1.005806565284729,0.2402128646861803,
50,0.08363386243581772,0.005779135972261429,0.7246803045272827,0.10605726391077042,0.0008382871747016907,0.015540099702775478,0.0141299394890666,0.0014101604465395212,CS2_1C,0.011108971200883389,0.24665136635303497,0.2698841094970703,0.2449186624037092,
51,0.09842680394649506,0.022043870761990547,0.7043359875679016,0.11694402992725372,0.0010213536443188787,0.03203126788139343,0.030789634212851524,0.0012416321551427245,CX2_1C,0.01650233566761017,0.4148690402507782,0.47785648703575134,0.2496129489368586,
52,0.0919242799282074,0.014601955190300941,0.7083263993263245,0.12762252986431122,0.001085625379346311,0.05189743638038635,0.013854335993528366,0.038043100386857986,CS2_0.5C,0.015439189039170742,0.29655179381370544,0.8174792528152466,0.25429553262639115,
53,0.14195577800273895,0.0635533258318901,0.7161368131637573,0.1335977464914322,0.0010888322722166777,0.03486951068043709,0.02718307636678219,0.007686434779316187,CS2_1C,0.02466166578233242,1.536407470703125,0.7300349473953247,0.25896622393478985,
54,0.0866919606924057,0.010318799875676632,0.6935335993766785,0.1381058692932129,0.0011450141901150346,0.0212260652333498,0.017212865874171257,0.00401319982483983,CX2_1C,0.010381259955465794,0.11470847576856613,0.4519389271736145,0.2636248354722033,
55,0.10047385841608047,0.023764194920659065,0.6942291259765625,0.14334812760353088,0.0011934306239709258,0.038859449326992035,0.015052909031510353,0.023806540295481682,CS2_0.5C,0.03586559742689133,0.4737805724143982,1.0047130584716797,0.2682711820216015,
56,0.09169355779886246,0.01600722223520279,0.6882593631744385,0.1352694034576416,0.0009692140156403184,0.01601407490670681,0.008194947615265846,0.007819127291440964,CS2_1C,0.023248396813869476,0.9406272768974304,0.7474731206893921,0.2729050805631328,
57,0.08478550612926483,0.007485249545425177,0.6980843544006348,0.14735467731952667,0.001240842859260738,0.023301618173718452,0.016981281340122223,0.0063203368335962296,CX2_1C,0.01108933798968792,0.19002489745616913,0.54369056224823,0.2775263502976837,
58,0.09675522893667221,0.02112511917948723,0.687677264213562,0.13487474620342255,0.0011864537373185158,0.014449783600866795,0.011152530089020729,0.003297253279015422,CS2_0.5C,0.016442783176898956,0.5404769778251648,0.39664459228515625,0.28213481266963414,
59,0.10298971831798553,0.02884763479232788,0.6687120199203491,0.14231984317302704,0.001548900967463851,0.024350181221961975,0.02355485036969185,0.0007953306776471436,CS2_1C,0.05578344315290451,0.9240336418151855,1.1591544151306152,0.28673029138880346,
60,0.08495593070983887,0.01130401249974966,0.6552494764328003,0.1593397706747055,0.001599785522557795,0.040169067680835724,0.032865971326828,0.007303096354007721,CX2_1C,0.023736044764518738,0.32288748025894165,0.6617542505264282,0.2913126124515908,4.031668500704899
61,0.08436894416809082,0.008808466605842113,0.6713637709617615,0.16624322533607483,0.0011194671969860792,0.02619002014398575,0.004689011722803116,0.021501008421182632,CS2_0.5C,0.007632172666490078,0.22256436944007874,0.6661883592605591,0.2958816041613006,
62,0.09065962582826614,0.016143064945936203,0.6591393947601318,0.16819044947624207,0.0019310407806187868,0.07518592476844788,0.07102019339799881,0.004165727645158768,CS2_1C,0.22080332040786743,0.2285843789577484,4.383158206939697,0.3004370971476542,
63,0.10298071801662445,0.029564673081040382,0.6562721133232117,0.1527843326330185,0.0014961929991841316,0.007130664773285389,0.004304520785808563,0.0028261439874768257,CX2_1C,0.007898247800767422,0.2419024407863617,0.3330230712890625,0.3049789243854888,
64,0.1265910118818283,0.051273148506879807,0.6726337671279907,0.15743260085582733,0.0018285028636455536,0.17861144244670868,0.1531865894794464,0.02542484924197197,CS2_0.5C,0.12357410788536072,0.5581433176994324,2.5693552494049072,0.30950692121263845,
65,0.10694150626659393,0.029551291838288307,0.6793844103813171,0.1728607416152954,0.008087372407317162,0.024744203314185143,0.010243736207485199,0.014500467106699944,CS2_1C,0.006253992207348347,1.1048232316970825,0.3946904242038727,0.31402092534699766,
66,0.08708098530769348,0.011346652172505856,0.6708272099494934,0.16856169700622559,0.0022352144587785006,0.010862888768315315,0.006773833185434341,0.004089055582880974,CX2_1C,0.004083382897078991,0.3481181561946869,0.27708327770233154,0.3185207769027709,
67,0.09212587028741837,0.0164160318672657,0.6625019311904907,0.185564324259758,0.0018142296466976404,0.045395687222480774,0.024709777906537056,0.02068590745329857,CS2_0.5C,0.017586836591362953,0.2686566114425659,0.4884645640850067,0.3230063184059049,
68,0.09460961073637009,0.022165199741721153,0.635070264339447,0.17523075640201569,0.0017584391171112657,0.02276580035686493,0.020805031061172485,0.001960768597200513,CS2_1C,0.018092552199959755,0.38626089692115784,0.6044446229934692,0.3274773948087055,
69,0.09927085041999817,0.0220669936388731,0.6806651949882507,0.1792486310005188,0.0017490293830633163,0.06290335953235626,0.04107270762324333,0.02183065004646778,CX2_1C,0.025714056566357613,0.28987088799476624,0.9740632772445679,0.33193385350364046,
70,0.09976526349782944,0.022363144904375076,0.6755335330963135,0.19158141314983368,0.0026969416067004204,0.012305977754294872,0.00583699531853199,0.006468982435762882,CS2_0.5C,0.008338075131177902,0.3077366054058075,0.27819252014160156,0.3363755443363323,
71,0.09028612077236176,0.01129220426082611,0.6928157806396484,0.18832503259181976,0.0029608530458062887,0.05533788725733757,0.05377940461039543,0.001558483811095357,CS2_1C,0.10701656341552734,0.24311241507530212,2.2410340309143066,0.3408023196177372,
72,0.08704699575901031,0.009573094546794891,0.6855531930923462,0.17270508408546448,0.0028333235532045364,0.006257869303226471,0.003118359949439764,0.0031395095866173506,CX2_1C,0.008328541181981564,0.28459012508392334,0.31000033020973206,0.34521403413552076,
73,0.0919380709528923,0.01467121671885252,0.6784989237785339,0.1818113625049591,0.003263939870521426,0.008429561741650105,0.007239394821226597,0.0011901671532541513,CS2_0.5C,0.005267173517495394,0.3472524881362915,0.23386509716510773,0.349610545164627,
74,0.1610288769006729,0.0847826823592186,0.6611047983169556,0.1936982125043869,0.004508110228925943,0.07188834249973297,0.07082854211330414,0.0010598013177514076,CS2_1C,0.1315067708492279,0.8628381490707397,2.689361572265625,0.35399171247704597,
75,0.08695248514413834,0.01035724114626646,0.6703429222106934,0.1814483404159546,0.004885369446128607,0.009215634316205978,0.00511570181697607,0.004099932499229908,CX2_1C,0.007885152474045753,0.25945279002189636,0.4554104208946228,0.35835739835078595,
76,0.09272915869951248,0.012042504735291004,0.7132899761199951,0.1803443282842636,0.00340442662127316,0.012813680805265903,0.007057627663016319,0.005756053142249584,CS2_0.5C,0.018738223239779472,0.3051527440547943,0.4083663821220398,0.3627074675780513,
77,0.08906178176403046,0.011486130766570568,0.6889791488647461,0.16613565385341644,0.0037094682920724154,0.044634412974119186,0.039087194949388504,0.00554721849039197,CS2_1C,0.03392200917005539,0.5311421751976013,0.7781810164451599,0.3670417874726313,
78,0.09171547740697861,0.011529291979968548,0.7133970856666565,0.17012688517570496,0.0034013146068900824,0.01709219254553318,0.004721281584352255,0.012370910495519638,CX2_1C,0.006501536350697279,0.3270246684551239,1.1980069875717163,0.3713602278765078,
79,0.08813239634037018,0.007494837045669556,0.7208049893379211,0.1641632616519928,0.0034889248199760914,0.030338890850543976,0.017312953248620033,0.013025936670601368,CS2_0.5C,0.01594972051680088,0.1711919903755188,0.9040231108665466,0.3756626611656808,
80,0.11744928359985352,0.0351308137178421,0.7380441427230835,0.1627718061208725,0.003754634875804186,0.01224141102284193,0.011659173294901848,0.000582237436901778,CS2_1C,0.010288333520293236,0.6769885420799255,0.3481030762195587,0.379948962255225,2.776959477796743
81,0.08872628211975098,0.0052659581415355206,0.7490605115890503,0.1545986384153366,0.008243377320468426,0.04558923840522766,0.03947390243411064,0.006115337833762169,CX2_1C,0.019591785967350006,0.19299517571926117,0.6891369223594666,0.3842190086035764,
82,0.08962351828813553,0.008879980072379112,0.7285659313201904,0.1475258767604828,0.005106465891003609,0.018112238496541977,0.008747084066271782,0.009365154430270195,CS2_0.5C,0.014217454008758068,0.21105419099330902,0.8530539870262146,0.3884726802160612,
83,0.11555977910757065,0.03103315830230713,0.7690001726150513,0.1467645913362503,0.0028837628196924925,0.10080813616514206,0.0988372266292572,0.001970909768715501,CS2_1C,0.07481838762760162,0.3468509018421173,1.567857265472412,0.39270985964766836,
84,0.0944710448384285,0.009756333194673061,0.770476222038269,0.14566175639629364,0.003839934943243861,0.011527697555720806,0.01117600779980421,0.00035168963950127363,CX2_1C,0.008096853271126747,0.14405624568462372,0.2971850037574768,0.3969304320050775,
85,0.10065173357725143,0.015741702169179916,0.7719236612319946,0.14995358884334564,0.002199772745370865,0.07368869334459305,0.010024073533713818,0.06366462260484695,CS2_0.5C,0.009734856896102428,0.30224087834358215,1.5607551336288452,0.401134284947946,
86,0.0960153117775917,0.007706690113991499,0.8042858242988586,0.14999078214168549,0.0038050231523811817,0.0336468368768692,0.03309684991836548,0.0005499864346347749,CS2_1C,0.022251218557357788,0.2331651896238327,0.5216248035430908,0.4053213086894629,
87,0.10164375603199005,0.016025744378566742,0.779600203037262,0.14400802552700043,0.004575840663164854,0.025800233706831932,0.013665742240846157,0.012134491465985775,CX2_1C,0.015186413191258907,0.31476154923439026,0.8868647217750549,0.4094913959961821,
88,0.1086428239941597,0.02029821276664734,0.8039692640304565,0.14864473044872284,0.005154493730515242,0.03162049129605293,0.013640944845974445,0.017979545518755913,CS2_0.5C,0.014961782842874527,0.48650747537612915,0.7630987167358398,0.41364444218713503,
89,0.11971495300531387,0.02981889620423317,0.8219965100288391,0.14279909431934357,0.0055644880048930645,0.013267687521874905,0.011208569630980492,0.002059117890894413,CS2_1C,0.018641965463757515,0.3336537480354309,0.5667343139648438,0.4177803451322397,
90,0.0983223170042038,0.005128346383571625,0.8529472351074219,0.14834539592266083,0.004819766152650118,0.027665384113788605,0.020295199006795883,0.007370185572654009,CX2_1C,0.012098317965865135,0.15427425503730774,0.5082850456237793,0.4218990052500078,
91,0.10754376649856567,0.015774650499224663,0.8389075994491577,0.1464276760816574,0.0055697644129395485,0.04322744533419609,0.005646745674312115,0.0375806987285614,CS2_0.5C,0.010577365756034851,0.2258802354335785,1.3110911846160889,0.42600032550456324,
92,0.13421069085597992,0.04052773118019104,0.8602012395858765,0.13927772641181946,0.006989422719925642,0.04558577015995979,0.03744964301586151,0.008136127144098282,CS2_1C,0.021277103573083878,0.4196620583534241,0.8180990815162659,0.4300842114019794,
93,0.10390395671129227,0.009903574362397194,0.8634761571884155,0.13948099315166473,0.006787151098251343,0.01227281428873539,0.0050990991294384,0.007173715624958277,CX2_1C,0.004358581732958555,0.26615962386131287,0.4326340854167938,0.434150570985945,
94,0.11834509670734406,0.020149318501353264,0.9063974618911743,0.13744935393333435,0.006835640873759985,0.02691299468278885,0.004307009279727936,0.022605985403060913,CS2_0.5C,0.010270225815474987,0.6108343601226807,0.5001405477523804,0.43819931483276786,
95,0.11188583821058273,0.012312403880059719,0.9170042276382446,0.1476905196905136,0.004884851630777121,0.03898157551884651,0.038444165140390396,0.000537410844117403,CS2_1C,0.01369752548635006,0.33344772458076477,0.42925357818603516,0.44223035604572614,
96,0.10734452307224274,0.008890142664313316,0.9089088439941406,0.14033488929271698,0.0054675075225532055,0.013609757646918297,0.0033052247017621994,0.010304532945156097,CX2_1C,0.01215974148362875,0.15213078260421753,0.5038148164749146,0.4462436102487797,
97,0.10971774905920029,0.009032105095684528,0.9298790097236633,0.1451205611228943,0.004417093005031347,0.022422026842832565,0.00528944656252861,0.017132580280303955,CS2_0.5C,0.007653945591300726,0.2878079414367676,0.5123040080070496,0.4502389955796462,
98,0.1054333820939064,0.005546152591705322,0.9264305830001831,0.1348789632320404,0.005002252757549286,0.009594224393367767,0.005889199674129486,0.0037050247192382812,CS2_1C,0.00790659710764885,0.15397480130195618,0.42110246419906616,0.4542164326822591,
99,0.11515200138092041,0.012468351051211357,0.9526187777519226,0.1400616616010666,0.00418687192723155,0.013940451666712761,0.007128585129976273,0.006811867002397776,CX2_1C,0.016864348202943802,0.19778504967689514,0.4451652467250824,0.45817584469861306,
100,0.11811161041259766,0.013294517993927002,0.9763015508651733,0.13768930733203888,0.0030247389804571867,0.06876464188098907,0.05371341109275818,0.015051230788230896,CS2_0.5C,0.08401788771152496,0.3167516887187958,1.8238046169281006,0.4621171572600098,2.3113097390426844
101,0.12869973480701447,0.023196285590529442,0.9829198122024536,0.1363612562417984,0.003934093751013279,0.01481724251061678,0.013660859316587448,0.0011563829611986876,CS2_1C,0.011571168899536133,0.30724141001701355,0.3217402994632721,0.466040298477715,
102,0.11338407546281815,0.008791428059339523,0.9772335886955261,0.13101837038993835,0.0031838032882660627,0.04859194904565811,0.035547178238630295,0.013044771738350391,CX2_1C,0.03048824518918991,0.2724767327308655,1.4419325590133667,0.46994519893303766,
103,0.12427246570587158,0.018195776268839836,0.9921124577522278,0.1302579641342163,0.0035255015827715397,0.04259831830859184,0.009026975370943546,0.03357134386897087,CS2_0.5C,0.011799423955380917,0.3557334840297699,0.9665874242782593,0.4738317916668404,
104,0.12487625330686569,0.01541396975517273,1.026236653327942,0.12839138507843018,0.004190478008240461,0.01954924874007702,0.018261611461639404,0.0012876365799456835,CS2_1C,0.01593952625989914,0.29728996753692627,0.4746178090572357,0.4777000121684978,
105,0.1240571066737175,0.013036498799920082,1.0413243770599365,0.12866704165935516,0.004548193421214819,0.01936555653810501,0.00980567280203104,0.00955988373607397,CX2_1C,0.011188283562660217,0.39844363927841187,0.6556314826011658,0.481549798364308,
106,0.13254275918006897,0.01757683791220188,1.0831836462020874,0.12238361686468124,0.005283819977194071,0.030433475971221924,0.005031165201216936,0.025402311235666275,CS2_0.5C,0.008709687739610672,0.28186801075935364,1.3646034002304077,0.4853810906053715,
107,0.15701618790626526,0.04022222012281418,1.0987591743469238,0.1260160505771637,0.006172379944473505,0.012442419305443764,0.009570765309035778,0.0028716539964079857,CS2_1C,0.006552515551447868,0.9582386612892151,0.3256930410861969,0.4891938316549518,
108,0.1255127489566803,0.0076685743406414986,1.1157405376434326,0.11588580906391144,0.004758242517709732,0.013104196637868881,0.006262620445340872,0.006841575726866722,CX2_1C,0.010387332178652287,0.24120207130908966,0.6018226742744446,0.4929879666753243,
109,0.1281324028968811,0.012142295017838478,1.0995820760726929,0.11100760847330093,0.004815097898244858,0.023636043071746826,0.009375362657010555,0.014260680414736271,CS2_0.5C,0.01258549839258194,0.2083026021718979,0.5540679097175598,0.49676344321412835,
110,0.14319811761379242,0.027130547910928726,1.1000545024871826,0.11220689117908478,0.004517742898315191,0.03024905174970627,0.025363950058817863,0.0048851026222109795,CS2_1C,0.014664139598608017,0.3164663016796112,0.6417902708053589,0.5005202111902354,
111,0.14118364453315735,0.01838625967502594,1.1637842655181885,0.1190377026796341,0.00467084301635623,0.0440991073846817,0.031551070511341095,0.012548037804663181,CX2_1C,0.017943251878023148,0.8807647228240967,0.6661633253097534,0.5042582228791403,
112,0.13484621047973633,0.01692226529121399,1.115978479385376,0.11944591999053955,0.003537988755851984,0.03467230871319771,0.03380647301673889,0.00086583400843665,CS2_0.5C,0.056910984218120575,0.4091840088367462,1.1990046501159668,0.5079774328978963,
113,0.1397600620985031,0.022033846005797386,1.1211493015289307,0.10248004645109177,0.004872855730354786,0.019433140754699707,0.014410155825316906,0.0050229839980602264,CS2_1C,0.011522741056978703,0.4922274649143219,0.5593397617340088,0.5116777981895941,
114,0.13733994960784912,0.016063440591096878,1.1535316705703735,0.10756366699934006,0.005451662931591272,0.007734911981970072,0.0042191981337964535,0.0035157138481736183,CX2_1C,0.006664805114269257,0.4310646951198578,0.2434290200471878,0.5153592780074099,
115,0.12805163860321045,0.006976777222007513,1.155531406402588,0.09766100347042084,0.0063867829740047455,0.008481990545988083,0.0068887644447386265,0.0015932259848341346,CS2_0.5C,0.009522362612187862,0.1841033697128296,0.35662534832954407,0.519021833898222,
