cell_id,cycle,q_normalized,discharge_capacity_ah,voltage_v,soh
MATR_b4c24,50,0.13180000909090908,0.14498001,3.1640639,0.9530013636363636
MATR_b4c24,50,0.1373821,0.15112031,3.1629901,0.9530013636363636
MATR_b4c24,50,0.14292726363636363,0.15721999,3.161921,0.9530013636363636
MATR_b4c24,50,0.14851290909090906,0.1633642,3.1609435,0.9530013636363636
MATR_b4c24,50,0.15410979090909088,0.16952077,3.159883,0.9530013636363636
MATR_b4c24,50,0.15967917272727272,0.17564709,3.1588311,0.9530013636363636
MATR_b4c24,50,0.16525265454545454,0.18177792,3.1578908,0.9530013636363636
MATR_b4c24,50,0.17080827272727273,0.1878891,3.1568646,0.9530013636363636
MATR_b4c24,50,0.17638386363636363,0.19402225,3.1558623,0.9530013636363636
MATR_b4c24,50,0.18197362727272726,0.20017099,3.1548696,0.9530013636363636
MATR_b4c24,50,0.1875591727272727,0.20631509,3.1538844,0.9530013636363636
MATR_b4c24,50,0.1931276909090909,0.21244046000000003,3.1528945,0.9530013636363636
MATR_b4c24,50,0.1986856636363636,0.21855423,3.1519475,0.9530013636363636
MATR_b4c24,50,0.20427753636363635,0.22470529,3.1509891,0.9530013636363636
MATR_b4c24,50,0.20986151818181817,0.23084767,3.1500325,0.9530013636363636
MATR_b4c24,50,0.21540556363636362,0.23694612,3.1490006,0.9530013636363636
MATR_b4c24,50,0.22099360909090907,0.24309297,3.1480556,0.9530013636363636
MATR_b4c24,50,0.2266036636363636,0.24926403,3.1471038,0.9530013636363636
MATR_b4c24,50,0.23213871818181817,0.25535259,3.1460176,0.9530013636363636
MATR_b4c24,50,0.23772489090909088,0.26149738,3.1450706,0.9530013636363636
MATR_b4c24,50,0.24327248181818178,0.26759973,3.1440625,0.9530013636363636
MATR_b4c24,50,0.24884015454545452,0.27372417,3.143003,0.9530013636363636
MATR_b4c24,50,0.25438433636363633,0.27982277,3.1421103,0.9530013636363636
MATR_b4c24,50,0.25994086363636365,0.28593495,3.1409602,0.9530013636363636
MATR_b4c24,50,0.26552425454545453,0.29207668000000003,3.1399722,0.9530013636363636
MATR_b4c24,50,0.27110741818181816,0.29821816,3.1389012,0.9530013636363636
MATR_b4c24,50,0.2766875,0.30435625,3.1378884,0.9530013636363636
MATR_b4c24,50,0.28223503636363634,0.31045854,3.1367431,0.9530013636363636
MATR_b4c24,50,0.2878112181818182,0.31659234,3.1356645,0.9530013636363636
MATR_b4c24,50,0.29338652727272724,0.32272518,3.1346068,0.9530013636363636
MATR_b4c24,50,0.29893607272727274,0.32882968,3.1335092,0.9530013636363636
MATR_b4c24,50,0.304488,0.3349368,3.1323819,0.9530013636363636
MATR_b4c24,50,0.3100644454545454,0.34107089,3.1312194,0.9530013636363636
MATR_b4c24,50,0.3156408090909091,0.34720489000000004,3.1300921,0.9530013636363636
MATR_b4c24,50,0.3212312636363636,0.35335439,3.1289783,0.9530013636363636
MATR_b4c24,50,0.32679837272727275,0.3594782100000001,3.1277871,0.9530013636363636
MATR_b4c24,50,0.3323563909090909,0.36559203,3.1265998,0.9530013636363636
MATR_b4c24,50,0.3379360909090909,0.3717297,3.1253972,0.9530013636363636
MATR_b4c24,50,0.34349593636363634,0.37784553,3.1241899,0.9530013636363636
MATR_b4c24,50,0.34905790909090906,0.3839637,3.1229396,0.9530013636363636
MATR_b4c24,50,0.35464202727272726,0.39010623,3.1217446,0.9530013636363636
MATR_b4c24,50,0.36017979090909086,0.39619776999999995,3.1205831,0.9530013636363636
MATR_b4c24,50,0.3657813,0.40235943,3.1192145,0.9530013636363636
MATR_b4c24,50,0.37133514545454543,0.40846866,3.1179633,0.9530013636363636
MATR_b4c24,50,0.37688769999999994,0.41457647,3.116715,0.9530013636363636
MATR_b4c24,50,0.38247110909090903,0.42071822,3.1154284,0.9530013636363636
MATR_b4c24,50,0.3880185454545454,0.4268204,3.114202,0.9530013636363636
MATR_b4c24,50,0.39360769999999995,0.43296847,3.112824,0.9530013636363636
MATR_b4c24,50,0.3991740636363636,0.43909147,3.1116109,0.9530013636363636
MATR_b4c24,50,0.4047394909090909,0.44521344,3.1102614,0.9530013636363636
MATR_b4c24,50,0.4103160181818182,0.45134762,3.1089082,0.9530013636363636
MATR_b4c24,50,0.4159048727272727,0.45749536,3.1075702,0.9530013636363636
MATR_b4c24,50,0.42147484545454544,0.46362233,3.1062112,0.9530013636363636
MATR_b4c24,50,0.42703829090909085,0.46974212,3.1049066,0.9530013636363636
MATR_b4c24,50,0.4326010545454545,0.47586116,3.1035371,0.9530013636363636
MATR_b4c24,50,0.4381764727272727,0.48199412,3.1021895,0.9530013636363636
MATR_b4c24,50,0.4437472909090909,0.48812202,3.1008258,0.9530013636363636
MATR_b4c24,50,0.44929095454545454,0.49422005,3.0993953,0.9530013636363636
MATR_b4c24,50,0.45489820909090906,0.50038803,3.0980115,0.9530013636363636
MATR_b4c24,50,0.46043314545454544,0.50647646,3.0966153,0.9530013636363636
MATR_b4c24,50,0.4660353909090909,0.51263893,3.0951886,0.9530013636363636
MATR_b4c24,50,0.4715843636363635,0.5187428,3.0938096,0.9530013636363636
MATR_b4c24,50,0.47716893636363633,0.52488583,3.0924058,0.9530013636363636
MATR_b4c24,50,0.48274094545454543,0.53101504,3.0909524,0.9530013636363636
MATR_b4c24,50,0.48831067272727274,0.53714174,3.0895839,0.9530013636363636
MATR_b4c24,50,0.49390369999999995,0.54329407,3.0881305,0.9530013636363636
MATR_b4c24,50,0.4994552818181817,0.54940081,3.0866361,0.9530013636363636
MATR_b4c24,50,0.5050500454545455,0.55555505,3.085197,0.9530013636363636
MATR_b4c24,50,0.5106177090909091,0.56167948,3.0837283,0.9530013636363636
MATR_b4c24,50,0.516189609090909,0.56780857,3.0822272,0.9530013636363636
MATR_b4c24,50,0.5217656181818181,0.57394218,3.0807014,0.9530013636363636
MATR_b4c24,50,0.5273401727272727,0.58007419,3.079206,0.9530013636363636
MATR_b4c24,50,0.5329116363636364,0.5862028,3.0776343,0.9530013636363636
MATR_b4c24,50,0.5384720454545454,0.59231925,3.0760322,0.9530013636363636
MATR_b4c24,50,0.5440431818181818,0.5984475,3.0744634,0.9530013636363636
MATR_b4c24,50,0.5496162181818182,0.60457784,3.0728745,0.9530013636363636
MATR_b4c24,50,0.5551565818181817,0.61067224,3.0712085,0.9530013636363636
MATR_b4c24,50,0.5607368727272727,0.61681056,3.0695682,0.9530013636363636
MATR_b4c24,50,0.5662915909090909,0.62292075,3.0678687,0.9530013636363636
MATR_b4c24,50,0.5718688545454544,0.62905574,3.0661178,0.9530013636363636
MATR_b4c24,50,0.5774067727272726,0.63514745,3.0643468,0.9530013636363636
MATR_b4c24,50,0.5830018636363635,0.64130205,3.0626111,0.9530013636363636
MATR_b4c24,50,0.5885549,0.64741039,3.060843,0.9530013636363636
MATR_b4c24,50,0.594138990909091,0.65355289,3.0590243,0.9530013636363636
MATR_b4c24,50,0.5996849818181818,0.65965348,3.0571609,0.9530013636363636
MATR_b4c24,50,0.605248,0.6657728,3.0551887,0.9530013636363636
MATR_b4c24,50,0.6108036909090908,0.6718840599999999,3.0532756,0.9530013636363636
MATR_b4c24,50,0.6163603636363636,0.6779964,3.0513406,0.9530013636363636
MATR_b4c24,50,0.6219195272727273,0.68411148,3.0492988,0.9530013636363636
MATR_b4c24,50,0.6275058363636363,0.69025642,3.0472131,0.9530013636363636
MATR_b4c24,50,0.6330548636363635,0.69636035,3.0451045,0.9530013636363636
MATR_b4c24,50,0.6386055727272727,0.70246613,3.0429645,0.9530013636363636
MATR_b4c24,50,0.6441866818181818,0.7086053500000001,3.0407748,0.9530013636363636
MATR_b4c24,50,0.6497614454545454,0.71473759,3.0384994,0.9530013636363636
MATR_b4c24,50,0.6553203909090909,0.72085243,3.036303,0.9530013636363636
MATR_b4c24,50,0.6609058363636363,0.72699642,3.0339112,0.9530013636363636
MATR_b4c24,50,0.6664776272727272,0.73312539,3.0315595,0.9530013636363636
MATR_b4c24,50,0.6720201,0.73922211,3.0291133,0.9530013636363636
MATR_b4c24,50,0.6776131272727272,0.74537444,3.0266271,0.9530013636363636
MATR_b4c24,50,0.6831769545454546,0.75149465,3.0240483,0.9530013636363636
MATR_b4c24,50,0.6887387181818182,0.75761259,3.0214238,0.9530013636363636
MATR_b4c24,50,0.6942973363636362,0.76372707,3.0187488,0.9530013636363636
MATR_b4c24,50,0.6998557909090908,0.76984137,3.0160422,0.9530013636363636
MATR_b4c24,50,0.7054295363636364,0.77597249,3.0131812,0.9530013636363636
MATR_b4c24,50,0.7110118909090909,0.78211308,3.0102744,0.9530013636363636
MATR_b4c24,50,0.7165724545454545,0.7882297,3.0073161,0.9530013636363636
MATR_b4c24,50,0.7221627272727271,0.794379,3.0042977,0.9530013636363636
MATR_b4c24,50,0.7277361909090908,0.80050981,3.0010686,0.9530013636363636
MATR_b4c24,50,0.7332919363636363,0.80662113,2.9978786,0.9530013636363636
MATR_b4c24,50,0.7388621545454545,0.81274837,2.9944625,0.9530013636363636
MATR_b4c24,50,0.7444417454545454,0.81888592,2.9909635,0.9530013636363636
MATR_b4c24,50,0.7500373272727272,0.82504106,2.9874263,0.9530013636363636
MATR_b4c24,50,0.7555892818181819,0.8311482100000002,2.9836602,0.9530013636363636
MATR_b4c24,50,0.7611481727272728,0.8372629900000002,2.979815,0.9530013636363636
MATR_b4c24,50,0.7667305272727273,0.84340358,2.9757714,0.9530013636363636
MATR_b4c24,50,0.7723311909090909,0.84956431,2.971643,0.9530013636363636
MATR_b4c24,50,0.7779057454545454,0.85569632,2.9672036,0.9530013636363636
MATR_b4c24,50,0.7834783999999999,0.86182624,2.9626622,0.9530013636363636
MATR_b4c24,50,0.7890351272727272,0.86793864,2.9578547,0.9530013636363636
MATR_b4c24,50,0.7946174818181817,0.87407923,2.9527345,0.9530013636363636
MATR_b4c24,50,0.8001774545454544,0.8801952,2.9474101,0.9530013636363636
MATR_b4c24,50,0.8057560181818181,0.88633162,2.9416776,0.9530013636363636
MATR_b4c24,50,0.811329,0.8924619,2.9357076,0.9530013636363636
MATR_b4c24,50,0.8169054454545454,0.89859599,2.9292665,0.9530013636363636
MATR_b4c24,50,0.8224876909090908,0.90473646,2.9224381,0.9530013636363636
MATR_b4c24,50,0.8280482636363636,0.91085309,2.9151263,0.9530013636363636
MATR_b4c24,50,0.833621509090909,0.91698366,2.9073367,0.9530013636363636
MATR_b4c24,50,0.8391765545454545,0.92309421,2.8987899,0.9530013636363636
MATR_b4c24,50,0.8447354454545454,0.92920899,2.8896403,0.9530013636363636
MATR_b4c24,50,0.8503094545454545,0.9353404,2.8796268,0.9530013636363636
MATR_b4c24,50,0.8554530181818182,0.94099832,2.8696113,0.9530013636363636
MATR_b4c24,50,0.8601697454545454,0.94618672,2.8596082,0.9530013636363636
MATR_b4c24,50,0.8645331272727272,0.95098644,2.8495412,0.9530013636363636
MATR_b4c24,50,0.8685288636363636,0.95538175,2.8395,0.9530013636363636
MATR_b4c24,50,0.8722614727272726,0.95948762,2.8294349,0.9530013636363636
MATR_b4c24,50,0.8757344727272727,0.96330792,2.8194165,0.9530013636363636
MATR_b4c24,50,0.8789623909090909,0.96685863,2.8093352,0.9530013636363636
MATR_b4c24,50,0.8820172909090909,0.97021902,2.7993073,0.9530013636363636
MATR_b4c24,50,0.8848572818181818,0.97334301,2.7892346,0.9530013636363636
MATR_b4c24,50,0.8875578636363636,0.97631365,2.7791591,0.9530013636363636
MATR_b4c24,50,0.8900799545454545,0.97908795,2.769135,0.9530013636363636
MATR_b4c24,50,0.8924551999999999,0.98170072,2.7590928,0.9530013636363636
MATR_b4c24,50,0.894735509090909,0.9842090600000001,2.7489724,0.9530013636363636
MATR_b4c24,50,0.8968769999999999,0.9865647,2.7388844,0.9530013636363636
MATR_b4c24,50,0.8989274999999999,0.98882025,2.728826,0.9530013636363636
MATR_b4c24,50,0.9008466090909091,0.99093127,2.7187018,0.9530013636363636
MATR_b4c24,50,0.9026967909090908,0.99296647,2.7086453,0.9530013636363636
MATR_b4c24,50,0.9044438636363636,0.9948882500000001,2.6985841,0.9530013636363636
MATR_b4c24,50,0.9060931181818181,0.99670243,2.6885476,0.9530013636363636
MATR_b4c24,50,0.9077057545454545,0.9984763300000001,2.6783624,0.9530013636363636
MATR_b4c24,50,0.9092053636363636,1.0001259,2.6683154,0.9530013636363636
MATR_b4c24,50,0.9106606363636364,1.0017267,2.6581445,0.9530013636363636
MATR_b4c24,50,0.9120169999999999,1.0032187,2.6480899,0.9530013636363636
MATR_b4c24,50,0.9133417272727272,1.0046759,2.6379628,0.9530013636363636
MATR_b4c24,50,0.9145721818181818,1.0060294,2.6279397,0.9530013636363636
MATR_b4c24,50,0.915764909090909,1.0073414,2.6178794,0.9530013636363636
MATR_b4c24,50,0.9169115454545453,1.0086027,2.6077523,0.9530013636363636
MATR_b4c24,50,0.918018909090909,1.0098208,2.5975385,0.9530013636363636
MATR_b4c24,50,0.9190672727272727,1.010974,2.5874362,0.9530013636363636
MATR_b4c24,50,0.9200412727272728,1.0120454,2.5773664,0.9530013636363636
MATR_b4c24,50,0.9209990909090908,1.013099,2.5619712,0.9530013636363636
MATR_b4c24,50,0.9227904545454545,1.0150695,2.5465512,0.9530013636363636
MATR_b4c24,50,0.9235997272727272,1.0159597,2.5364347,0.9530013636363636
MATR_b4c24,50,0.924368909090909,1.0168058,2.5211376999999997,0.9530013636363636
MATR_b4c24,50,0.925856,1.0184416,2.5056605,0.9530013636363636
MATR_b4c24,50,0.9265254545454544,1.019178,2.49040365,0.9530013636363636
MATR_b4c24,50,0.9277686363636364,1.0205455,2.47029305,0.9530013636363636
MATR_b4c24,50,0.9289147272727273,1.0218062,2.4498758499999997,0.9530013636363636
MATR_b4c24,50,0.9299310909090909,1.0229242,2.424300666666667,0.9530013636363636
MATR_b4c24,50,0.9312990909090909,1.024429,2.39840605,0.9530013636363636
MATR_b4c24,50,0.9320956363636363,1.0253052,2.3727676333333334,0.9530013636363636
MATR_b4c24,50,0.9331272727272727,1.02644,2.336570275,0.9530013636363636
MATR_b4c24,50,0.9343332727272727,1.0277666,2.2887667400000002,0.9530013636363636
MATR_b4c24,50,0.9355338181818181,1.0290872,2.23574992,0.9530013636363636
MATR_b4c24,50,0.9365495454545454,1.0302045,2.1706417,0.9530013636363636
MATR_b4c24,50,0.9377156363636362,1.0314872,2.0924289714285718,0.9530013636363636
MATR_b4c24,50,0.9387543636363636,1.0326298,2.024351475,0.9530013636363636
MATR_b4c24,50,0.9431401818181817,1.0374542,1.9997888,0.9530013636363636
MATR_b4c24,50,0.9450855454545454,1.0395941,1.9998603,0.9530013636363636
MATR_b4c24,50,0.9462011818181817,1.0408213,1.9999156,0.9530013636363636
MATR_b4c24,50,0.9469650909090909,1.0416616,1.9999967,0.9530013636363636
MATR_b4c24,50,0.9475591818181817,1.0423151,1.9999776,0.9530013636363636
MATR_b4c24,50,0.9480511818181817,1.0428563,1.9999986,0.9530013636363636
MATR_b4c24,50,0.9484741818181818,1.0433216,1.9999204,0.9530013636363636
MATR_b4c24,50,0.9488432727272726,1.0437276,1.9999623,0.9530013636363636
MATR_b4c24,50,0.9491704545454546,1.0440875,2.0000367,0.9530013636363636
MATR_b4c24,50,0.9494604545454545,1.0444065,1.9999681,0.9530013636363636
MATR_b4c24,50,0.9497236363636363,1.044696,1.99997,0.9530013636363636
MATR_b4c24,50,0.9499639090909091,1.0449603,2.0000062,0.9530013636363636
MATR_b4c24,50,0.9501841818181819,1.0452026,2.0000281,0.9530013636363636
MATR_b4c24,50,0.9503874545454546,1.0454262,1.9999499,0.9530013636363636
MATR_b4c24,50,0.9505786363636364,1.0456365,2.0000119,0.9530013636363636
MATR_b4c24,50,0.9507566363636363,1.0458323,1.9999738,0.9530013636363636
MATR_b4c24,50,0.9509240909090907,1.0460165,1.9999604,0.9530013636363636
MATR_b4c24,50,0.9510807272727271,1.0461888,1.9999814,0.9530013636363636
MATR_b4c24,50,0.9512290909090908,1.046352,1.999969,0.9530013636363636
MATR_b4c24,50,0.9513686363636363,1.0465055,1.9998708,0.9530013636363636
MATR_b4c24,50,0.9515014545454544,1.0466516,2.0000501,0.9530013636363636
MATR_b4c24,50,0.9516277272727272,1.0467905,2.0001073,0.9530013636363636
MATR_b4c24,50,0.9517472727272726,1.046922,2.0000186,0.9530013636363636
MATR_b4c24,50,0.9518615454545454,1.0470477,2.000073,0.9530013636363636
MATR_b4c24,50,0.9519697272727272,1.0471667,2.000011,0.9530013636363636
MATR_b4c24,50,0.9520721818181818,1.0472794,2.0000205,0.9530013636363636
MATR_b4c24,50,0.952170909090909,1.047388,1.999969,0.9530013636363636
MATR_b4c24,50,0.9522642727272727,1.0474907,1.9999804,0.9530013636363636
MATR_b4c24,50,0.9523531818181817,1.0475885,1.9999042,0.9530013636363636
MATR_b4c24,50,0.952437818181818,1.0476816,2.0000539,0.9530013636363636
MATR_b4c24,50,0.9525195454545454,1.0477715,2.0000005,0.9530013636363636
MATR_b4c24,50,0.9525974545454544,1.0478572,2.0000043,0.9530013636363636
MATR_b4c24,50,0.952672,1.0479392,1.9999394,0.9530013636363636
MATR_b4c24,50,0.9527442727272727,1.0480187,1.9999471,0.9530013636363636
MATR_b4c24,50,0.9528135454545453,1.0480949,2.000051,0.9530013636363636
MATR_b4c24,50,0.952880909090909,1.048169,1.999949,0.9530013636363636
MATR_b4c24,50,0.9529462727272726,1.0482409,2.0000567,0.9530013636363636
MATR_b4c24,50,0.9530009999999999,1.0483011,2.0000882,0.9530013636363636
MATR_b4c24,130,6.4588105454545445e-06,7.104691599999999e-06,3.5294858,0.9512886363636363
MATR_b4c24,130,0.0009558939090909091,0.0010514833,3.4508214,0.9512886363636363
MATR_b4c24,130,0.0018993409090909087,0.002089275,3.419840333333333,0.9512886363636363
MATR_b4c24,130,0.003225906909090909,0.0035484976,3.3941431,0.9512886363636363
MATR_b4c24,130,0.004348405181818182,0.0047832457,3.3738756,0.9512886363636363
MATR_b4c24,130,0.005747289363636363,0.0063220183,3.3585143,0.9512886363636363
MATR_b4c24,130,0.006559127545454545,0.0072150403,3.3432622,0.9512886363636363
MATR_b4c24,130,0.008388938909090909,0.0092278328,3.3281713,0.9512886363636363
MATR_b4c24,130,0.009433896363636363,0.010377286,3.3180985,0.9512886363636363
MATR_b4c24,130,0.010571194545454545,0.011628314,3.3080468,0.9512886363636363
MATR_b4c24,130,0.011856963636363635,0.01304266,3.2980399,0.9512886363636363
MATR_b4c24,130,0.013231623636363635,0.014554786,3.2879596,0.9512886363636363
MATR_b4c24,130,0.01478027909090909,0.016258307,3.2779222,0.9512886363636363
MATR_b4c24,130,0.016547290909090906,0.01820202,3.2678504,0.9512886363636363
MATR_b4c24,130,0.018546555454545453,0.020401211,3.2577748,0.9512886363636363
MATR_b4c24,130,0.020840372727272724,0.02292441,3.2477565,0.9512886363636363
MATR_b4c24,130,0.023557570909090907,0.025913328,3.2377019,0.9512886363636363
MATR_b4c24,130,0.02686492545454545,0.029551418,3.2276731,0.9512886363636363
MATR_b4c24,130,0.031055743636363636,0.034161318,3.2176461,0.9512886363636363
MATR_b4c24,130,0.03662723727272727,0.040289961,3.2077966,0.9512886363636363
MATR_b4c24,130,0.042218755454545454,0.046440631,3.2006383,0.9512886363636363
MATR_b4c24,130,0.04777983545454545,0.052557819,3.1952138,0.9512886363636363
MATR_b4c24,130,0.05335023454545454,0.058685258,3.1909537,0.9512886363636363
MATR_b4c24,130,0.05893365181818181,0.064827017,3.1876225,0.9512886363636363
MATR_b4c24,130,0.06451797727272726,0.070969775,3.1847177,0.9512886363636363
MATR_b4c24,130,0.0700947509090909,0.077104226,3.1824136,0.9512886363636363
MATR_b4c24,130,0.0756603009090909,0.083226331,3.1802897,0.9512886363636363
MATR_b4c24,130,0.08125341727272727,0.089378759,3.1784101,0.9512886363636363
MATR_b4c24,130,0.08681839818181818,0.095500238,3.1766629,0.9512886363636363
MATR_b4c24,130,0.0924092909090909,0.10165022,3.1751742,0.9512886363636363
MATR_b4c24,130,0.09798418181818182,0.1077826,3.1736722,0.9512886363636363
MATR_b4c24,130,0.10356289090909089,0.11391918,3.1722865,0.9512886363636363
MATR_b4c24,130,0.10911668181818182,0.12002835,3.1709571,0.9512886363636363
MATR_b4c24,130,0.11468383636363637,0.12615222,3.1697383,0.9512886363636363
MATR_b4c24,130,0.12026188181818181,0.13228807,3.1684937,0.9512886363636363
MATR_b4c24,130,0.12581780909090906,0.13839959,3.1674094,0.9512886363636363
MATR_b4c24,130,0.13142098181818182,0.14456308,3.1662803,0.9512886363636363
MATR_b4c24,130,0.1369726818181818,0.15066995,3.165154,0.9512886363636363
MATR_b4c24,130,0.14256325454545452,0.15681958,3.1640592,0.9512886363636363
MATR_b4c24,130,0.1481422909090909,0.16295652,3.1630158,0.9512886363636363
MATR_b4c24,130,0.15370264545454543,0.16907291,3.1619468,0.9512886363636363
MATR_b4c24,130,0.15926258181818181,0.17518884,3.1609082,0.9512886363636363
MATR_b4c24,130,0.16486662727272727,0.18135329000000003,3.1598401,0.9512886363636363
MATR_b4c24,130,0.1704143090909091,0.18745574000000004,3.1589494,0.9512886363636363
MATR_b4c24,130,0.17599700909090907,0.19359670999999998,3.1578841,0.9512886363636363
MATR_b4c24,130,0.18153034545454544,0.19968338,3.1568856,0.9512886363636363
MATR_b4c24,130,0.18711189999999997,0.20582309,3.1558995,0.9512886363636363
MATR_b4c24,130,0.1926726,0.21193986,3.1549115,0.9512886363636363
MATR_b4c24,130,0.19822485454545455,0.21804734000000003,3.153893,0.9512886363636363
MATR_b4c24,130,0.2038006727272727,0.22418074,3.1528955,0.9512886363636363
MATR_b4c24,130,0.20936094545454545,0.23029704,3.151958,0.9512886363636363
MATR_b4c24,130,0.2149310818181818,0.23642419,3.1509662,0.9512886363636363
MATR_b4c24,130,0.22050301818181817,0.24255332000000002,3.1499228,0.9512886363636363
MATR_b4c24,130,0.22605505454545452,0.24866056,3.1490045,0.9512886363636363
MATR_b4c24,130,0.2316571636363636,0.25482288,3.1479163,0.9512886363636363
MATR_b4c24,130,0.23720139999999998,0.26092154,3.1469121,0.9512886363636363
MATR_b4c24,130,0.2427725636363636,0.26704982,3.145926,0.9512886363636363
MATR_b4c24,130,0.24835383636363637,0.27318922,3.1449027,0.9512886363636363
MATR_b4c24,130,0.25391204545454543,0.27930325,3.1438594,0.9512886363636363
MATR_b4c24,130,0.25948137272727273,0.28542951000000005,3.1427436,0.9512886363636363
MATR_b4c24,130,0.2650442727272727,0.2915487,3.1417613,0.9512886363636363
MATR_b4c24,130,0.27060015454545455,0.29766017000000006,3.1406846,0.9512886363636363
MATR_b4c24,130,0.2761667727272727,0.30378345,3.1396422,0.9512886363636363
MATR_b4c24,130,0.28172089090909086,0.30989298,3.1384826,0.9512886363636363
MATR_b4c24,130,0.28731091818181814,0.31604201,3.137445,0.9512886363636363
MATR_b4c24,130,0.29287105454545453,0.32215816,3.1363025,0.9512886363636363
MATR_b4c24,130,0.29843249090909085,0.32827574,3.1351943,0.9512886363636363
MATR_b4c24,130,0.30401904545454544,0.33442095,3.1340976,0.9512886363636363
MATR_b4c24,130,0.30958963636363634,0.3405486,3.1328321,0.9512886363636363
MATR_b4c24,130,0.3151537636363636,0.34666914,3.1317315,0.9512886363636363
MATR_b4c24,130,0.3207433727272727,0.35281771,3.130569,0.9512886363636363
MATR_b4c24,130,0.3263073090909091,0.35893804000000007,3.1294131,0.9512886363636363
MATR_b4c24,130,0.3318650090909091,0.36505151,3.1281972,0.9512886363636363
MATR_b4c24,130,0.3374363909090909,0.37118003,3.127007,0.9512886363636363
MATR_b4c24,130,0.3430178727272727,0.37731966,3.1257491,0.9512886363636363
MATR_b4c24,130,0.3485524363636363,0.38340768,3.1244941,0.9512886363636363
MATR_b4c24,130,0.3541405909090909,0.38955465,3.1232381,0.9512886363636363
MATR_b4c24,130,0.35972792727272723,0.39570072,3.1220508,0.9512886363636363
MATR_b4c24,130,0.36527191818181814,0.40179911,3.1208243,0.9512886363636363
MATR_b4c24,130,0.37084172727272724,0.4079259,3.1195149,0.9512886363636363
MATR_b4c24,130,0.37643056363636357,0.41407362,3.1182122,0.9512886363636363
MATR_b4c24,130,0.38199080909090904,0.42018989,3.1169925,0.9512886363636363
MATR_b4c24,130,0.3875509727272727,0.42630607,3.1156545,0.9512886363636363
MATR_b4c24,130,0.39310623636363634,0.43241686,3.1143727,0.9512886363636363
MATR_b4c24,130,0.3986871545454545,0.43855587,3.1129975,0.9512886363636363
MATR_b4c24,130,0.4042598636363636,0.44468585000000005,3.1116824,0.9512886363636363
MATR_b4c24,130,0.4098046636363636,0.45078513,3.1103044,0.9512886363636363
