iteration,joint_total,joint_task,joint_domain,joint_fuzzy,joint_orthogonality,meta_total,meta_support,meta_query,meta_query_domain,body_update_norm,joint_gradient_norm,meta_gradient_norm,grl_strength,source_cv_meta_mae_cycles
14,0.2605123817920685,0.1669454127550125,0.9165449738502502,0.018405023962259293,0.009922103956341743,0.5457696318626404,0.03797965869307518,0.5077899694442749,CX2_0.5C,0.0025993655435740948,0.327076256275177,0.8481719493865967,0.069885890316429,
15,0.22804756462574005,0.13262929022312164,0.9298620223999023,0.021240083500742912,0.013700583018362522,0.28689688444137573,0.24460071325302124,0.042296163737773895,CX2_1C,0.011289693415164948,0.3714136481285095,0.592041015625,0.0748596906874992,
16,0.2519817054271698,0.15848441421985626,0.8991810083389282,0.021699968725442886,0.02494189143180847,0.274370014667511,0.24252964556217194,0.03184036165475845,CS2_1C,0.015397025272250175,0.3445742130279541,0.5875080823898315,0.07982976911113138,
17,0.22672811150550842,0.1341208815574646,0.8898542523384094,0.023674720898270607,0.024380700662732124,0.4765223264694214,0.027727946639060974,0.4487943649291992,CX2_0.5C,0.0019151570741087198,0.4052102267742157,1.3848820924758911,0.08479588154870199,
18,0.22210539877414703,0.1301192045211792,0.8792982697486877,0.030898552387952805,0.025114450603723526,0.20668244361877441,0.16036252677440643,0.046319909393787384,CX2_1C,0.026943758130073547,0.3595777750015259,0.8696632385253906,0.08975778474716023,
19,0.24227747321128845,0.15056538581848145,0.8746683597564697,0.030898014083504677,0.027003435418009758,0.239276722073555,0.21877701580524445,0.02049970254302025,CS2_1C,0.027876965701580048,0.40559738874435425,0.9684969186782837,0.09471523628617873,
20,0.17753936350345612,0.08741439878940582,0.8632748126983643,0.029773682355880737,0.023087995126843452,0.3463403880596161,0.033289797604084015,0.31305059790611267,CX2_0.5C,0.002820821711793542,0.2899332344532013,2.135580062866211,0.0996679946249559,31.801017226405566
21,0.19351959228515625,0.10300499200820923,0.8608896136283875,0.03736349195241928,0.025574740022420883,0.2201414704322815,0.16848929226398468,0.05165218189358711,CX2_1C,0.026883529499173164,0.42063450813293457,0.8533062934875488,0.10461581914865059,
22,0.16905951499938965,0.07651454955339432,0.8717685341835022,0.0338318757712841,0.03676515817642212,0.13822241127490997,0.128359854221344,0.009862561710178852,CS2_1C,0.038963135331869125,0.44356876611709595,1.1317577362060547,0.10955847021442966,
23,0.16731414198875427,0.07645054161548615,0.8527937531471252,0.03701336681842804,0.03733566403388977,0.15626665949821472,0.03219989687204361,0.12406676262617111,CX2_0.5C,0.002404250903055072,0.7493335604667664,1.1936233043670654,0.11449570919711105,
24,0.14604069292545319,0.0532764308154583,0.8688822388648987,0.0330149382352829,0.042252812534570694,0.14705118536949158,0.10082803666591644,0.046223148703575134,CX2_1C,0.03984847292304039,0.6402890682220459,1.2418713569641113,0.11942729853438583,
25,0.23716947436332703,0.14467525482177734,0.853166401386261,0.041001707315444946,0.0512748546898365,0.06713016331195831,0.05872392654418945,0.00840623676776886,CS2_1C,0.031733497977256775,0.22956505417823792,0.726148247718811,0.12435300177159614,
26,0.13023607432842255,0.038857217878103256,0.8577627539634705,0.041097793728113174,0.03547700494527817,0.11650772392749786,0.031320683658123016,0.08518704026937485,CX2_0.5C,0.0029992093332111835,0.4416557848453522,2.111157178878784,0.12927258360605842,
27,0.13131368160247803,0.04177957773208618,0.8293406963348389,0.049686115235090256,0.04115723818540573,0.13578438758850098,0.0918467715382576,0.04393760859966278,CX2_1C,0.03813861310482025,0.5597394108772278,0.9071489572525024,0.13418580993090856,
28,0.11434122920036316,0.02624831162393093,0.8180937170982361,0.05229426547884941,0.03668830543756485,0.0336068794131279,0.02510271593928337,0.008504163473844528,CS2_1C,0.006740226875990629,0.37051132321357727,0.20389272272586823,0.1390924478784581,
29,0.20892666280269623,0.11966707557439804,0.8309329748153687,0.051752232015132904,0.03578672185540199,0.04455801099538803,0.021816503256559372,0.02274150773882866,CX2_0.5C,0.001617130939848721,0.49200597405433655,0.8498653173446655,0.14399226586303726,
30,0.2317006140947342,0.14210157096385956,0.8373388648033142,0.05088863894343376,0.0332072488963604,0.0767490565776825,0.04164528101682663,0.035103779286146164,CX2_1C,0.04216902703046799,0.3912595510482788,0.992189347743988,0.14888503362331806,
31,0.11553684622049332,0.02882820926606655,0.8079496622085571,0.06219736859202385,0.028038058429956436,0.07157003879547119,0.06642097234725952,0.00514906644821167,CS2_1C,0.026617547497153282,0.49927616119384766,0.8385996222496033,0.1537705222640926,
32,0.23214292526245117,0.14449149370193481,0.811475932598114,0.06363403052091599,0.03322133794426918,0.12283611297607422,0.02965429797768593,0.09318181127309799,CX2_0.5C,0.013133430853486061,0.43581801652908325,3.1162936687469482,0.158648504297499,
33,0.11620604246854782,0.030395381152629852,0.7978710532188416,0.06262212991714478,0.028924524784088135,0.056075725704431534,0.013645743019878864,0.042429983615875244,CX2_1C,0.018972251564264297,0.3484739065170288,0.4444812834262848,0.16351875368367264,
34,0.11564844846725464,0.03211989998817444,0.774496853351593,0.06989387422800064,0.02584170550107956,0.03267013281583786,0.02804417535662651,0.004625956527888775,CS2_1C,0.00832218024879694,0.5894779562950134,0.213124081492424,0.16838104587081482,
35,0.13116824626922607,0.04865431785583496,0.7705761194229126,0.06856761127710342,0.020279312506318092,0.025330685079097748,0.02400134690105915,0.0013293391093611717,CX2_0.5C,0.003061755560338497,1.3704322576522827,0.32021623849868774,0.17323515783466026,
36,0.10912562161684036,0.026315543800592422,0.7704898715019226,0.07285940647125244,0.02118123695254326,0.05573424696922302,0.017168018966913223,0.0385662280023098,CX2_1C,0.0166608989238739,0.35323092341423035,0.4957534968852997,0.17808086811733026,
37,0.1615304946899414,0.07853537052869797,0.7686214447021484,0.081280417740345,0.020689502358436584,0.04603328928351402,0.03519611805677414,0.010837171226739883,CS2_1C,0.027376489713788033,0.18406376242637634,0.6479029059410095,0.18291795686556012,
38,0.10550776869058609,0.02627810835838318,0.7302439212799072,0.0856444239616394,0.01923045516014099,0.06263285130262375,0.023846203461289406,0.03878664970397949,CX2_0.5C,0.0029740058816969395,0.2048148661851883,1.5168222188949585,0.1877462058682855,
39,0.10770546644926071,0.02691926248371601,0.7546338438987732,0.08041218668222427,0.013022100552916527,0.058433450758457184,0.01971006952226162,0.038723383098840714,CX2_1C,0.01780352182686329,0.19972878694534302,0.5770266056060791,0.1925653985935758,
40,0.10554389655590057,0.027270536869764328,0.7218329906463623,0.08976076543331146,0.01602025330066681,0.05048216134309769,0.041056498885154724,0.009425663389265537,CS2_1C,0.01576651632785797,0.35656630992889404,0.4905562102794647,0.197375320224904,16.069353139263697
41,0.0967671349644661,0.019891899079084396,0.7042291164398193,0.10180141031742096,0.01362255122512579,0.045312147587537766,0.026852767914533615,0.01845937967300415,CX2_0.5C,0.0028455446008592844,0.33904457092285156,0.8065925240516663,0.20217575769673957,
42,0.10921522974967957,0.02874331921339035,0.7485790848731995,0.08860252797603607,0.011838641948997974,0.051544032990932465,0.008265132084488869,0.043278902769088745,CX2_1C,0.007375536486506462,0.35169121623039246,0.2732713520526886,0.2069664997294527,
43,0.10575702041387558,0.02618875354528427,0.732022225856781,0.10309523344039917,0.012112881988286972,0.36893773078918457,0.3651038110256195,0.0038339230231940746,CS2_1C,0.030484462156891823,0.2868508994579315,0.7904400825500488,0.21174733686352099,
44,0.1108921468257904,0.026798954233527184,0.7734288573265076,0.10256507247686386,0.01622042991220951,0.034014031291007996,0.01989181898534298,0.014122214168310165,CX2_0.5C,0.004101727157831192,0.2479720562696457,0.6563953757286072,0.21651806149302866,
45,0.10084819048643112,0.020868340507149696,0.7409873604774475,0.10051164031028748,0.008555347099900246,0.061462193727493286,0.0237110685557127,0.037751127034425735,CX2_1C,0.02364218793809414,0.15044891834259033,0.8006914258003235,0.22127846789844408,
46,0.0993422269821167,0.02245437167584896,0.702745795249939,0.1117788702249527,0.010243244469165802,0.0438053123652935,0.04240131005644798,0.0014040026580914855,CS2_1C,0.020665064454078674,0.2475108802318573,0.6195498108863831,0.22602835227867102,
47,0.09810923039913177,0.020166611298918724,0.7147136330604553,0.10640222579240799,0.011511420831084251,0.056043729186058044,0.031132154166698456,0.02491157315671444,CX2_0.5C,0.0030680177733302116,0.1458170861005783,0.6759257912635803,0.2307675127823643,
48,0.10645869374275208,0.025887539610266685,0.7376155853271484,0.11817089468240738,0.009010516107082367,0.04581880941987038,0.008491511456668377,0.037327297031879425,CX2_1C,0.011636233888566494,0.4328421652317047,0.3220716416835785,0.23549574953849794,
49,0.10292042046785355,0.023314474150538445,0.7341171503067017,0.11021449416875839,0.0068350001238286495,0.04984351247549057,0.0440993495285511,0.005744164809584618,CS2_1C,0.023992415517568588,0.23223502933979034,0.7225629687309265,0.2402128646861803,
50,0.10046481341123581,0.01928449049592018,0.7523624897003174,0.10615750402212143,0.006361908745020628,0.03137125447392464,0.024203423410654068,0.0071678305976092815,CX2_0.5C,0.0032301091123372316,0.15933015942573547,0.533653736114502,0.2449186624037092,
51,0.09654654562473297,0.015183602459728718,0.7584055066108704,0.09954658895730972,0.005450517404824495,0.04007495194673538,0.004232036881148815,0.03584291413426399,CX2_1C,0.005268682725727558,0.09702491760253906,0.18303067982196808,0.2496129489368586,
52,0.10381747037172318,0.0233205184340477,0.7427125573158264,0.11175908148288727,0.006377473007887602,0.08871102333068848,0.07717762142419815,0.011533403769135475,CS2_1C,0.02714068815112114,0.3598994016647339,0.98768150806427,0.25429553262639115,
53,0.2054821103811264,0.12360651046037674,0.7654666900634766,0.09676630049943924,0.004906192421913147,0.03222064673900604,0.02091994136571884,0.011300703510642052,CX2_0.5C,0.003950756508857012,0.34356963634490967,0.5997375249862671,0.25896622393478985,
54,0.1012139692902565,0.019937535747885704,0.7557839751243591,0.10088858008384705,0.006536045577377081,0.03945332020521164,0.006771719548851252,0.032681599259376526,CX2_1C,0.007647702470421791,0.18868255615234375,0.34572598338127136,0.2636248354722033,
55,0.09968968480825424,0.020842617377638817,0.7264624834060669,0.11318664252758026,0.005414757411926985,0.030086271464824677,0.026320304721593857,0.003765967208892107,CS2_1C,0.013352448120713234,0.13881367444992065,0.4981492757797241,0.2682711820216015,
56,0.09985246509313583,0.017525332048535347,0.7639742493629456,0.11049926280975342,0.004047449678182602,0.055615346878767014,0.019905563443899155,0.03570978343486786,CX2_0.5C,0.0019673246424645185,0.20571330189704895,1.5221706628799438,0.2729050805631328,
57,0.10525501519441605,0.019983923062682152,0.7933958172798157,0.10855688154697418,0.005036620888859034,0.03766932711005211,0.00686197355389595,0.03080735355615616,CX2_1C,0.010828620754182339,0.15996164083480835,0.3033977150917053,0.2775263502976837,
58,0.11302422732114792,0.028817659243941307,0.7868927121162415,0.10350941121578217,0.0034182644449174404,0.029465273022651672,0.025014154613018036,0.004451119340956211,CS2_1C,0.014280994422733784,0.4354018270969391,0.3952539265155792,0.28213481266963414,
59,0.10138045251369476,0.018883410841226578,0.7661066651344299,0.1088794618844986,0.004423976875841618,0.030150825157761574,0.017261238768696785,0.012889586389064789,CX2_0.5C,0.0021968320943415165,0.24334578216075897,0.8365129232406616,0.28673029138880346,
60,0.10139339417219162,0.016468264162540436,0.7858543992042542,0.11721888929605484,0.00478744599968195,0.04006412252783775,0.0036112023517489433,0.036452919244766235,CX2_1C,0.005839115474373102,0.18845459818840027,0.239164337515831,0.2913126124515908,11.074236683616324
61,0.18892867863178253,0.10525962710380554,0.7746599316596985,0.1130150780081749,0.00552299665287137,0.02521529607474804,0.023769015446305275,0.0014462810941040516,CS2_1C,0.007982769049704075,0.19635789096355438,0.3522578775882721,0.2958816041613006,
62,0.20278191566467285,0.11892938613891602,0.7794864773750305,0.10531827062368393,0.006379568018019199,0.02902759611606598,0.015990551561117172,0.013037044554948807,CX2_0.5C,0.0051621003076434135,0.2283645123243332,0.6597033739089966,0.3004370971476542,
63,0.10169667750597,0.018378030508756638,0.7681945562362671,0.11791576445102692,0.0060340641066432,0.054209671914577484,0.02214341051876545,0.032066259533166885,CX2_1C,0.026962870731949806,0.22521615028381348,0.5999270677566528,0.3049789243854888,
64,0.10230982303619385,0.020746886730194092,0.755284309387207,0.11268848180770874,0.00400070333853364,0.02911129966378212,0.027169395238161087,0.0019419038435444236,CS2_1C,0.009521628729999065,0.25286146998405457,0.3050025701522827,0.30950692121263845,
65,0.10677135735750198,0.021995412185788155,0.7813358902931213,0.1238890290260315,0.004479079972952604,0.018559804186224937,0.015724893659353256,0.0028349102940410376,CX2_0.5C,0.0027034878730773926,0.2107013463973999,0.40389081835746765,0.31402092534699766,
66,0.10569322854280472,0.015940437093377113,0.8299973011016846,0.11662568151950836,0.00921775121241808,0.31996414065361023,0.28582605719566345,0.03413807228207588,CX2_1C,0.015809865668416023,0.14929352700710297,0.5052504539489746,0.3185207769027709,
67,0.09955783933401108,0.01479284930974245,0.7790243029594421,0.1263030469417572,0.005474120378494263,0.026646794751286507,0.025558356195688248,0.0010884383227676153,CS2_1C,0.010278494097292423,0.3119050860404968,0.31121954321861267,0.3230063184059049,
68,0.09745455533266068,0.013349335640668869,0.7798005938529968,0.1115759089589119,0.0054636807180941105,0.041239090263843536,0.012839587405323982,0.028399504721164703,CX2_0.5C,0.004336998797953129,0.32208508253097534,1.0226099491119385,0.3274773948087055,
69,0.10708798468112946,0.02202463150024414,0.7906284928321838,0.10685021430253983,0.006579912733286619,0.022906333208084106,0.003582748118788004,0.01932358555495739,CX2_1C,0.005880298092961311,0.1702178418636322,0.2034263014793396,0.33193385350364046,
70,0.11909723281860352,0.031073257327079773,0.8246662616729736,0.10013148933649063,0.005507790017873049,0.024277256801724434,0.02067212574183941,0.003605130361393094,CS2_1C,0.011892138980329037,0.38326773047447205,0.34174099564552307,0.3363755443363323,
71,0.10463403910398483,0.015683066099882126,0.8373728394508362,0.09559613466262817,0.004338745027780533,0.035085324198007584,0.020796163007616997,0.014289161190390587,CX2_0.5C,0.0065569402649998665,0.22350530326366425,0.8014678955078125,0.3408023196177372,
72,0.10028162598609924,0.010040856897830963,0.8473713397979736,0.0983988419175148,0.005836939439177513,0.033066168427467346,0.007288236171007156,0.02577793039381504,CX2_1C,0.010486123152077198,0.1967591941356659,0.5882977843284607,0.34521403413552076,
73,0.10278428345918655,0.01038829144090414,0.8715603351593018,0.09439372271299362,0.005202689673751593,0.02074820175766945,0.01919173076748848,0.00155647040810436,CS2_1C,0.012147266417741776,0.2551330327987671,0.32081732153892517,0.349610545164627,
74,0.10909131914377213,0.015619056299328804,0.8880833983421326,0.08518577367067337,0.004046371206641197,0.014255298301577568,0.008498269133269787,0.0057570296339690685,CX2_0.5C,0.005204734392464161,0.1580982208251953,0.29310205578804016,0.35399171247704597,
75,0.11013947427272797,0.012657320126891136,0.9302480816841125,0.08324982225894928,0.0029484627302736044,0.031915970146656036,0.01783573441207409,0.014080234803259373,CX2_1C,0.01831892505288124,0.23884858191013336,0.6152650117874146,0.35835739835078595,
76,0.11028970032930374,0.012326744385063648,0.944554328918457,0.06264710426330566,0.003751561511307955,0.07126174867153168,0.06827264279127121,0.002989103551954031,CS2_1C,0.022194933146238327,0.17174208164215088,0.8325373530387878,0.3627074675780513,
77,0.2594364881515503,0.15426212549209595,1.0184708833694458,0.05147722736001015,0.007534348871558905,0.07381299883127213,0.07015621662139893,0.0036567794159054756,CX2_0.5C,0.057728517800569534,0.45042937994003296,1.2285518646240234,0.3670417874726313,
78,0.12370482087135315,0.022940807044506073,0.9761843085289001,0.054419707506895065,0.004245987627655268,0.014924438670277596,0.001993935089558363,0.012930503115057945,CX2_1C,0.004614394158124924,0.3060055375099182,0.29018309712409973,0.3713602278765078,
79,0.11032801866531372,0.006631963886320591,1.0074905157089233,0.04995577037334442,0.004492130130529404,0.015754200518131256,0.01437752041965723,0.001376679982058704,CS2_1C,0.009874421171844006,0.30389970541000366,0.254913866519928,0.3756626611656808,
80,0.11625834554433823,0.011384673416614532,1.0224618911743164,0.04483996704220772,0.00385485403239727,0.018464984372258186,0.01612439565360546,0.002340588252991438,CX2_0.5C,0.0034684650599956512,0.2813417315483093,0.2076786309480667,0.379948962255225,7.539603529697734
81,0.12503622472286224,0.018104683607816696,1.0496559143066406,0.03262137249112129,0.0033489344641566277,0.03805875778198242,0.01936817169189453,0.01869058609008789,CX2_1C,0.016352323815226555,0.27673056721687317,0.6317086815834045,0.3842190086035764,
82,0.11615597456693649,0.008925553411245346,1.0517462491989136,0.035422734916210175,0.0028466617222875357,0.007545570842921734,0.006082138046622276,0.0014634329127147794,CS2_1C,0.004752811975777149,0.2510172724723816,0.20580223202705383,0.3884726802160612,
83,0.12067106366157532,0.012991165742278099,1.0582531690597534,0.03173796087503433,0.0026768003590404987,0.006335573270916939,0.0046553583815693855,0.0016802148893475533,CX2_0.5C,0.0032023899257183075,0.1828412264585495,0.23359271883964539,0.39270985964766836,
84,0.1306946873664856,0.014524214901030064,1.1469635963439941,0.02630471996963024,0.0015886947512626648,0.020912034437060356,0.0036670195404440165,0.017245015129446983,CX2_1C,0.006531966384500265,0.2786906063556671,0.7862848043441772,0.3969304320050775,
85,0.12824246287345886,0.008663778193295002,1.1821755170822144,0.02530333213508129,0.0009596227901056409,0.03485177457332611,0.02350458689033985,0.011347189545631409,CS2_1C,0.013487831689417362,0.2502732276916504,0.3947046399116516,0.401134284947946,
86,0.22105197608470917,0.09807407110929489,1.2099610567092896,0.033551331609487534,0.0030422706622630358,0.03116470016539097,0.01893625035881996,0.012228449806571007,CX2_0.5C,0.02249441295862198,0.42436450719833374,0.9389117360115051,0.4053213086894629,
87,0.18890346586704254,0.06363862752914429,1.2377411127090454,0.023560240864753723,0.0031271837651729584,0.016364358365535736,0.011178663931787014,0.005185694899410009,CX2_1C,0.010574753396213055,0.28415927290916443,0.37213990092277527,0.4094913959961821,
88,0.14588312804698944,0.016842113807797432,1.2761048078536987,0.025595763698220253,0.0015073934337124228,0.017601903527975082,0.012847290374338627,0.004754612222313881,CS2_1C,0.02957834303379059,0.4061228930950165,0.7886626720428467,0.41364444218713503,
89,0.14953213930130005,0.0180980134755373,1.2995623350143433,0.026801101863384247,0.0013782985042780638,0.04321656748652458,0.010372805409133434,0.03284376114606857,CX2_0.5C,0.014192788861691952,0.1768503487110138,1.0805141925811768,0.4177803451322397,
90,0.18341298401355743,0.05390259623527527,1.275197982788086,0.03102951869368553,0.00439107371494174,0.024752484634518623,0.00854467786848545,0.016207806766033173,CX2_1C,0.009761988185346127,0.34055623412132263,0.6936490535736084,0.4218990052500078,
91,0.1394752413034439,0.007472148165106773,1.300763726234436,0.0348508246243,0.0018417863175272942,0.12243632972240448,0.11819786578416824,0.004238463938236237,CS2_1C,0.029840391129255295,0.24862375855445862,0.6922381520271301,0.42600032550456324,
92,0.14273634552955627,0.005163891706615686,1.3557122945785522,0.03737025335431099,0.0013270772760733962,0.021521303802728653,0.01673220843076706,0.004789095837622881,CX2_0.5C,0.007082847878336906,0.20393843948841095,0.3573126494884491,0.4300842114019794,
93,0.19217005372047424,0.05933987349271774,1.2994195222854614,0.04659217223525047,0.005586298182606697,0.0048468587920069695,0.0017325227381661534,0.003114335937425494,CX2_1C,0.0033860811963677406,0.44066697359085083,0.30121153593063354,0.434150570985945,
94,0.16537263989448547,0.01857731118798256,1.4445363283157349,0.043998654931783676,0.001417720690369606,0.020677097141742706,0.013192660175263882,0.007484437897801399,CS2_1C,0.007743987254798412,0.2770637273788452,0.537086009979248,0.43819931483276786,
95,0.15657441318035126,0.008597872219979763,1.4451698064804077,0.06564919650554657,0.0017709298990666866,0.027724800631403923,0.002678444841876626,0.02504635602235794,CX2_0.5C,0.0022650756873190403,0.27157628536224365,0.9871513247489929,0.44223035604572614,
96,0.15651622414588928,0.009556511417031288,1.439441204071045,0.055618010461330414,0.0023468434810638428,0.014288468286395073,0.010265628807246685,0.004022839479148388,CX2_1C,0.008532184176146984,0.2655525803565979,0.33315691351890564,0.4462436102487797,
97,0.15815919637680054,0.008794421330094337,1.4523853063583374,0.07407183200120926,0.004226413555443287,0.016933616250753403,0.011810539290308952,0.005123077891767025,CS2_1C,0.012533036060631275,0.2421284317970276,0.32967182993888855,0.4502389955796462,
98,0.16142065823078156,0.008415302261710167,1.4884165525436401,0.07154595106840134,0.005864004138857126,0.038572657853364944,0.00430133705958724,0.034271322190761566,CX2_0.5C,0.011231270618736744,0.33975595235824585,1.3838731050491333,0.4542164326822591,
99,0.15814660489559174,0.0048155756667256355,1.4913913011550903,0.07502491772174835,0.004406436812132597,0.008030638098716736,0.003799556288868189,0.00423108134418726,CX2_1C,0.004383809398859739,0.23454993963241577,0.39844903349876404,0.45817584469861306,
100,0.1615152209997177,0.008369719609618187,1.492334008216858,0.06915397942066193,0.004544090013951063,0.05004163831472397,0.04281414672732353,0.0072274901904165745,CS2_1C,0.019211605191230774,0.34940460324287415,0.5213647484779358,0.4621171572600098,6.817725766570773
101,0.173575758934021,0.021468285471200943,1.4718581438064575,0.0719381645321846,0.013247529976069927,0.024107178673148155,0.01855478063225746,0.005552397575229406,CX2_0.5C,0.009287957102060318,0.34379878640174866,0.47776103019714355,0.466040298477715,
102,0.17574608325958252,0.016201864928007126,1.5504721403121948,0.0774904191493988,0.006224704906344414,0.25530001521110535,0.24919763207435608,0.006102392915636301,CX2_1C,0.021405139937996864,0.4092441499233246,0.7384220957756042,0.46994519893303766,
103,0.15918490290641785,0.004109886009246111,1.506248950958252,0.07406860589981079,0.0074668461456894875,0.02302459627389908,0.015437397174537182,0.007587200030684471,CS2_1C,0.01904715783894062,0.2504749000072479,0.661331832408905,0.4738317916668404,
104,0.16804273426532745,0.012332834303379059,1.512048363685608,0.07513485103845596,0.007483073975890875,0.08233477175235748,0.01008371077477932,0.07225105911493301,CX2_0.5C,0.01412954181432724,0.30202072858810425,1.3271182775497437,0.4777000121684978,
105,0.16023379564285278,0.006537705659866333,1.4945716857910156,0.07108654081821442,0.006845938973128796,0.01471700519323349,0.011561780236661434,0.0031552244909107685,CX2_1C,0.009311397559940815,0.28344300389289856,0.3649752140045166,0.481549798364308,
106,0.16560758650302887,0.012925906106829643,1.484865665435791,0.06800474226474762,0.00794866494834423,0.01562640443444252,0.007366856560111046,0.008259547874331474,CS2_1C,0.013506976887583733,0.370828777551651,0.5039187669754028,0.4853810906053715,
107,0.18263888359069824,0.026912694796919823,1.5168098211288452,0.06191018223762512,0.009496962651610374,0.03593619912862778,0.01708712987601757,0.018849067389965057,CX2_0.5C,0.019968627020716667,0.9010894298553467,0.8389191627502441,0.4891938316549518,
108,0.23418384790420532,0.08500609546899796,1.4462026357650757,0.07087522745132446,0.010137307457625866,0.01261740829795599,0.007585169747471809,0.0050322385504841805,CX2_1C,0.008464906364679337,0.31498226523399353,0.45270001888275146,0.4929879666753243,
109,0.16435307264328003,0.008561499416828156,1.5197665691375732,0.06357120722532272,0.0063634151592850685,0.012114488519728184,0.007200242485851049,0.004914246033877134,CS2_1C,0.007849959656596184,0.35904479026794434,0.24827037751674652,0.49676344321412835,
110,0.180142343044281,0.027701538056135178,1.4860451221466064,0.0653947964310646,0.005665482487529516,0.008851204067468643,0.007760574109852314,0.0010906301904469728,CX2_0.5C,0.011169957928359509,0.4014769196510315,0.3911485970020294,0.5005202111902354,
111,0.21882624924182892,0.07170058786869049,1.4287736415863037,0.07485242187976837,0.0050567686557769775,0.014145197346806526,0.012791917659342289,0.0013532796874642372,CX2_1C,0.009523133747279644,0.26498258113861084,0.3595793545246124,0.5042582228791403,
112,0.16910704970359802,0.01889657787978649,1.4701714515686035,0.055815406143665314,0.004025505855679512,0.011167642660439014,0.010659418068826199,0.0005082247080281377,CS2_1C,0.019708167761564255,0.46168437600135803,0.47062990069389343,0.5079774328978963,
113,0.17819426953792572,0.02741171605885029,1.474958896636963,0.0553436279296875,0.005194912198930979,0.021805793046951294,0.005538624245673418,0.016267169266939163,CX2_0.5C,0.012949293479323387,1.0363504886627197,0.8322038054466248,0.5116777981895941,
114,0.18709230422973633,0.036415763199329376,1.4722973108291626,0.059147413820028305,0.004894420504570007,0.019793745130300522,0.014263475313782692,0.00553026981651783,CX2_1C,0.012819824740290642,0.5102595090866089,0.5742911100387573,0.5153592780074099,
115,0.15726177394390106,0.009270833805203438,1.4500232934951782,0.05385212600231171,0.0029599510598927736,0.010806029662489891,0.008180704899132252,0.0026253252290189266,CS2_1C,0.008468461222946644,0.3362242579460144,0.21370121836662292,0.519021833898222,
