source_file,cell_id,status,nominal_capacity_ah,raw_cycle_count,valid_cycle_count,curve_cycle_count,missing_curve_count,short_curve_count,long_curve_count,minimum_signal_length,median_signal_length,maximum_signal_length,duplicate_cycle_count,nonfinite_capacity_count,nonmonotonic_curve_count,duplicate_q_count,current_signs,issues
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_2-3.pkl,HUST_2-3,valid,1.1,1751,1751,1751,0,0,0,541,694.0,778,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_2-4.pkl,HUST_2-4,valid,1.1,1499,1499,1499,0,0,0,485,608.0,679,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_2-5.pkl,HUST_2-5,valid,1.1,1386,1386,1386,0,0,0,443,571.0,674,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_2-6.pkl,HUST_2-6,valid,1.1,1572,1572,1572,0,0,0,393,576.0,675,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_2-7.pkl,HUST_2-7,valid,1.1,2202,2202,2202,0,0,0,405,559.0,668,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_2-8.pkl,HUST_2-8,valid,1.1,1481,1481,1481,0,0,0,524,669.0,734,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_3-1.pkl,HUST_3-1,valid,1.1,1938,1938,1938,0,0,0,415,595.5,697,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_3-2.pkl,HUST_3-2,valid,1.1,2283,2283,2283,0,0,0,378,558.0,672,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_3-3.pkl,HUST_3-3,valid,1.1,1649,1649,1649,0,0,0,365,547.0,650,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_3-4.pkl,HUST_3-4,valid,1.1,1766,1766,1766,0,0,0,390,529.0,607,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_3-5.pkl,HUST_3-5,valid,1.1,2657,2657,2657,0,0,0,513,685.0,789,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_3-6.pkl,HUST_3-6,valid,1.1,2491,2491,2491,0,0,0,408,578.0,683,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_3-7.pkl,HUST_3-7,valid,1.1,2479,2479,2479,0,0,0,374,541.0,616,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_3-8.pkl,HUST_3-8,valid,1.1,2342,2342,2342,0,0,0,359,546.0,666,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_4-1.pkl,HUST_4-1,valid,1.1,2217,2217,2217,0,0,0,347,503.0,608,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_4-2.pkl,HUST_4-2,valid,1.1,1782,1782,1782,0,0,0,675,810.0,888,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_4-3.pkl,HUST_4-3,valid,1.1,1142,1142,1142,0,0,0,611,722.0,776,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_4-4.pkl,HUST_4-4,valid,1.1,1491,1491,1491,0,0,0,563,692.0,749,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_4-5.pkl,HUST_4-5,valid,1.1,1561,1561,1561,0,0,0,547,692.0,761,0,0,0,1,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_4-6.pkl,HUST_4-6,valid,1.1,1380,1380,1380,0,0,0,526,653.0,730,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_4-7.pkl,HUST_4-7,valid,1.1,2216,2216,2216,0,0,0,638,769.0,848,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_4-8.pkl,HUST_4-8,valid,1.1,1706,1706,1706,0,0,0,502,671.0,756,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_5-1.pkl,HUST_5-1,valid,1.1,2507,2507,2507,0,0,0,490,651.0,730,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_5-2.pkl,HUST_5-2,valid,1.1,1926,1926,1926,0,0,0,442,618.0,706,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_5-3.pkl,HUST_5-3,valid,1.1,2689,2689,2689,0,0,0,454,619.0,707,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_5-4.pkl,HUST_5-4,valid,1.1,1962,1962,1962,0,0,0,612,726.0,762,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_5-5.pkl,HUST_5-5,valid,1.1,1583,1583,1583,0,0,0,498,629.0,720,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_5-6.pkl,HUST_5-6,valid,1.1,2460,2460,2460,0,0,0,461,625.0,700,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_5-7.pkl,HUST_5-7,valid,1.1,1448,1448,1448,0,0,0,452,588.0,648,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_6-1.pkl,HUST_6-1,valid,1.1,1609,1609,1609,0,0,0,584,689.0,743,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_6-2.pkl,HUST_6-2,valid,1.1,1908,1908,1908,0,0,0,475,627.0,722,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_6-3.pkl,HUST_6-3,valid,1.1,1804,1804,1804,0,0,0,416,592.5,685,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_6-4.pkl,HUST_6-4,valid,1.1,1717,1717,1717,0,0,0,433,565.0,634,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_6-5.pkl,HUST_6-5,valid,1.1,2178,2178,2178,0,0,0,419,590.0,638,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_6-6.pkl,HUST_6-6,valid,1.1,2468,2468,2468,0,0,0,560,687.0,807,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_6-8.pkl,HUST_6-8,valid,1.1,2450,2450,2450,0,0,0,410,572.0,694,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_7-1.pkl,HUST_7-1,valid,1.1,1690,1690,1690,0,0,0,394,543.5,628,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_7-2.pkl,HUST_7-2,valid,1.1,2030,2030,2030,0,0,0,338,534.0,647,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_7-3.pkl,HUST_7-3,valid,1.1,1295,1295,1295,0,0,0,731,828.0,862,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_7-4.pkl,HUST_7-4,valid,1.1,1393,1393,1393,0,0,0,638,756.0,794,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_7-5.pkl,HUST_7-5,valid,1.1,1873,1873,1873,0,0,0,567,732.0,811,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_7-6.pkl,HUST_7-6,valid,1.1,1419,1419,1419,0,0,0,572,710.0,757,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_7-7.pkl,HUST_7-7,valid,1.1,1685,1685,1685,0,0,0,544,694.0,821,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_7-8.pkl,HUST_7-8,valid,1.1,1938,1938,1938,0,0,0,632,772.5,843,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_8-1.pkl,HUST_8-1,valid,1.1,1308,1308,1308,0,0,0,565,680.0,732,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_8-2.pkl,HUST_8-2,valid,1.1,2041,2041,2041,0,0,0,506,665.0,747,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_8-3.pkl,HUST_8-3,valid,1.1,2290,2290,2290,0,0,0,471,638.0,726,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_8-4.pkl,HUST_8-4,valid,1.1,1885,1885,1885,0,0,0,470,631.0,686,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_8-5.pkl,HUST_8-5,valid,1.1,1348,1348,1348,0,0,0,635,731.0,772,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_8-6.pkl,HUST_8-6,valid,1.1,2365,2365,2365,0,0,0,531,686.0,760,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_8-7.pkl,HUST_8-7,valid,1.1,2047,2047,2047,0,0,0,496,641.0,681,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_8-8.pkl,HUST_8-8,valid,1.1,1679,1679,1679,0,0,0,440,622.0,714,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_9-1.pkl,HUST_9-1,valid,1.1,2057,2057,2057,0,0,0,399,600.0,705,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_9-2.pkl,HUST_9-2,valid,1.1,2143,2143,2143,0,0,0,579,720.0,805,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_9-3.pkl,HUST_9-3,valid,1.1,1905,1905,1905,0,0,0,470,647.0,734,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_9-4.pkl,HUST_9-4,valid,1.1,1975,1975,1975,0,0,0,429,616.0,710,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_9-5.pkl,HUST_9-5,valid,1.1,2168,2168,2168,0,0,0,412,591.0,690,0,0,0,2,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_9-6.pkl,HUST_9-6,valid,1.1,1742,1742,1742,0,0,0,393,574.0,688,0,0,0,0,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_9-7.pkl,HUST_9-7,valid,1.1,2012,2012,2012,0,0,0,540,702.0,793,0,0,0,1,-1,
/home/JunseoPark/바탕화면/battery_gru/data/HUST/HUST_9-8.pkl,HUST_9-8,valid,1.1,2308,2308,2308,0,0,0,462,623.0,713,0,0,0,0,-1,
